	P0	P1	P2	P3	P4	P5	P6
(+) KMT2B	0.10248684791178506	0.0023053421926588426	0.048071070804960155	0.011307841136093906	0.001792325985397956	0.0	0.021244854927314438
(+) KPNA1	0.08506951008297158	0.0	0.02634727444816706	0.0	0.03507593125071051	0.0	0.015135014937562695
(+) KRT13	0.0	0.10762902951039252	0.055886986937237336	0.02674397687168523	0.0	0.051886732725820936	0.0
(+) KRT17	0.07167441953447738	0.12137700762589305	0.020836859263823032	0.0	0.004653292849566853	0.10872612065919066	0.0
(+) KRT19	0.0	0.17721376089010243	0.0	0.0	0.0	0.0	0.07342882141645088
(+) KRT4	0.001379759531326143	0.11291074865500496	0.013315258880630235	0.04225230748707117	0.0	0.0	0.0
(+) KRT5	0.0	0.11197412523391553	0.007860061261308058	0.03951060451691973	0.0	0.0	0.0
(+) KRT7	0.019410424972060317	0.07648440187131536	0.0	0.0192625619833866	0.041149044873435944	0.018393615736642374	0.025332573583882384
(+) KRT8	0.015672893046208832	0.15002869501849492	0.04012864376372724	0.0	0.02063081317414756	0.01664229156941204	0.17492063310250186
(+) KXD1	0.0	0.0	0.07050900034204535	0.0	0.18543792784154758	0.020466684809538963	0.0
(+) LAD1	0.005910630241192925	0.1971102537771287	0.0	0.0029219432206107018	0.0	0.004963678913025018	0.020676996108549946
(+) LAMC2	0.01904551905138845	0.13670709745754211	0.0	0.003927435825589578	0.10117578424796374	0.004727819698431515	0.03274802966899098
(+) LAMP2	0.028032776405615127	0.0	0.0840146498324746	0.030164375633897535	0.0	0.07150707581312267	0.0
(+) LAMTOR2	0.0	0.0	0.1559097566730566	0.005100481108330962	0.027008082058913953	0.0	0.0
(+) LAMTOR3	0.0	0.0	0.026121498105733155	0.03508898466645973	0.0	0.16327382155079062	0.0
(+) LAMTOR5	0.0	0.030559269530115143	0.004533554537718855	0.0	0.1265733611974157	0.07093822453634108	0.07820879242860922
(+) LARP4B	0.07035341685012346	0.0284570036672922	0.17354832292270234	0.0	0.2501382337668852	0.08512601629803576	0.08975167410714395
(+) LAT	0.07794314465880212	0.0	0.0038650154544894156	0.014134078705607884	0.1798751874154498	0.0	0.014111779077377687
(+) LATS2	0.007018712214326646	0.0	0.05451771454160295	0.0832772964526903	0.0	0.018052318344888733	0.08481482828387435
(+) LCLAT1	0.0	0.04533766873311952	0.2661237039931233	0.0	0.017357430049578605	0.0	0.0
(+) LETM1	0.025653261761913102	0.0	0.06148769618887592	0.0	0.15304964200906288	0.019992076639192186	0.03330909884414752
(+) LIMK2	0.0	0.09068147109687572	0.2931938563131118	0.0	0.0	0.001615281716479679	0.0
(+) LIMS1	0.0027278240295058424	0.0	0.022283484002464757	0.01906682769070727	0.0	0.13186987767619202	0.0
(+) LMBR1	0.005899622291260417	0.0	0.10485246498625295	0.08491850003372121	0.0	0.0	0.0
(+) LONP1	0.006011818184907936	0.0	0.005812842181354496	0.01628185810151285	0.1337579277192102	0.05564627822851664	0.0
(+) LONP2	0.03742670839334307	0.0	0.027766649986653787	0.011887656426857175	0.0	0.008405806568033202	0.011753258914140651
(+) LRP6	0.0	0.0	0.1799633921538489	0.028702767990563188	0.0	0.0884087262863092	0.0
(+) LRRC37B	0.02898991197636072	0.0	0.0946646756557139	0.007577007388373252	0.0031921314007097483	0.0	0.0
(+) LRRC61	0.07151777851456771	0.1638088238783022	0.04867249922764615	0.0	0.018644369095530154	0.039718632987149324	0.0465355939405287
(+) LRRC7	0.012105148606133483	0.009552283804825196	0.08292725414012678	0.09343970983393772	0.0	0.0405956700545748	0.0013232411030071423
(+) LSR	0.07708038669462909	0.17830008360239505	0.159937690598767	0.0	0.0	0.05346266150034688	0.11552324939665742
(+) LTBR	0.12773671133247236	0.17481157755013127	0.15064692039690292	0.030190815073146096	0.27332643851946453	0.03682016497553756	0.1632085401740774
(+) LXN	0.040106140799299125	0.07236491797449986	0.05240011864139329	0.08525311305038752	0.2232005918994717	0.0030828093948411734	0.009273500417907607
(+) LYRM4	0.07675655651966307	0.0021788258481762702	0.01071887150941835	0.0	0.01728571488235023	0.0	0.011687047218203073
(+) LYST	0.0	0.01615126221561405	0.021935906489989682	0.001126356592310984	0.06377420321717313	0.029882303737794057	0.0
(+) LZTR1	0.08088281751038388	0.0025845576102149406	0.09810829885244654	0.0	0.0755543535418512	0.0	0.00021828375756410603
(+) MACC1	0.03133681619740767	0.1872445548094502	0.0	0.021725331346853408	0.0	0.0	0.002602998176794645
(+) MAD2L1BP	0.028236104196817956	0.09898545714301393	0.029439293741814112	0.0	0.055669482815886635	0.0006807456289495031	0.021044368862762824
(+) MAGEA4	0.06726197806686997	0.0	0.010037936312850817	0.0	0.0	0.0	0.1507328112968169
(+) MAK16	0.08604967364939263	0.004735792379885519	0.032564440132143865	0.0	0.01025286703076295	0.0	0.02921159642975114
(+) MAL2	0.006190338945483734	0.1772133218693017	0.0	0.0	0.0	0.0	0.12482493128522522
(+) MALT1	0.0	0.0	0.31639431773132903	0.010002550504225678	0.0	0.00845855908661493	0.0
(+) MAMSTR	0.07981981258562837	0.0	0.12072562902332656	0.0	0.05450408966309237	0.0	0.0
(+) MAN1A2	0.011093341378560696	0.0	0.07569654753312145	0.014893467794151563	0.0	0.019867170656130733	0.0
(+) MANF	0.07541608981172625	0.0030842920265957106	0.06336785662442612	0.040065798267647224	0.0	0.022076622191032375	0.005235560445845529
(+) MAP2K3	0.0018853837292351538	0.060174685497921064	0.0	0.0	0.2062437278422494	0.03484703910134819	0.11515254225457427
(+) MAP2K5	0.015175050520211937	0.0	0.11241493603207574	0.007885769427594233	0.012311085402785912	0.019566042540819985	0.005070268315237932
(+) MAP3K11	0.047327725468309156	0.01118960950808927	0.03756391758366927	0.0	0.18644026739165706	0.0006610744736991194	0.009613955699511966
(+) MAPK14	0.05708444251597196	0.0	0.00497224252661021	0.0	0.0	0.0	0.004006077628566867
(+) MAPK9	0.055261493383916	0.008638965249552554	0.0	0.0596489456176376	0.033112984206499885	0.0	0.00616323608887799
(+) MAPKAPK3	0.026076492477486737	0.0	0.0	0.0	0.1768211867988239	0.0	0.01821526567596385
(+) MAPKAPK5	0.06460811766280261	0.002977238212170232	0.030096285378870574	0.0	0.0	0.0026910713105231026	0.019437231218544675
(+) MARS	0.00295668502783163	0.0	0.0	0.0005492208705176723	2.2131742851358506e-05	0.1520691160350042	0.0
(+) MARVELD3	0.008820885715991333	0.19224441787332344	0.05719608961485024	0.02623688377982118	0.0	0.0	0.0007324498556597622
(+) MAST3	0.028354891648975714	0.0	0.31047707897523724	0.0	0.0	0.0	0.009651996033057173
(+) MAX	0.04020567602059659	0.1572811679475279	0.0002768100043264227	0.02247390388640006	0.12361725345356482	0.0	0.009653035298182502
(+) MBP	0.12036523555782389	0.18140612408447854	0.14023535198058615	0.09662428757975441	0.0	0.003000202426763788	0.13199685076265869
(+) MCEE	0.0636122757478973	0.11251177951859266	0.0	0.0716041221841439	0.0	0.0	0.0
(+) MCU	0.01139502596526226	0.11820805890431253	0.0023873754949960816	0.0	0.0	0.05312466498441305	0.0
(+) MDH1	0.0	0.13960304072077695	0.04737814949269436	0.009208233146252331	0.02936174315813408	0.048431767252697024	0.0
(+) MDM2	0.0705728749600874	0.0	0.031956762725162485	0.1819486099093924	0.2696860350946128	0.018794378388038466	0.008994508458101872
(+) MED20	0.06746942761556352	0.03057686833643449	0.0	0.0	0.0	0.005749544730399349	0.0034368425949559693
(+) MED4	0.01578068022852098	0.0042161924367907265	0.08002105284085055	0.030155704356463267	0.0	0.002926983924089638	0.0
(+) MEGF11	0.0	0.009755453900393948	0.055290295511338496	0.07870138402025663	0.0	0.07786262252327719	0.0
(+) MEN1	0.031041384826198583	0.0	0.03417750592719406	0.0	0.012525739118559528	0.11418232237543961	0.00943768377137434
(+) MEPCE	0.038252500273617984	0.0	0.04182587991915297	0.00761969995420057	0.021508460725895146	0.0	0.011280356706807586
(+) METAP2	0.0419116915545799	0.015345428983956693	0.0	0.0	0.004435513385862775	0.07712204496762741	0.007755685604529553
(+) METTL1	0.0	0.0	0.0	0.0	0.02059971312342747	0.12865015814005779	0.0
(+) METTL15	0.047052909107138455	0.010457692631953463	0.0	0.02251661930735171	0.03663293878114302	0.09427593357888689	0.0
(+) METTL18	0.0	0.05444712801702741	0.16220533855709765	0.0	0.03191193244679273	0.0035302632741321697	0.031278517460431414
(+) METTL9	0.037246916540985615	0.017931027408528886	0.00554677369385269	0.0	0.1385098405930512	0.0	0.0
(+) MEX3C	0.010467666938608204	0.006654693016297163	0.2067444652097277	0.0	0.0796368159088669	0.054905306824813004	0.0
(+) MFF	0.09283944023058043	0.0	0.17703029543101118	0.20432699572979868	0.2738508940646335	0.05189804331250676	0.09334573711038781
(+) MFN1	0.024049627461180983	0.01659287697404401	0.09717243755699906	0.004408619288814648	0.07956104000485224	0.0	0.009510954752556845
(+) MFSD12	0.0	0.005853774654614805	0.011929660298606216	0.016991858541122333	0.12031000629420135	0.0	0.06535982161135853
(+) MGAT3	0.014810545368291527	0.10995745623366737	0.0	0.13232321793339794	0.005181574018545971	0.05458901764340051	0.07926438316724756
(+) MGP	0.25229887720196637	0.01343799360948722	0.13776156679367096	0.28375104871296747	0.0	0.0	0.06621492490947097
(+) MICAL3	0.2132358315124982	0.0	0.0380554342621031	0.017296239433819555	0.20210322369040926	0.059331521137912645	0.026743610668093633
(+) MIER3	0.08207747883892638	0.011814830531063525	0.028873191875841534	0.04899737313747107	0.004595651539386125	0.0	0.01491044531256302
(+) MIOS	0.0544409070546119	0.017856268463793536	0.0	0.027422831388233135	0.06496722906777326	0.0	0.005398992294305655
(+) MISP	0.0	0.1685439046317222	0.0	0.012886967442909552	0.03370573059075522	0.0	0.14801445521652795
(+) MOB1B	0.03228902157429815	0.0	0.0256179437770667	0.08125351086765494	0.016209078470609223	0.0	0.0
(+) MOB3C	0.06559764119557462	0.04006822241139272	0.008048671556334815	0.022345400549210734	0.0	0.002327737373995106	0.004526009242019999
(+) MOGS	0.025538496783299572	0.006174710699357002	0.02440863834325791	0.05065546455025736	0.00774243167288575	0.0	0.022007662104011692
(+) MON2	0.20889633973643185	0.050870217227444864	0.06490066612501398	0.17348704910069807	0.16459204097656177	0.04632413513013758	0.0
(+) MPC2	0.0	0.0	0.066149734591688	0.02948937684967899	0.10354506598422666	0.014470283358876467	0.02511763821259368
(+) MPRIP	0.0	0.02368748290270181	0.0	0.022853203563275068	0.11031664724654675	0.10259061744832272	0.06352302376484613
(+) MRFAP1	0.003335022908869207	0.0	0.11434994610717096	0.07831178867628041	0.12009265064325009	0.10111150362843474	0.00430661918851741
(+) MRFAP1L1	0.012240068075398685	0.009424937341541624	0.0	0.046287838286978515	0.07870224083748589	0.009077495451826251	0.0093827089082159
(+) MROH6	0.04433397597871349	0.12221100875811713	0.032935556189352996	0.0	0.0	0.02279306631749151	0.027158075727403176
(+) MRPL13	0.0	0.14937145884433894	0.0	0.0	0.020792589745597438	0.1764701687775756	0.024484332742562804
(+) MRPL14	0.12486686527921273	0.11109368249445091	0.0	0.0	0.09424368870505033	0.00040214839768553556	0.023309314947302626
(+) MRPL21	0.02648570506697051	0.04542306028350535	0.0	0.0	0.08001676777010312	0.0837511045327885	0.0
(+) MRPL33	0.0	0.06241710556462753	0.026476149273377953	0.022871822568296032	0.0	0.08163508856111998	0.01834002332876677
(+) MRPL34	0.0	0.07836619102686548	0.057997335218539434	0.014814753705483085	0.07105769876712255	0.10106014864589538	0.0
(+) MRPL4	0.0	0.013751650123428598	0.2104547301620311	0.0	0.1682593400327388	0.03183004811846411	0.0
(+) MRPL44	0.0	0.01853796862839963	0.01615753816823695	0.0	0.09436486489389433	0.003279876008312336	0.0
(+) MRPL50	0.0	0.12218409368123645	0.17351529119603695	0.00039525403644260533	0.03730782109673028	0.0	0.0
(+) MRPL9	0.0	0.004022582247220935	0.06612491923227992	0.0	0.020860969204424575	0.1145147216734402	0.01942679220462291
(+) MRPS10	0.08908330940598343	0.07120351866855026	0.0	0.0	0.0	0.017888304055930213	0.01759358416615578
(+) MRPS2	0.0	0.12079188543161229	0.02158154801981634	0.017683643328872543	0.10857750182200497	0.004647850148564964	0.0
(+) MRPS5	0.0	0.12447548844619682	0.0	0.0	0.06434176001093227	0.03549526975403619	0.0
(+) MRRF	0.0	0.17522655574608112	0.0006409403795851206	0.026553071480476795	0.06346986355567913	0.0	0.002304439317903775
(+) MSI2	0.0	0.0	0.35201700923526436	0.0247543146327153	0.007212491483958633	0.0	0.0
(+) MSL3	0.0	0.0037713973844980208	0.042442400557852776	0.012251678369916974	0.0	0.08436077364546685	0.054649142443431775
(+) MST1R	0.024833920015418808	0.18692229624730636	0.0	0.01254325917341919	0.0	0.0	0.09249484853612948
(+) MT-CO1	0.081212406614532	0.14510913027757572	0.24689650883237146	0.23549427731376915	0.0	0.0	0.0
(+) MT-CO2	0.16709283050464596	0.18203978343172086	0.25114926198360404	0.42045975261864843	0.0	0.0	0.0
(+) MT-CYB	0.026103953642971855	0.0810531243788218	0.12409404555906002	0.05988890075119775	0.0	0.0	0.018004906484205066
(+) MT-ND1	0.01592210076595223	0.1036281100853847	0.17228768267733113	0.028359924450548666	0.0	0.0	0.028635880192061747
(+) MT-ND2	0.026231253668576496	0.06282929894064158	0.11613500095039177	0.029237158180786035	0.0	0.0	0.02114794947328498
(+) MT-ND3	0.030085614038018058	0.08173065997689749	0.07439280253522577	0.025699438228637274	0.0	0.0	0.01924193526926374
(+) MT-ND5	0.020397979416034454	0.011592160867953373	0.13089752149229278	0.01938966065806003	0.0	0.0	0.008491654255440708
(+) MTA2	0.16350412342240808	0.007753732505229024	0.037583583842727565	0.0	0.00931682350617083	0.00675771643599237	0.017390205309981453
(+) MTFMT	0.0	0.06168828273408962	0.027529692403203698	0.011768392726030006	0.060034301921602265	0.0606994373891755	0.0
(+) MTHFD2L	0.02312446142949846	0.0	0.024934724495348223	0.02444704170865334	0.17872450945189183	0.0012561278674859066	0.0
(+) MTMR10	0.01259343723528	0.0	0.10487354310174578	0.03222133020358783	0.0	0.07526992889737771	0.0
(+) MTMR3	0.019984416869021488	0.0	0.20444608974144554	0.0	0.0	0.030955267807045165	0.002492926951013775
(+) MTMR4	0.009315893591202785	0.0	0.15535203390552899	0.0	0.11676402777327802	0.0	0.0
(+) MTX1	0.04055747918571746	0.06132281164485891	0.14564006431232168	0.0	0.10517956455892155	0.015663909103603265	0.09644550743394247
(+) MUC13	0.08433116990102743	0.0	0.007295937435966674	0.0	0.1461863465110279	0.0	0.0011239541451847177
(+) MUC16	0.0	0.10886039733043723	0.15889027460176822	0.009652361483090328	0.0	0.0978013746866694	0.0
(+) MUC5B	0.0	0.0	0.006701552432850582	0.09285906767956709	0.049698231606784105	0.0	0.012996998182226806
(+) MVB12A	0.08134465036090069	0.0026748050343563643	0.08810161549953784	0.011481467903312365	0.04246163010123236	0.01489011100794883	0.007664962810524365
(+) MVD	0.016807886003486632	0.15024459875080826	0.0	0.007992604934531636	0.004623806415848768	0.0	0.1542598977630399
(+) MYL12B	0.04373281126690162	0.0071366742336184934	0.0	0.005554329484673554	0.024137899961514574	0.0942465865160723	0.0
(+) MYO1G	0.032015992076429814	0.0	0.06220679682367317	0.05927087342567386	0.024127423574410282	0.0	0.0034619121198246434
(+) N4BP1	0.0	0.10919850304830295	0.03778408414378507	0.010967069561505921	0.0	0.0	0.01965676627998286
(+) NAA10	0.04813169724202134	0.023953796526270006	0.01522553146297684	0.0	0.008965191478268453	0.0739184770489123	0.012923173219829933
(+) NAB1	0.0	0.09220595195844199	0.12972654808692544	0.03642028904215623	0.0	0.0	0.0
(+) NACA	0.0	0.01677507489774252	0.0	0.0	0.08091613089052219	0.09085250751686953	0.004830361603329774
(+) NACC1	0.0226818497167826	0.0	0.13133200650450919	0.0	0.18745933790745825	0.0	0.0
(+) NADK2	0.041800623479221276	0.016408444824115884	0.13576953280096674	0.0	0.0	0.0	0.01819694892321423
(+) NAGS	0.022595754371662422	0.0	0.05512514452716384	0.0	0.22756755933430142	0.003083839624030819	0.0
(+) NANOS1	0.02205913284973214	0.004786933700581308	0.004240340500410219	0.0	0.055646068668508096	0.0696090250574851	0.0
(+) NANS	0.03561931618840725	0.12063618320623251	0.0	0.0	0.01696068703868168	0.0	0.0
(+) NARFL	0.040467277515299875	0.0	0.03233288493597142	0.03475452589443481	0.0032651293276310207	0.010621960224734757	0.009775706770680988
(+) NAT10	0.06863176473388172	0.0	0.0	0.0	0.16088428801881186	0.02059349088026309	0.016028590762141234
(+) NCK1	0.04357448609767237	0.0	0.11230378875237278	0.008300769824061064	0.0	0.0	0.13818491278215364
(+) NCKIPSD	0.07214558746552725	0.0	0.0	0.004027215597724118	0.0	0.005897384495217653	0.014867673217327976
(+) NCOA1	0.0	0.0	0.20093025244258006	0.01749853976326476	0.0	0.014807066528430566	0.0
(+) NCOA3	0.04080254448773747	0.026965168974970612	0.0	0.0	0.0	0.0	0.15679864538121477
(+) NCOA4	0.015793221991346588	0.06673477216193736	0.008557635284148825	0.05557516880520515	0.10186315237429316	0.10408939380317202	0.0026110298120203194
(+) NCOR2	0.08541455366243922	0.0	0.06908231462245876	0.0	0.0014527257926884103	0.0	0.0
(+) NDUFA8	0.0	0.12372494958628205	0.02201569434833494	0.05127798880186929	0.04805192349459894	0.02325960210954139	0.0
(+) NDUFB1	0.0	0.11092478415164528	0.04620906798454763	0.0	0.09046174253877606	0.0	0.0
(+) NDUFB5	0.00041846134742228014	0.1360225272296342	0.082735952829107	0.045908284217730744	0.02962367460659562	0.03252523332755211	0.0
(+) NDUFB9	0.0	0.19681505115730547	0.009730675141636296	0.0	0.04348354334870764	0.10230936056000313	0.014674036163254904
(+) NDUFS7	0.0	0.06648387832960552	0.0	0.0	0.003122723016735235	0.09586331823371487	0.0
(+) NELL2	0.03703302260775802	0.07404482128185952	0.23737409041249471	0.10800927544054767	0.09942837624241163	0.004644213437430188	0.1164358971323489
(+) NENF	0.004897286914133426	0.0	0.06618711984887012	0.019083431616615056	0.0	0.0733161164222385	0.0
(+) NET1	0.02876512115903811	0.12045351663689408	0.023205836869081148	0.005167862446563819	0.018848037262209627	0.04140710067932813	0.032444167193135406
(+) NFE2L2	0.08438899387643412	0.03927402812243664	0.09629942999163289	0.02240591052093341	0.0	0.06263875822014364	0.0
(+) NFKBIL1	0.08850608795056898	0.0035692271850727955	0.07430408945259302	0.0	0.0	0.0	0.0022837060921699756
(+) NFX1	0.0	0.01769093383540939	0.24681826724444733	0.00852627440430798	0.01371082380364876	0.0	0.0009072315425576154
(+) NFYB	0.028342085598907076	0.0	0.0	0.0	0.0	0.02790107154774442	0.14576534338294445
(+) NIP7	0.06773881423799936	0.010538128897648118	0.001301592685537909	0.0	0.1382712461740548	0.009579281284735858	0.0610540562679645
(+) NIPBL	0.10910627855440033	0.0658633237495789	0.0	0.0	0.0	0.0	0.004434704051434911
(+) NME1-NME2	0.03369236865539998	0.030801913158634023	0.031798600397353285	0.0	0.06262501755557538	0.0	0.001888045473558166
(+) NNAT	0.07562255796840278	0.023557766418133123	0.044737626011637686	0.0	0.0	0.0	0.018300877146025022
(+) NOA1	0.016487899378442736	0.010934814598595301	0.01949966914186635	0.010726622108725712	0.022839684968296553	0.0628819073417251	0.001571719916675311
(+) NOB1	0.060911140596502523	0.07315672127853433	0.008980766198307608	0.0	0.10489638407585365	0.004474468868498513	0.010090989434752876
(+) NOC4L	0.040008547823183506	0.0	0.04457800596103894	0.0	0.08835024535359194	0.07850173811563811	0.018264192912205986
(+) NOP14	0.0003675575333302573	0.0	0.013523694469365976	0.0	0.16905477724157747	0.005634732819347898	0.010927078183742583
(+) NOP16	0.034208674412729165	0.0	0.0	0.0	0.14482078916781674	0.008427207610176894	0.02731257874828141
(+) NOP2	0.021148263776106804	0.04429081031538844	0.0018526546555199584	0.00654971307028232	0.07628978933854144	0.01896760620757805	0.02554165561602532
(+) NPNT	0.045469905858222456	0.10757801276078108	0.09139179305251235	0.07258653229410338	0.0	0.0	0.0
(+) NPRL2	0.03696751268669296	0.004607057326770486	0.053063137353723935	0.013797712265786915	0.01621642251102297	0.0020596401520626257	0.015846335330375425
(+) NR1H2	0.01679041349904227	0.0	0.058202906777127895	0.011065902262899842	0.05947095218765771	0.0	0.0019905780067785055
(+) NRBF2	0.00051448822611278	0.09053327486503282	0.019292510358108556	0.029466352627419062	0.030583084968258747	0.07686991853199235	0.0
(+) NRCAM	0.10002637446619032	0.0	0.41089524598981675	0.21102485751744365	0.0	0.13955927481619934	0.0
(+) NRIP2	0.0053000924915172255	0.00047218530215251294	0.01360773545224662	0.0939685424367185	0.0	0.01350363028473662	0.01778019579267599
(+) NSMF	0.0	0.0	0.14540155608190755	0.04527669054355132	0.0	0.0	0.0
(+) NT5C3A	0.04241593787641529	0.05654383224637528	0.00872556508596386	0.0	0.0	0.09784989450145475	0.0
(+) NUDT4	0.0	0.0	0.22769991895051456	0.08174279721951241	0.011337939048005589	0.0	0.0
(+) NUMB	0.05123626163616262	0.0	0.0	0.0	0.17646636408312744	0.0	0.0
(+) NUP37	0.0	0.06853364633052354	0.0	0.0	0.09913716203711645	0.051846983003156745	0.025181467783376633
(+) NUTF2	0.0402592294949464	0.025901953882607506	0.0	0.0	0.002059390474606583	0.0002460817912982844	0.17955771578723492
(+) NXT2	0.043433766896787865	0.011973957658171547	0.1711444225651771	0.0	0.1117876686686916	0.0	0.0
(+) OAZ1	0.07398993804311339	0.0	0.0	0.0	0.10010419607103152	0.0001850054401900746	0.0
(+) OGFOD1	0.05923448359499532	0.008452043366460481	0.017445887692190187	0.0	0.05876251112066609	0.0024679701796158	0.019473458463661743
(+) OGT	0.0866461651319281	0.0004437162843896142	0.03942905754797713	0.053997531081560225	0.0	0.0	0.0040569187196971375
(+) ORAOV1	0.025086938744252784	0.005994647671605206	0.0	0.0	0.0810402237499456	0.09666052683382051	0.0
(+) OSBPL11	0.02563216637493435	0.002746929412667318	0.24803174277261372	0.0	0.03159497232195631	0.0037564333197835477	0.00012191821067475895
(+) OTUD7B	0.0	0.0	0.08209122603238724	0.0	0.0	0.13342995230327084	0.0
(+) OXTR	0.06947889871784446	0.005308959584682024	0.002995722286130861	0.0718869089552876	0.016193743368982563	0.00886556526575351	0.06646837946749186
(+) PAF1	0.06023702641242875	0.0	0.018526871175359536	0.0	0.0	0.028407227976473343	0.04261881090175939
(+) PAIP1	0.030624873943270826	0.011229795977862281	0.0	0.005480936841249659	0.0	0.062283810405400326	0.00558836102242098
(+) PAK4	0.0031407553560589383	0.05126751579441572	0.08070639812039175	0.0	0.07027740036378194	0.0	0.0
(+) PAPSS1	0.029233361268468348	0.0	0.024209342311833134	0.06443313459008358	0.0	0.02743670774064348	0.0
(+) PARP9	0.07452464088348287	0.021025551219305764	0.28056179733512404	0.0	0.004288873559638922	0.0	0.0010584128186011603
(+) PCBP2	0.023017674867352927	0.0	0.014563806909868145	0.0	0.0678322662125592	0.039760348446041205	0.15583530133742726
(+) PCDHGA11	0.09950945841062488	0.0052675208832375095	0.0	0.077062342539414	0.005758977193567854	0.002834902624640888	0.00883705322664157
(+) PCDHGB6	0.03107515851127735	0.006361881066213123	0.19541982569515542	0.014112154740405194	0.03570830616156085	0.0	0.02051899400887689
(+) PCSK6	0.0	0.18973172966935486	0.048241509498501006	0.09867518287301447	0.047927262770816575	0.0	0.1268915123135849
(+) PCSK9	0.0483470516202665	0.1514395010591667	0.16183617224186495	0.0	0.025420614984348604	0.008295129075540893	0.025195543313960324
(+) PDCL	0.0008004789503232681	0.07612631909353805	0.025295018504531037	0.050242433002880935	0.025440384325533458	0.0	0.0
(+) PDE12	0.039316319188460166	0.0065565817272812766	0.0	0.03154176316626363	0.0835239857108816	0.052933183114444296	0.013169547160566659
(+) PDIA5	0.13146264542777125	0.0012152866067434698	0.2048561704628395	0.147599663763393	0.08945563860260364	0.0	0.13613116919552
(+) PDIA6	0.07839736520227387	0.0170797086835974	0.10347710638452286	0.09855266382177494	0.05971181554326386	0.007642385044417521	0.03087806526612304
(+) PDLIM2	0.009544116906441497	0.15256119833593287	0.0	0.021198120258106228	0.08992503605851458	0.02212449272997257	0.1566757841210147
(+) PDZK1	0.23256236042888487	0.0	0.13442743835060064	0.018389834732173573	0.042435600229782204	0.13092538119130384	0.10521917590052185
(+) PEX13	0.0	0.15898000300988008	0.04403316031274438	0.02675348724191609	0.0	0.0012561955893835386	0.0
(+) PEX5	0.009780032374785325	0.022648263039500804	0.05116078896885188	0.02610711792969524	0.02645115850989273	0.047223968835583885	0.08401447570916132
(+) PFDN1	0.004363839584941112	0.018224117250041763	0.0	0.021161923492538027	0.16740675596697607	0.012183814268842567	0.020753974673427628
(+) PFDN6	0.1318711877502668	0.006704604083127407	0.024435607513461268	0.0	0.04405817338961191	0.013155113501243793	0.028513307851148792
(+) PHF12	0.012260494192196067	0.0	0.2729243665723959	0.0	0.027340015292941486	0.0	0.008640287039816565
(+) PHF20	0.0	0.0	0.0	0.03137325306741355	0.0010534275003938121	0.0	0.1462004773120042
(+) PHF21A	0.02900437023026912	0.0	0.014034526543089652	0.030576691128304277	0.00719718369158324	0.06595918255462133	0.0
(+) PHF6	0.039755262496612875	0.006322302999113212	0.06116173460803645	0.0	0.0266702716257007	0.08605790321461768	0.0
(+) PHKA2	0.0307004869056705	0.0	0.07111621896439796	0.0072982907749824175	0.0	0.011845177616037022	0.00393087110913819
(+) PHKG1	0.004820115637286103	0.0	0.12357353665938539	0.07202174484782499	0.0	0.0	0.0
(+) PHLDB3	0.0550140138629574	0.12409299273093582	0.06520344775660726	0.0	0.0	0.0	0.0
(+) PI4KB	0.0	0.0	0.13514541587923568	0.010430592547064134	0.01310672735353977	0.10571333684745764	0.0
(+) PIP4K2C	0.0	0.007080807474573629	0.0	0.0	0.0	0.13415022389761846	0.0
(+) PIP5K1A	0.014357783617721798	0.0	0.21746636293156432	0.0	0.012623417406798955	0.1986986716208199	0.08943708039802717
(+) PIPOX	0.0	0.0	0.4520280556527558	0.09994549567803386	0.0	0.16869812432314485	0.0
(+) PKP4	0.07172084592755976	0.011156386936765248	0.13839755715592356	0.005603247987950503	0.1333056746892277	0.07168010433281621	0.12379585454914269
(+) PLA2G4B	0.037491936520581866	0.10611031975565505	0.14144404244176823	0.03810611491335141	0.0	0.0	0.0
(+) PLEK2	0.07327441795060084	0.182427526496456	0.0	0.010859513100251529	0.08132849177136761	0.0	0.09657225255945541
(+) PLEKHF2	0.05066323505830997	0.12313168952251079	0.0	0.0004075273153940933	0.014092836764780974	0.02077204731578794	0.0
(+) PLEKHG2	0.1749490992920944	0.0	0.15744895318354538	0.03132188478657299	0.0	0.061183162427214	0.1099962383236963
(+) PLP1	0.0	0.004245060455357621	0.05217612810711896	0.11353919913090962	0.15438674849222744	0.0016031095660437322	0.010030203577466956
(+) PLS3	0.01368735750909744	0.059191413910802966	0.024844086050889905	0.007075360897192664	0.0	0.09504057052760037	0.0
(+) PLSCR1	0.10517530318587351	0.026291310129381847	0.04873480774176393	0.0	0.0	0.09551611001460497	0.004852473479579876
(+) PNPT1	0.0013471132497550962	0.07847762488905503	0.0032180138211417974	0.0	0.0	0.053957415624158823	0.02366485203504867
(+) POC5	0.1025997830919179	0.0056935209979255925	0.0	0.008811068163959655	0.013315011612910153	0.002449847469351278	0.015424119322819075
(+) POGZ	0.0	0.0	0.10333605986691018	0.0	0.0	0.10221208623850458	0.0
(+) POLB	0.021544493020728275	0.01051156887275715	0.03457603741356379	0.01148719186001988	0.09308832655151203	0.015816455707429507	0.018449524004559372
(+) POLE3	0.008873596774095388	0.09926973403177995	0.20493501101124761	0.0	0.010059140313029655	0.041180345224276674	0.0
(+) POLG	0.07721755099901922	0.005765638218152494	0.0	0.0	0.0373367057177609	0.008522866349649093	0.004380613351193306
