	P0	P1	P2
(-) TMSB15B	0.021976140407191348	0.18621931460414773	0.10625486761999935
(-) TNC	0.0043594317076651725	0.17709768891491318	0.08731591696664755
(-) TNFAIP2	0.2158637357204952	0.03632786258744239	0.06212570465353131
(-) TNKS1BP1	0.008020755687618914	0.034441634922173	0.06566921526204436
(-) TNRC18	0.011730232103983461	0.13962147830678232	0.035432610971911686
(-) TOLLIP	0.03939574475139827	0.027497248694993832	0.04078140317955627
(-) TOMM7	0.0	0.0	0.10728313760443624
(-) TOP2A	0.16831860186183556	0.0	0.0
(-) TOX2	0.29811630305541587	0.005405974662418749	0.026908208554700823
(-) TP53	0.05178814065904516	0.03930996950146211	0.08146050796915169
(-) TPBG	0.15606299757779987	0.0	0.25531071261057964
(-) TPGS1	0.011105103923355718	0.03170111266587673	0.04568625996468757
(-) TPR	0.09956557620007865	0.0	0.0
(-) TRAF3IP2	0.12930806330356245	0.01580570212629325	0.05596228818928118
(-) TRAK1	0.07155931409102834	0.015113580454368194	0.06364342454187161
(-) TRAPPC1	0.06044730285283903	0.0	0.04645509087157234
(-) TRAPPC11	0.02478302221299263	0.042873582889755596	0.04350841011616265
(-) TRAPPC2	0.07322048822074978	0.019638037874380596	0.05547761943758204
(-) TRAPPC2L	0.0824798838768933	0.0	0.03698122280562952
(-) TRAPPC8	0.13055257856438748	0.0	0.0
(-) TRAPPC9	0.19993394515655444	0.012406238571059703	0.13742795007443168
(-) TRERF1	0.16835346399836965	0.0018785646242332522	0.0
(-) TRIM22	0.01875886778412307	0.21543384806811483	0.05093129577031576
(-) TRIM39	0.07079411652164029	0.03960028060641534	0.008154966277683385
(-) TRIO	0.18992929596474176	0.14277491159392627	0.18959386781998325
(-) TRIP4	0.04908171473963399	0.0	0.0634106137729315
(-) TRMT10B	0.10814812250510195	0.03049967556336569	0.008808013914454372
(-) TRO	0.10881013026886044	0.33908313054308403	0.058037981893548085
(-) TROAP	0.11691698128008064	0.0	0.0
(-) TSC2	0.02154929889373663	0.13015840245091628	0.0
(-) TSHZ3	0.04312235160913529	0.20475843512419278	0.0649311657027451
(-) TSPAN4	0.0	0.025253597680842156	0.1287440521756244
(-) TSPYL4	0.1869587861206058	0.21189154065338525	0.1638803416097023
(-) TTC12	0.2072306898392991	0.0	0.26565113059123624
(-) TTC23	0.026908547115913013	0.09815348234864771	0.0
(-) TTC28	0.09501146320694026	0.18434013173486138	0.04406700222134878
(-) TTC37	0.035202345170606796	0.04194284793854793	0.07662723517056919
(-) TTK	0.18471372411020365	0.0	0.0
(-) TTLL3	0.10752354091601406	0.16552921428150905	0.1543915666948112
(-) TTYH3	0.0	0.18687614894763366	0.0
(-) TUBA3D	0.23198861451084096	0.19342401513286822	0.2597170461858645
(-) TUBA4A	0.17980756432430384	0.0705154277579645	0.06041997109627863
(-) TUBB	0.137921471948171	0.06467205763235738	0.008115674233603484
(-) TUBB3	0.0	0.14003380058651324	0.10656400454006541
(-) TUBGCP2	0.11355909614928045	0.021264447557120193	0.0
(-) TUBGCP5	0.022743441936712617	0.0078233329549788	0.07882107049279441
(-) TUSC3	0.1974155976801857	0.0	0.3814788468014768
(-) TVP23B	0.07393513656360105	0.005990307213320329	0.05632172041234899
(-) TVP23C	0.10208476874096936	0.005638563022703422	0.09057568564746332
(-) TWIST1	0.049558397900378616	0.005785412689582486	0.2548980582359005
(-) TWISTNB	0.004468852906954523	0.027710451174959294	0.10949054389588221
(-) TWSG1	0.0	0.17371383132534057	0.08185617537585411
(-) TXLNA	0.06038517226202026	0.03366075427814065	0.0
(-) TXLNG	0.1408532084761186	0.0	3.1472247819780396e-05
(-) TXNDC5	0.0	0.10815938427319659	0.07471398015228221
(-) UBA5	0.04674358085983205	0.0	0.06576154367734288
(-) UBA7	0.0	0.16090191247508676	0.17458858596678892
(-) UBAP2	0.07042927371812126	0.07096970649153472	0.11148312003836017
(-) UBB	0.05386274300287723	0.004185071535572064	0.0
(-) UBE2E2	0.0321720508429144	0.0	0.19245100116752606
(-) UBE2R2	0.012773279580372098	0.0957651071922053	0.07356777152551756
(-) UBE2T	0.12896212199669202	0.0	0.0
(-) UBE2Z	0.03624685666505263	0.010103601895427484	0.10022534179954343
(-) UBE3D	0.3321421165749621	0.0	0.05934114392088113
(-) UBLCP1	0.06230749174701977	0.023129570803965747	0.08406403225687939
(-) UCHL1	0.2468474084435865	0.07026147918062212	0.03840840255612793
(-) UCKL1	0.04586573700698622	0.01565628150671486	0.0633741140764071
(-) UFSP2	0.0057796645415611825	0.02422554852525216	0.05106298532575637
(-) UGGT1	0.019612436849538062	0.14703979953043234	0.11543491831077966
(-) ULBP3	0.2760223559265777	0.09545679816868094	0.18283470491989887
(-) ULK2	0.43114669513074655	0.1594256464480445	0.08514891326015166
(-) UNC119	0.026574806054517685	0.02528642941445924	0.09972972489745185
(-) USP24	0.34599812476352043	0.05932144328625002	0.04312038627583434
(-) USP28	0.08461319837225871	0.032018158632735154	0.0
(-) USP40	0.0	0.003751304639783597	0.08300481497179299
(-) USP45	0.1556315983935507	0.022656690652904345	0.028390808995291287
(-) VAMP5	0.1252555089907291	0.18840131817423134	0.09701126811647776
(-) VANGL1	0.03418218516998999	0.0	0.1514753608694164
(-) VAPA	0.07159663927260711	0.03791411739127316	0.05011288057845438
(-) VASN	0.07903214316709463	0.19499216292679186	0.15626736271565045
(-) VAX2	0.18838269649248782	0.03408433571098902	0.14151850784774023
(-) VCAN	0.00233283475157512	0.34016478288542423	0.1269664777762549
(-) VEGFC	0.025721416222586665	0.22967650101181392	0.19261258262136705
(-) VIM	0.0	0.17020424254636493	0.0
(-) VOPP1	0.022509335551683027	0.11896951485550039	0.051081964664856545
(-) VTA1	0.1397389800483373	0.0	0.0
(-) VTI1A	0.18575539671392943	0.0	0.0
(-) VWA5A	0.32830249733594946	0.22603802604066175	0.36363659484102745
(-) WASL	0.02653835935250968	0.01674264684097331	0.09477122211756936
(-) WDR17	0.31408074747151193	0.3728605383038658	0.27205960998341566
(-) WDR31	0.14242669325500523	0.04635809244773292	0.29332632905575196
(-) WDR4	0.09497522646156015	0.0	0.0405297759960631
(-) WDR45B	0.06613912904313103	0.03851714633790989	0.0002347643516467524
(-) WDR62	0.16376294594063162	0.0	0.0
(-) WDR76	0.09507511041349812	0.0	0.0
(-) WDR91	0.02922850311182374	0.11689433114269007	0.020555542585686818
(-) WIPF1	0.0006982920971904746	0.2606210976534428	0.0
(-) WRNIP1	0.09684946277595118	0.08296936962745378	0.0
(-) WTAP	0.1388716842772801	0.0	0.0
(-) WTIP	0.10316964850133632	0.1381453813860553	0.13367654488623404
(-) XKR8	0.16543349282436065	0.11813548552208167	0.02346205981151962
(-) XPO6	0.038415768382098835	0.07676411351967359	0.0
(-) XRCC4	0.30328579242343895	0.010408450854421733	0.29780892846956514
(-) YAE1D1	0.03510968067198988	0.023499303912252717	0.07866247691599904
(-) YAF2	0.04713099115508632	0.0	0.09166140727296017
(-) YIPF2	0.010494816959247835	0.043069327244422105	0.10133205185504973
(-) YKT6	0.0	0.07217200868620655	0.08519424307845154
(-) YWHAH	0.1405095181540694	0.0	0.015093934698859833
(-) ZBTB10	0.11442753970247829	0.0	0.12564065104578945
(-) ZBTB12	0.24385903106315446	0.1507322009499681	0.01352588633638935
(-) ZBTB24	0.13970391566728532	0.007209384276111986	0.0
(-) ZBTB8OS	0.15002137201384472	0.0	0.017578027045068723
(-) ZC2HC1A	0.004500341862839246	0.006596138383621445	0.13304312477720664
(-) ZC3H6	0.013063106588128794	0.21037692379023418	0.15710053805217736
(-) ZC3HAV1L	0.40555757612673005	0.0	0.06776309886893596
(-) ZC4H2	0.0	0.3015165230859676	0.22464552617477046
(-) ZCCHC24	0.0	0.19847331404355845	0.018592614341406154
(-) ZDBF2	0.006070301405101338	0.0	0.20625788161655723
(-) ZDHHC1	0.09109947921903624	0.12805570239798802	0.4169815450034667
(-) ZDHHC12	0.1112021690380803	0.0	0.0048215233092372125
(-) ZDHHC16	0.09719563754688407	0.0	0.0017350643144232014
(-) ZDHHC2	0.09796525037397982	0.07484293324661422	0.0
(-) ZDHHC21	0.08041123464286858	0.0	0.09814419136486195
(-) ZDHHC3	0.06436451823635311	0.009029804267595943	0.013623070459964248
(-) ZDHHC4	0.07289271940319934	0.07023472186567474	0.04248756175429564
(-) ZDHHC6	0.18375785650330048	0.0	0.0
(-) ZEB2	0.0	0.2702311542797958	0.0
(-) ZFHX4	0.03408004013771626	0.28314527692706926	0.0
(-) ZFP14	0.1812549113800519	0.05109577428084712	0.07033521365543201
(-) ZFP28	0.0818025341299732	0.3800347439600181	0.02960096146972005
(-) ZFP36L1	0.07842069370285769	0.003643145679771872	0.016282569236606335
(-) ZFP69B	0.07992696694837836	0.08450651348873878	0.04098928723803389
(-) ZFP82	0.4386074557166601	0.13844458975791255	0.016449086614554104
(-) ZFP90	0.0	0.0329516986475214	0.10599761041175192
(-) ZFPM1	0.08372314189102287	0.04881107743642003	0.24133232275022248
(-) ZFYVE1	0.021866869075219415	0.021377596755992913	0.053338798813319724
(-) ZGLP1	0.1375106775386036	0.026737266087849026	0.0924419059751681
(-) ZIC1	0.03445354116021656	0.3495832861925458	0.1244992708081442
(-) ZIK1	0.10811717155993734	0.332949828337188	0.004347229712976002
(-) ZKSCAN3	0.08121413300471449	0.11666076003418475	0.025262445007396335
(-) ZMAT5	0.06865963770298766	0.026390937572574172	0.0233183194160425
(-) ZNF100	0.17242733396357607	0.02512431575330458	0.0
(-) ZNF140	0.2004008634281846	0.06423789929647503	0.0049636762940964444
(-) ZNF141	0.48336102650745544	0.048865878957672096	0.19752434188803938
(-) ZNF169	0.11149434998248245	0.0217628520888003	0.16169663106167637
(-) ZNF174	0.07819587849938724	0.013692368765469788	0.0021806318530474423
(-) ZNF181	0.1097259273866321	0.01650840877002309	0.0077953343521719514
(-) ZNF197	0.018272231801134315	0.12311240750328051	0.005654040716497706
(-) ZNF213	0.12645938986569072	0.03732984917868752	0.0
(-) ZNF223	0.2677125425505023	0.06242153047764832	0.12438628354397521
(-) ZNF227	0.19078892415696522	0.018505360547886804	0.0008773165451330089
(-) ZNF232	0.07617877149435189	0.040824869117379044	0.0
(-) ZNF234	0.08850423625740904	0.03723507344209613	0.04402162750969004
(-) ZNF253	0.10414859140452175	0.22061156675165638	0.006778187121150353
(-) ZNF254	0.1331433706042308	0.12123990798303787	0.01265758132055138
(-) ZNF256	0.11370109319485054	0.03577013273394026	0.013356515284127124
(-) ZNF275	0.0	0.1273065585127291	0.061030085509524164
(-) ZNF282	0.0027046451540631523	0.09874053644044754	0.07877362740504433
(-) ZNF287	0.05245419336354271	0.17179035198099785	0.0
(-) ZNF30	0.13303193979453723	0.07059647535257557	0.0
(-) ZNF300	0.09407245543533958	0.2355280335641072	0.05386917213408991
(-) ZNF302	0.08090691549112393	0.02069651429394252	0.0301639637948865
(-) ZNF32	0.1127370725068047	0.014006689294470442	0.0
(-) ZNF320	0.17857745673060377	0.13386989230980867	0.12654879200004726
(-) ZNF322	0.09815136553460409	0.04399178119557409	0.05024787058834239
(-) ZNF329	0.13597213089386062	0.15694930608592872	0.10683033163944028
(-) ZNF33B	0.15120339457385695	0.0	0.0
(-) ZNF345	0.24477671444456167	0.1889475094046352	0.03295568276431176
(-) ZNF354A	0.09326594834692199	0.0310140065694881	0.0011336650260578513
(-) ZNF37A	0.10786299438196612	0.0019601837612923815	0.019820938384275674
(-) ZNF382	0.28360124439048345	0.26288425247502234	0.01668908364916928
(-) ZNF404	0.30917172554471933	0.18316571833402498	0.12899427885100492
(-) ZNF426	0.05754401421044158	0.06238144154371366	0.05029523078928603
(-) ZNF429	0.2455939488018399	0.27145093378280405	0.04130197964215641
(-) ZNF43	0.25514987009584256	0.33266604651888765	0.037573135322339836
(-) ZNF433	0.11527510472420556	0.09267886329496526	0.07277450514450119
(-) ZNF439	0.19363782909758384	0.2647324294865772	0.1461971326953271
(-) ZNF44	0.13279838499593286	0.05288326191703729	0.009083361535320519
(-) ZNF441	0.13037274840570445	0.185048113235975	0.13963574347248636
(-) ZNF468	0.09553411684919053	0.018608016518234176	0.012851316142553238
(-) ZNF497	0.1926254615856317	0.16969761004832826	0.243840603377053
(-) ZNF500	0.07007484539990444	0.08812566668113585	0.06217880542009167
(-) ZNF506	0.1877252958887255	0.12933514210698815	0.0
(-) ZNF512	0.002292739106505108	0.019628199879702907	0.1574271089306375
(-) ZNF514	0.042872636452966774	0.1415012022598405	0.017174387891280552
(-) ZNF518B	0.1973468080942859	0.0	0.48590767927543516
(-) ZNF521	0.043687006342208644	0.3419889143639936	0.19016378898791672
(-) ZNF525	0.19196532192476862	0.06341103071773685	0.04466881338400856
(-) ZNF528	0.023997282001724452	0.3090903230971934	0.04927244506654404
(-) ZNF532	0.16815927243528386	0.0	0.0
(-) ZNF544	0.38047482844791897	0.10252065467329723	0.0
(-) ZNF546	0.12528095808314446	0.27597639759879006	0.09000489724418127
(-) ZNF549	0.040208257947969214	0.16571472042898094	0.01587550824360721
(-) ZNF558	0.06307460630461972	0.10692904702225538	0.026594984231969144
(-) ZNF562	0.05172401813916255	0.00897760664811455	0.01897741563408217
(-) ZNF563	0.25781931872808167	0.1537301756952679	0.11163123772544714
(-) ZNF569	0.16384029793410493	0.2049123076514276	0.0
(-) ZNF574	0.18073622583593676	0.0	0.1484324206363001
(-) ZNF583	0.08451011271748776	0.2565820269606946	0.09404679751832762
(-) ZNF584	0.015150699129235081	0.008765416704550276	0.08365676456228525
(-) ZNF585A	0.12856529844467876	0.13997865488312355	0.0116633023176575
(-) ZNF585B	0.14093117587476015	0.23013636999518372	0.006061948998956666
(-) ZNF594	0.09373737584200457	0.04765373024156373	0.0869849298656642
(-) ZNF597	0.17365788078991012	0.12253776935753004	0.0076144359687639225
(-) ZNF599	0.0935397797087715	0.1476206915343109	0.04800964452901108
(-) ZNF605	0.13840467865667724	0.0408332446414899	0.015007790167313668
(-) ZNF606	0.24573061213947567	0.07321195361668138	0.0
(-) ZNF608	0.09499220320377658	0.25557837230265007	0.058693697159125056
(-) ZNF611	0.062440304333877865	0.15230128275506383	0.0
(-) ZNF613	0.14921452021896436	0.025896686273363275	0.0024015031310860575
(-) ZNF618	0.0	0.1209338622543499	0.2770068023415809
(-) ZNF629	0.011686079428238598	0.09951823776576783	0.10374233625213207
(-) ZNF646	0.07796960114505234	0.15710547260807028	0.037402673127020766
(-) ZNF652	0.04095260372781739	0.0	0.06567507674559882
(-) ZNF675	0.149023165263004	0.029438363033680855	0.0
(-) ZNF681	0.615436925280251	0.22334292698416036	0.04831659068918074
(-) ZNF682	0.1146803124458652	0.34347321753596644	0.0
(-) ZNF7	0.06280173166667026	0.01953912741029728	0.1710066731136531
(-) ZNF701	0.134056444928689	0.14414379510614905	0.08146060770557902
(-) ZNF71	0.0	0.2589108644961812	0.031925884975281704
(-) ZNF710	0.04781629613119401	0.07285849310795582	0.04235910497176291
(-) ZNF714	0.14740895662922013	0.04876860729138708	0.04405969228196956
(-) ZNF718	0.39774010848609614	0.041318545806292496	0.0
(-) ZNF726	0.2911512080691098	0.21802926714388107	0.0
(-) ZNF736	0.20124827959569258	0.23521180159886643	0.0
(-) ZNF737	0.3426647310246096	0.3408472116044064	0.09314933263958282
(-) ZNF764	0.027870428283997255	0.09325174081790702	0.0
(-) ZNF772	0.09254473181423614	0.16568460567497045	0.011791851947458975
(-) ZNF785	0.17770246702517808	0.10631768869172777	0.018613902615812385
(-) ZNF786	0.057677669300707536	0.0	0.10069093462052188
(-) ZNF790	0.20720305206333242	0.1995483777899842	0.0
(-) ZNF793	0.5319194112224798	0.2328880076562421	0.0
(-) ZNF808	0.20690390557022137	0.031490619202802904	0.010003700037178603
(-) ZNF813	0.16407096333333246	0.08415025543237058	0.12565531451435347
(-) ZNF816	0.10718404951496578	0.05375120502505686	0.06096764113194109
(-) ZNF827	0.0	0.19109150447241002	0.001730355069396044
(-) ZNF829	0.21895014788578854	0.3416620078745407	0.0
(-) ZNF83	0.03355955551741477	0.18265533866612452	0.0
(-) ZNF880	0.2528037322791939	0.22968436752024335	0.015044366741477785
(-) ZNF883	0.2934936567982126	0.23196888156959378	0.0
(-) ZNF888	0.24697766649506128	0.08150012744022246	0.17078087215266385
(-) ZNF91	0.14981726519389416	0.10801917286485818	0.0
(-) ZSCAN12	0.1286778369547398	0.07120695635793069	0.018891169232173634
(-) ZSCAN16	0.10522128168456975	0.0	0.08631968667053094
(-) ZSCAN20	0.06033089296607246	0.15002953364035293	0.03233951260827889
(-) ZSCAN29	0.06847086063257943	0.0010081192831888279	0.043759277477387726
(-) ZUFSP	0.14050833128777765	0.0	0.0
(-) ZW10	0.13119845109870965	0.0	0.0
(-) ZWINT	0.14816685710420177	0.0	0.0
(+) AAAS	0.15600380543593356	0.19292051120238057	0.25621300826442606
(+) AAED1	0.1787408405950772	0.03807328823988815	0.11006505761870837
(+) AAGAB	0.0	0.0821831851387112	0.06763957081398442
(+) AAK1	0.09251151440836552	0.005448609858808163	0.0047506160215192526
(+) AARS	0.04673177473587112	0.003225938348750798	0.06826371645343793
(+) AASDH	0.009095522529830043	0.0	0.033987985843999986
(+) ABCB7	0.0	0.0032884081736685856	0.14958587575960128
(+) ABCC2	0.06684389751887951	0.10310443707818027	0.005615244909177366
(+) ABHD10	0.02720732586517672	0.09400945065707988	0.01576324741007091
(+) AC006460.2	0.03910532695660647	0.06947344480393751	0.01550107088812764
(+) AC009120.6	0.02250840525414605	0.028876971240738666	0.03937087321489843
(+) AC092620.2	0.061742475245580145	0.0070410067897113725	0.0
(+) ACAD9	0.018993469723535033	0.05519035242521557	0.06386723477135423
(+) ACKR4	0.061113430876996416	0.004635011657074731	0.008271618246745901
(+) ACLY	0.0765932014222116	0.012300158032861833	0.014717729754715103
(+) ACO2	0.02490084708287445	0.0830156529977759	0.026310455772157577
(+) ACOX1	0.0	0.0	0.11682229750296759
(+) ACVR2A	0.0	0.0	0.21233988769312706
(+) ADAMTSL4	0.032918509379427724	0.11743822172883854	0.009123995921149023
(+) ADK	0.0	0.12351734998368438	0.0
(+) ADPRHL2	0.005106070749843693	0.002349430513812374	0.04766982652160892
(+) ADRM1	0.02880032363608357	0.10291011934494121	0.03591259761684673
(+) AEBP2	0.0	0.016414002530287377	0.10481861111600621
(+) AEN	0.1775396540665144	0.0616061380562388	0.04099179276164971
(+) AGAP5	0.0	0.08163092749233672	0.07929750322529576
(+) AGFG1	0.06967006526261126	0.03158810356734563	0.15957894609711173
(+) AGL	0.0	0.04914767346633696	0.11299290575879765
(+) AGO1	0.0	0.01624390101497817	0.1147253574940683
(+) AGPAT5	0.028540214278608686	0.0	0.05403519097442343
(+) AGPS	0.0029305546035339157	0.0	0.1550288365522161
(+) AGR2	0.0640758394946147	0.08008989102401591	0.03439459023898506
(+) AHCYL1	0.002140211236166123	0.0005512041586390117	0.13289720112596834
(+) AHCYL2	0.018264265832846703	0.05162035175647481	0.04641987822382673
(+) AKT2	0.0023705745031049035	0.0032224489125655246	0.05790878597375996
(+) ALDH1A1	0.04851535410755644	0.11424088602049436	0.1403244574588119
(+) ALDH3A1	0.0376333157522756	0.07297372840191241	0.10688190742846654
(+) ALG10B	0.01970468174164302	0.049913006588429634	0.07354386067714683
(+) ALG3	0.020702852351142245	0.06406797291068073	0.014725207745000428
(+) ANAPC10	0.013033866718490722	0.009316986786379482	0.0794327753366069
(+) ANAPC16	0.01191238747510649	0.10077578903239122	0.00728391764941654
(+) ANKRD27	0.012133135357492844	0.041953961690244096	0.05672086017868211
(+) ANKRD36C	0.07681754738544272	0.005236587803736979	0.014079375870492473
(+) ANKRD46	0.05042162439209253	0.12078302575346543	0.06113898910863992
(+) ANKRD50	0.04408771922755375	0.012957945532874297	0.06478023445675656
(+) ANO9	0.0	0.16166658312686538	0.09007943020875271
(+) ANXA7	0.01997776232657732	0.13320340443495055	0.0
(+) AP1AR	0.006347761261699603	0.059946566590275016	0.06298489310106758
(+) AP2A1	0.04828296704013639	0.004667077896366016	0.008664592048590119
(+) AP3M1	0.012361072968434337	0.09591493982078335	0.0
(+) APH1A	0.0	0.007642257880656691	0.13370903250015123
(+) API5	0.0	0.06439291987440403	0.08416696885741556
(+) AQP11	0.008052154582237611	0.002095173099908719	0.09000475098990593
(+) AQR	0.0	0.04681058284378158	0.1513229199936898
(+) ARHGAP30	0.0169443428847447	0.06421741606350008	0.04078136625135992
(+) ARHGAP9	0.11682680959059782	0.022103556698771603	0.16651895611704276
(+) ARL13B	0.0	0.013653477322100855	0.10522563100644286
(+) ARPC3	0.008083015702462375	0.07074245653333587	0.03275978786900746
(+) ASB1	0.05658261604164835	0.02396862163605269	0.01749422257916475
(+) ASNS	0.07503949380691832	0.0008144323958703477	0.037861462880655894
(+) ATF5	0.051526460088508585	0.015979329888503747	0.005975050079632429
(+) ATG4A	0.038284568531651866	0.027646368780141074	0.0347793496981697
(+) ATG4B	0.0	0.008534911129012895	0.09342582121543656
(+) ATL3	0.07778399428687625	0.0	0.050071810933009754
(+) ATMIN	0.0110224171031333	0.06235583208134326	0.06703799622485984
(+) ATN1	0.059334426150404164	0.0	0.047987684493609295
(+) ATOX1	0.054069540103119595	0.05291141908876723	0.00973886764357694
(+) ATP13A1	0.014093363073908051	0.004559118442078302	0.061002617093891855
(+) ATP13A2	0.020322200482436544	0.018460397333335033	0.081054880265034
(+) ATP1A1	0.045254558340691864	0.026350225918039653	0.035355421343493995
(+) ATP1B3	0.0	0.1135466672090603	0.05385353006465811
(+) ATP2A1	0.04655809644023893	0.004189503029465202	0.07436203083915693
(+) ATP2C2	0.009114798005840067	0.1407461568573981	0.004343130589856229
(+) ATXN1L	0.015103553588205065	0.026047429297455953	0.05550821572761789
(+) ATXN2	0.008364472845465168	0.007739689708403063	0.07053520079637884
(+) ATXN7L3B	0.05492196575678408	0.0371183489960457	0.053838489953247005
(+) AVEN	0.011943512103773096	0.0	0.09371206935762665
(+) AZIN1	0.005153769273610905	0.01937393548830707	0.08103430624148518
(+) BAG3	0.06972405041990266	0.04403850146957402	0.0
(+) BAG5	0.0	0.04579869734049967	0.09874397200305693
(+) BAK1	0.0	0.08726283464022694	0.04295073310224517
(+) BCAS1	0.04925522717545568	0.0701872930849235	0.04068054592036515
(+) BICD2	0.0010523668381246009	0.08941065251040414	0.01899969029682277
(+) BNIP1	0.02892015208690423	0.023679484595287764	0.02718438079468694
(+) BOD1L1	0.041880887803762853	0.01712141182693987	0.012568120426063437
(+) BRCC3	0.0	0.07965150570435046	0.031652127722484984
(+) BRD9	0.027982169850826962	0.005700929746498295	0.04970863792946096
(+) BRF2	0.014423261635631353	0.0	0.04729464059149019
(+) BSDC1	0.06506238388872461	0.0	0.09750939143164623
(+) BTBD3	0.10252328085921888	0.031804320575439346	0.26691207077671325
(+) BTF3	0.03593725408523959	0.09675355350536685	0.033042306833502524
(+) BYSL	0.006775340218543791	0.04076056058264476	0.03585671019163988
(+) C12orf76	0.043951320148531044	0.02713879303318122	0.019714842133442344
(+) C15orf48	0.04187859440234182	0.12235842820651438	0.01654465868536672
(+) C16orf70	0.020761643711252387	0.06371430962714796	0.04148759081954209
(+) C17orf51	0.04924182074363922	0.030318950233273526	0.04258535905510295
(+) C1GALT1C1	0.056286405612592745	0.0004732703684075718	0.037843528469679574
(+) C1orf116	0.0	0.175376049654532	0.0
(+) C1orf122	0.04168079481088257	0.0	0.055287467502483846
(+) C2	0.1410081622898259	0.05371059426701107	0.11963837859491733
(+) C21orf33	0.06698329514719781	0.006539436315440303	0.039501076543995164
(+) C2orf49	0.0	0.047611491170548595	0.03452375254833849
(+) C2orf69	0.0848432468917531	0.03195502530608377	0.019766797761205806
(+) C5orf51	0.02084369996653401	0.001342637932537957	0.03405900389363513
(+) C6orf223	0.05670613271035272	0.08089967802129204	0.0802480230082491
(+) C8orf58	0.05061924644093299	0.02687335068123471	0.012636445044173049
(+) C9orf16	0.007608621208926157	0.08193016609170939	0.005883602605999743
(+) C9orf78	0.08170756806045273	0.15864430035342034	0.025437750776506705
(+) C9orf85	0.02671473802918701	0.08733904203745947	0.02270588292933407
(+) CA5B	0.041592526432449456	0.0	0.07415507002897472
(+) CACNA2D2	0.0399986733104187	0.10248539010512622	0.02010075015769325
(+) CALB1	0.0	0.028516988081235838	0.10902758854904855
(+) CALM2	0.027844310865436397	0.09614367846241187	0.02047963786286775
(+) CAMLG	0.07859743023539366	0.014768234546678674	0.0
(+) CAP1	0.0	0.0	0.09131569624054725
(+) CAPN15	0.045648896341734406	0.004127881341807751	0.06440626914834024
(+) CAPRIN1	0.0	0.0002779134937285748	0.17885810887673764
(+) CAPS	0.09198493987815473	0.0	0.05836304646814164
(+) CARS	0.05158449238766109	0.0019483721214328443	0.0
(+) CAT	0.06605696334027543	0.0	0.02605693723285664
(+) CBFB	0.050921416546763604	0.0	0.03874129738950445
(+) CCDC6	0.0	0.023186219464439946	0.07666471469291279
(+) CCDC61	0.037031253462785685	0.015812354109263724	0.052392825218723384
(+) CCNB3	0.024331277010568454	0.01611701535887622	0.10206208918984157
(+) CCND2	0.07591936209404489	0.18642868901107917	0.14899278699921348
(+) CCNG1	0.06451171479084213	0.005097559464302248	0.0031820285217314804
(+) CCNYL1	0.0	0.14320986731813112	0.01049602176804912
(+) CD40	0.13177517619034115	0.12385450132347729	0.034584528610303394
(+) CD53	0.12030845785653033	0.011517912294412557	0.0
(+) CDC42SE1	0.009720449668365626	0.010278410954131794	0.07284390646953043
(+) CDH1	0.0	0.1554141220308956	0.0392431906596989
(+) CDH3	0.017499717157904295	0.18016905222296892	0.07833647244881278
(+) CDK2AP2	0.007642117408113742	0.0	0.10093692792111882
(+) CDK4	0.022362386513825182	0.029932427718382094	0.13251376417870986
(+) CDK5R1	0.0	0.03061408343943427	0.11852423536671973
(+) CDK5RAP2	0.04884370077814481	0.010014522634379594	0.10819430976445962
(+) CDK6	0.0749551225945958	0.0	0.03361414411958512
(+) CDKN2A	0.004929521824390961	0.13496143629580898	0.36256505766457453
(+) CDV3	0.0025569862002017326	0.07353853756931823	0.02260801585373859
(+) CEBPG	0.006906196520970976	0.011585507256882824	0.09414948248121954
(+) CENPT	0.04215062057854137	0.003213825597129094	0.062318493796391594
(+) CEP170	0.06489222368069485	0.0023184162366434433	0.0016195892241386161
(+) CERS5	0.03724030154712051	0.00026951504916768946	0.057085052954286924
(+) CFL2	0.04800511690413398	0.0	0.0900873663445103
(+) CHCHD3	0.03237363588426077	0.036109705653450425	0.048446300343171385
(+) CHD1L	0.0	0.009184136735781405	0.09778959452722213
(+) CHIC2	0.014984893221439977	0.0	0.08809371676830147
(+) CHKA	0.0	0.007098483116953333	0.13420764515220396
(+) CHM	0.024116553531729354	0.007811668438651203	0.04934030479427297
(+) CHMP5	0.021318815000372034	0.043079111159580664	0.07447940032040566
(+) CHRM5	0.01579721684615256	0.0	0.07379483819447015
(+) CHRNB1	0.012744309989659936	0.08240546242135427	0.028960256004451346
(+) CHTF8	0.02077428855803188	0.026458141916560343	0.05509476291690195
(+) CLASP1	0.0	0.0007295721716723383	0.09786546484632623
(+) CLASRP	0.007569490095087791	0.020900909318816087	0.04984771010382145
(+) CLDN3	0.0	0.17441393785867107	0.1596875842927137
(+) CLDN4	0.0	0.164741082693102	0.011439516162812956
(+) CLDN7	0.0	0.1700968018916628	0.03756447508541211
(+) CLOCK	0.011816816591674441	0.0	0.022815108100388417
(+) CMTR2	0.008428775765441954	0.08146398981481599	0.012207139173399313
(+) CNBP	0.015182353123156654	0.12427928842952642	0.04372697757820106
(+) CNEP1R1	0.059963684602137315	0.0	0.025404293403684178
(+) CNOT3	0.016895951924869167	0.06833862677515529	0.03453563831355968
(+) COA4	0.01004913851339921	0.01916802315211341	0.11741404399164397
