	P0	P1	P2	P3	P4	P5	P6	P7	P8
(+) POLR2B	0.016589991994900022	0.0	0.006347188320350017	0.0050649419132499755	0.0	0.0	0.03676513133385078	0.003085130587876605	0.06400533395043978
(+) POLR2F	0.0073018747065078556	0.0	0.0	0.0	7.959568203391388e-05	0.1883782815518802	0.04613407256329839	0.0	0.0
(+) POLR2G	0.06776438695012221	0.0	0.012886662532938211	0.0	0.0	0.02102683541195889	0.0	0.0	0.05453839177865374
(+) POLR2I	0.051554397509191496	0.053287641484194966	0.0	0.0	0.003247117241558708	0.006575957171135074	0.0	0.01054860111349061	0.0
(+) POLR2K	0.062235151710748025	0.022683097200744937	0.01388325610950286	0.0	0.0	0.08528599810425068	0.00491356004083232	0.002104385097288936	0.0
(+) POLR3GL	0.02700430823953899	0.0	0.019475445653051926	0.0	0.0	0.006818556864552401	0.17812664449533797	0.03250513644948324	0.058484276146183116
(+) POP4	0.0442704659914288	0.1140202090130101	0.0	0.0	0.0022879369211362115	0.08933750681891856	0.006143130543312767	0.010140037155349066	0.0
(+) POU5F1	0.08331170062809304	0.15517652331276865	0.00690009003204072	0.01034376467320444	0.0	0.0	0.0	0.0	0.0
(+) PPARA	0.08312200418813301	0.0	0.0	0.0007025051540196567	0.011667194552841438	0.010041901356106492	0.0	0.0	0.09077543120288681
(+) PPAT	0.020671654901408883	0.0	0.004077852990864872	0.0019079262931057156	0.024970947574117625	0.006490420908572451	0.0	0.0	0.03946774800214257
(+) PPIL1	0.08003009399126033	0.020540409380554715	0.006619560100011318	0.0	0.0011193541767243876	0.027102521509498267	0.0	0.0	0.016355931216730263
(+) PPM1A	0.07024864141742997	0.0773155541995716	0.038054601302679784	0.01002776041461593	0.020194222397487072	0.005209398258137736	0.047311316109014935	0.0	0.11590839883118363
(+) PPM1B	0.0	0.05506198775864914	0.10443378471968189	0.0	0.0	0.0325491187608054	0.016628425635072396	0.0	0.10163636478721548
(+) PPME1	0.13475747162740104	0.0	0.0	0.0	0.008073028264773255	0.0	0.00043936731723537227	0.014304262050631303	0.001914545916554499
(+) PPP1CB	0.0	0.0	0.16701038085582762	0.0	0.0	0.0	0.03722578921459535	0.04500313532346741	0.06946896522925472
(+) PPP1R12B	0.03207280446491251	0.0	0.03985576347128752	0.0	0.0	0.005522846102905038	0.0	0.02744519141326401	0.0
(+) PPP1R12C	0.038958678871706016	0.001758241143475698	0.009783556751612956	0.0	0.02120400165536125	0.002195613621532965	0.04652433158216613	0.043016173707575496	0.0
(+) PPP1R14C	0.028867152674557594	0.14744778294515862	0.11116647033874208	0.12782424778628299	0.03494010480936187	0.035019427551473	0.15778502550713397	0.1490705719090144	0.15674109141671214
(+) PPP1R21	0.0	0.007364706830232672	0.09897374300677694	0.0	0.0	0.0	0.004185797002930293	0.0	0.06762210489195868
(+) PPP1R37	0.04418084929997204	0.0434906906728745	0.005244388181052226	0.01704390564535578	0.0	0.07508627987365052	0.0	0.0	0.0
(+) PPP1R7	0.0	0.0	0.0059829336098732614	0.0	0.06470525488898908	0.008235904695380585	0.16833465707034453	0.034257855252655386	0.0
(+) PPP2CA	0.05719540037301982	0.02627730811928806	0.0	0.0	0.07799613837551381	0.0	0.0022926866596986884	0.001252499483296207	0.0
(+) PPP2R2D	0.0	0.037651365814089836	0.09892019932593225	0.012488644461591595	0.002530412488234616	0.0	0.0	0.028164371384877894	0.020704907566546252
(+) PPP2R5C	0.09136871288969751	0.0	0.057221957127172075	0.0	0.032487933686545026	0.0	0.0	0.0	0.10843911280662406
(+) PPP6R1	0.02476764508790638	0.0019892781184391545	0.0	0.0	0.0	0.14732454237452303	0.0	0.07674582157399107	0.0
(+) PPT2	0.0177082045455958	0.0	0.0	0.08960053469255942	0.005374040026921407	0.18925198361889584	0.0	0.0	0.0022481975734039345
(+) PRAME	0.06714481273305212	0.12886521918006683	0.026442703722934904	0.0	0.04763524510222551	0.20541471949346274	0.0041881830000321495	0.06301275013223384	0.0
(+) PRDM15	0.06699957065900411	0.06339262988190363	0.031781378158223975	0.0	0.0	0.0	0.0	0.0	0.0
(+) PRDX6	0.0	0.012261308191159346	0.17625865837822083	0.01080337119351716	0.0028213090602530557	0.0	0.0015162291867529616	0.00331353228178369	0.0002106843428644402
(+) PRELP	0.022040486172318397	0.0	0.010754821822309378	0.140247060157854	0.0	0.014595069101593066	0.002537252993299253	0.02916563418496931	0.0073677617955084825
(+) PREP	0.0	0.0	0.09815398702055615	0.01860470676624399	0.0	0.07358975865622429	0.04123360204275037	0.014997836376931098	0.03118736022951429
(+) PREPL	0.0	0.0	0.032863797231355206	0.047238264686588316	0.021003032810260176	0.0	0.005871783680419746	0.06094816923097445	0.0
(+) PRKAB2	0.0	0.0	0.0	0.0	0.0	0.0	0.17421901052379093	0.0004499693817562214	0.10252294717035235
(+) PRKCI	0.04436685778681213	0.09197391717507628	0.06990833558137761	0.0	0.002691553041240085	0.0	0.0	0.020423321248405513	0.0
(+) PRKRA	0.05143192908327815	0.0	0.018105701230631863	0.0008337384740881975	0.0010273253732985088	0.0	0.023267964495445884	0.04685836746072064	0.0
(+) PRMT1	0.0231319140764524	0.11004443001272408	0.0	0.0	0.0038876266641541344	0.07910191085966942	1.752340958769432e-05	0.015116407591107512	0.0
(+) PRPF4	0.0	0.02146129800684175	0.054651945268197166	0.0	0.038181648897519294	0.0	0.01821201487039662	0.0	0.06608294872548931
(+) PRPF40B	0.048885914155404324	0.004369416163101614	0.013829282938982232	0.0	0.0	0.028085966312110414	0.0	0.038096041127258576	0.00831119968860065
(+) PRPF4B	0.07988119491773517	0.0	0.0745599929612752	0.0	0.0	0.00028829743671689	0.0	0.0	0.0011833594211289827
(+) PRPSAP2	0.0	0.16198108406464815	0.05921075214678843	0.0	0.0	0.0	0.006541471347364838	0.0	0.009460637559172603
(+) PRRG2	0.0	0.21537153792573033	0.006132810335450773	0.0	0.0	0.00199006791870593	0.0009735025556874406	0.0	0.0
(+) PRRT1	0.17441818406361823	0.10203254695743952	0.1682353229178965	0.13046454270005406	0.010747519687552125	0.1928197784202827	0.0	0.14522805846549033	0.0
(+) PRSS8	0.015278173884837877	0.2085443454950393	0.015501522101181364	0.0	0.0	0.009026551446270334	0.0	0.011244542667932829	0.0
(+) PRX	0.10705487045809182	0.03099582884787266	0.03635966348125229	0.03379906340722463	0.0061319965294136585	0.0	0.0	0.0	0.0123794950434882
(+) PSAT1	0.01265340811598054	0.011886364801290666	0.0	0.0316840345993013	0.020210800619164804	0.051005499820856295	0.12102882411966036	0.027558152545881016	0.07035026620247836
(+) PSMA1	0.0	0.05055840493407997	0.0	0.0	0.02287555997937784	0.03007812163167936	0.17765777813455336	0.003778472947312085	0.0
(+) PSMB4	0.0	0.008436961705651922	0.0	0.0	0.0	0.06482694876249911	0.17492837251364388	0.012194928192437946	0.025255818760681607
(+) PSMC1	0.03663098364110882	0.10831293754719147	0.0	0.0	0.02223042257185685	0.0	0.00046421773395594485	0.0025798376009715236	0.013634187236678537
(+) PSMC4	0.08916193612758168	0.057339785744803376	0.004171178203112301	0.0	0.015549173708250617	0.0367077128646924	0.011326481290704958	0.0007613346081567188	0.027724719877931226
(+) PSMD2	0.047593218125709644	0.05237414030692808	0.0	0.0	0.0762273315246533	0.005864734992208755	0.0	0.01811985462773648	0.0
(+) PSMD4	0.0	0.03820762371300284	0.010038813556938987	0.0	0.0036909155212034284	0.010417227339709961	0.18360764139384575	0.05064105988963351	0.023213094875868718
(+) PSMD7	0.0647546480785235	0.04287119748221906	0.0	0.0	0.0316854767008679	0.00012688456221024406	0.0	0.011640662888136089	0.003550595114768109
(+) PSMG2	0.10109094920444475	0.0	0.0	0.0	0.053940523276199	0.0	0.174438226278667	0.0	0.0
(+) PTAFR	0.0	0.20638536651804426	0.02338324142025065	0.0	0.0	0.014656439646452576	0.008254380454850337	0.0	0.000859912334928721
(+) PTCD3	0.0	0.04456268119844838	0.12798821225034326	0.0	0.0	0.029866683514322378	0.007869736801798633	0.0	0.0
(+) PTGES2	0.0	0.12280062183717871	0.010043443194990604	0.019357353878800353	0.059893631287055035	0.0059327645852816704	0.0	0.016775425032208618	0.006564940750709601
(+) PTGES3	0.004077530978755416	0.0636686067561578	0.0	0.0	0.0367882628758026	0.0036101071008325875	0.018806157480921085	0.0	0.07092843055423874
(+) PTK2	0.016230082489051383	0.05979591891908512	0.010298154336544857	0.00980582738662264	0.006532627235661786	0.009685454228266237	0.0	0.02776246608767223	0.0
(+) PTK2B	0.04614427947726421	0.15489334419583387	0.023484033858700792	0.011884448216677793	0.0	0.0	0.0	0.0	0.09860675850182667
(+) PTOV1	0.048223459031989206	0.020634194596705843	0.016823325087635656	0.0	0.0	0.004673722934161087	0.0	0.0	0.0
(+) PTPN4	0.016117447461137257	0.09727762391631119	0.05904881674455133	0.012456004213529498	0.0	0.0029532689140151906	0.003711781849729059	0.015616446099970496	0.0
(+) PTPN9	0.022030620044703263	0.0	0.1336208069318624	0.00953422812339112	0.0	0.02215422594157367	0.0	0.0	0.054243134950250405
(+) PUS10	0.10713357938536175	0.0	0.023505611255266977	0.014426153943219487	0.017200777131295808	0.008260119836022184	0.008321713668495276	0.057433549306789046	0.0669579421633098
(+) PUS7L	0.0	0.034319788192871625	0.0	0.0	0.051596243384971804	0.0	0.18142028940328594	0.0	0.0
(+) QDPR	0.0	0.0	0.0	0.0	0.061332807555922055	0.16868041176353582	0.0	0.0	0.04590649396794987
(+) QKI	0.009195109263659355	0.0	0.11691210929120231	0.026352380396726226	0.003366528383418498	0.0	0.012820608184928904	0.0006722847179585507	0.06297320171667056
(+) QPCTL	0.04395483247616906	0.0396694238473693	0.049653741217059066	0.09611442678147607	0.0	0.021484603850439904	0.0	0.0	0.0
(+) QTRT1	0.03388012451070571	0.0	0.10739466698385135	0.0	0.07670011663171471	0.008376737472813832	0.007741476491309507	0.0	0.0
(+) RAB10	0.0	0.03303059008258621	0.05187105246641693	0.0008196438590042601	0.0	0.015379207467224987	0.004115189186455331	0.03442833206073543	0.009863127777479785
(+) RAB35	0.0388725544859557	0.0	0.015786171140380563	0.0	0.12105419847625	0.0	0.0014228299156969465	0.0	0.0
(+) RABEPK	0.0	0.0	0.0014046855143345005	0.013758918309364192	0.1055311859786281	0.0	0.0	0.0	0.0
(+) RABL2A	0.0	0.007010679647763324	0.19069912555239565	0.005642648354310614	0.0	0.0	0.0	0.06256589044643336	0.0
(+) RAD17	0.050077882781755935	0.00585367105607918	0.0	0.0002723445007851666	0.0	0.0	0.07095881926616612	0.03810744112002332	0.0
(+) RAD21	0.02536038886910283	0.20865884142639587	0.0	0.0	0.0	0.0	0.0874436119384038	0.0	0.09866324973113275
(+) RAD51D	0.0	0.0	0.12050247047876819	0.0	0.09031912885360012	0.0	0.006051386135366544	0.0	0.044130703493963634
(+) RAI1	0.0	0.0	0.058886443896251923	0.0	0.0	0.09161609675191074	0.17494356573401404	0.0	0.049680521028129
(+) RAP2A	0.017266202158327162	0.0	0.09626923290062649	0.0	0.02663812750213713	0.03383750564139308	0.13458885777121607	0.017410822503958687	0.0
(+) RAPGEFL1	0.003208604737423887	0.10503442000759414	0.05295502359047245	0.0008089347628427767	0.011728916795456174	0.03679717137561266	0.0	0.010267109290941026	0.0
(+) RASD1	0.0	0.0	0.15844805935898967	0.024266091485426886	0.0	0.0	0.16414701690549321	0.0014138526752125332	0.0509455325387792
(+) RASGRF2	0.04930690811273511	0.0	0.0	0.01801204901112124	0.0	0.0004585583486874605	0.08365855529467356	0.045058890147414606	0.0783868935051721
(+) RASGRP1	0.10915413832768182	0.09780454445275796	0.04640329151072031	0.02904069021700932	0.0	0.00966617253311219	0.0	0.029463749623080224	0.014625587719547101
(+) RBBP4	0.058839130442261654	0.0	0.10570457037678366	0.0	0.0	0.021081131436161867	0.014568363945605666	0.0	0.04670196817076136
(+) RBBP5	0.015204732869723854	0.0	0.037485083884971626	0.004524942448578459	0.0	0.015226229694390053	0.004088612559436224	0.01718415654750801	0.05372229205705824
(+) RBM42	0.07231803600792705	0.05445145304849239	0.0	0.014318881999085918	0.0	0.0008373892447019244	0.0	0.0	0.0028613103390669557
(+) RBMX	0.0044633723077816875	0.0	0.10256225763233338	0.0	0.008013765081636037	0.00015557301955895366	0.07501395472298934	0.0	0.05645610674087358
(+) RBPJ	0.055605751535425595	0.0	0.0	0.01566091561598349	0.07595689757618145	0.0	0.0039613628954417	0.0	0.004613664320221721
(+) RCHY1	0.0	0.06012659716328769	0.0069615568472054835	0.0	0.025283534897679302	0.033087478505233	0.10434673715104276	0.04568606092648515	0.020037262033278644
(+) REC8	0.04581286774881806	0.0	0.19705324918042533	0.0	0.0	0.0017603475922942542	0.10937946083169338	0.0	0.0
(+) REEP3	0.0	0.06033481356118422	0.0022014830404716804	0.0	0.0	0.0	0.0	0.01205436131695816	0.10350607355592938
(+) REST	0.06283716277091024	0.0	0.0	0.0	0.0	0.0	0.0	0.005581053988925237	0.10444184693762822
(+) RFX1	0.08460605975220027	0.0	0.04046055873270159	0.0	0.003377119243518998	0.018741592508183382	0.0	0.012834523602398914	0.0
(+) RGPD1	0.08702824337492068	0.08541681445712263	0.02586640560298839	0.025049522210029915	0.0	0.0	0.0	0.13607352448088092	0.0
(+) RGPD2	0.13069974130885112	0.0935045373416794	0.039681261223384626	0.024352457540984612	0.0	0.002598369983668344	0.0	0.1506356685552862	0.0
(+) RGS2	0.04487026130001083	0.06162825608337841	0.020201444612926712	0.0	0.0	0.012017502765968987	0.0	0.01574359799785629	0.005081646659439677
(+) RGS5	0.0	0.0	0.01758827834860885	0.0	0.0	0.0	0.0	0.1367627854982206	0.010652832110435058
(+) RHCE	0.013704126422617455	0.0	0.0058570046567162385	0.18536513695994933	0.02335110511430457	0.01262891176627347	0.0	0.0	0.0
(+) RHOF	0.04207008773883159	0.15180596219267004	0.0	0.01611545768429314	0.012184468931391898	0.02804444145236347	0.0	0.0	0.0
(+) RHOT2	0.09117268655255129	0.0007623982706858656	0.012976883551246824	0.0	0.005060897716029571	0.018201294191327922	0.0178478009804989	0.0	0.0003465523047100086
(+) RIC8B	0.0	0.0	0.06437974069879576	0.0	0.0	0.0	0.0026979819951802493	0.07263862623366187	0.024253871255221753
(+) RIPK1	0.06478067206087904	0.0	0.05558847864220325	0.0	0.0	0.004556609160045721	0.0	0.006759044753431238	0.0
(+) RMDN3	0.0	0.0	0.09104264143455218	0.0	0.0	0.0	0.0012685365305806049	0.008347548138228345	0.06905171689093215
(+) RNASEH1	0.03261178605052191	0.06161332166206852	0.0074250920025762356	0.0	0.06502180358915283	0.05673624932461566	0.014049227411887756	0.0	0.07875424453940201
(+) RNF126	0.016803874402656085	0.0	0.03149901290730154	0.0	0.127048841516785	0.0	0.0945998955446523	0.0	0.0
(+) RNF139	0.00815551763507004	0.07751166143964795	0.013153651807943628	0.0	0.0	0.009597276417804886	0.0	0.0	0.10191129922520184
(+) RNF168	0.04040345852995895	0.10298041306056413	0.04800877662713057	0.0	0.007248809811399149	0.00608870309575448	0.0	0.0	0.0
(+) RNF19A	0.0	0.0	0.18693879456120013	0.0	0.0	0.07495459891535011	0.0	0.06796019158709533	0.0017861691099456264
(+) RNF2	0.05256476949840067	0.033099859276773495	0.01390637849640828	0.0	0.005266349385504684	0.014637476140346852	0.0	0.0	0.0
(+) RNF20	0.0	0.0	0.131850088534079	0.0	0.0	0.0	0.019265888699656453	0.03581901044233907	0.06454174074391199
(+) RNF217	0.0	0.0	0.07513565141194316	0.013518868231446659	0.0	0.002216189672501603	0.0	0.0001373710741259951	0.11046766726299746
(+) RNF4	0.0	0.0031414971451271365	0.009868831863817698	0.000538208215896979	0.10279476836672809	0.0	0.1416175876389025	0.002373138429249003	0.0
(+) ROCK2	0.018927247236557785	0.0	0.03189966937348964	0.022491197450405793	0.04022339728407933	0.036890230661182834	0.014546632229333932	0.05713513125167959	0.009286954694761753
(+) RP2	0.10147425457809725	0.06152110370318469	0.05654537680509075	0.0	0.0	0.04334147050691854	0.07057162820644818	0.05163521890193825	0.0217406931749071
(+) RPL30	0.07680394690166195	0.0924156381105139	0.0037931700852134585	0.0	0.03197555642932788	0.06432404316866439	0.0	0.0	0.0
(+) RPL31	0.07110986758126919	0.13975048707374205	0.006072300412100358	0.0	0.10835989495402415	0.13844263241889634	0.0	0.0	0.04281993686286058
(+) RPL35	0.0	0.17485443987177998	0.0008507850387429138	0.0015704465244641829	0.020478870343598306	0.02352741939501224	0.0	0.015720575000499695	0.029988232444611268
(+) RPL36AL	0.111158548429642	0.041015801180173915	0.0	0.0	0.024957163041150105	0.03422838469730066	0.0	0.0	0.005984375888476254
(+) RPL5	0.012461303512822503	0.13050732727204833	0.0	0.0	0.061944867399588974	0.045698829094415507	0.0	0.0	0.1305866458987308
(+) RPL6	0.054691500296241924	0.12936167125806342	0.0	0.0	0.12941110989164717	0.0013778582956110441	0.0	0.0	0.06886298936031018
(+) RPL7A	0.0	0.2089141703679456	0.0	0.022096342320515265	0.08123213271574121	0.0	0.0	0.0027281698260665974	0.017647402790581013
(+) RPL7L1	0.00449029922753903	0.10446555124782615	0.0	0.0	0.02565174027873498	0.0020837731650096922	0.004666790898060828	0.0	0.035917839152172976
(+) RPP25L	0.0	0.11653947349663994	0.014846479166227049	0.010697241320457	0.04088539073377908	0.0	0.0	0.03093779224016458	0.0
(+) RPS16	0.08152232979264093	0.08045961808188078	0.0012652772718686953	0.009106130751385904	0.035232550480849466	0.01152235980060318	0.04914489365040026	0.0	0.0027118342190307395
(+) RPS27A	0.08316355284030563	0.23980317482744679	0.00328149673277073	0.0	0.1304997501612652	0.05033736573058513	0.004525296929634533	0.05025099982091979	0.12183948242148508
(+) RPUSD3	0.01893099571668732	0.08170947224758775	0.0	0.0	0.03819121518841603	0.122309491583871	0.0	0.0	0.007307045856971954
(+) RRAD	0.2267706393805024	0.018536034410447707	0.08535326071402341	0.09192070990879568	0.042249605320570705	0.007514954028873106	0.0	0.08209557989749863	0.004394168048359119
(+) RRM2B	0.0	0.0	0.0	0.034985368761244945	0.07963579608518756	0.006756566722221599	0.0	0.0651645112140095	0.01910252873758684
(+) RRP36	0.11200118216180774	0.10159044963463339	0.009709532205452455	0.0	0.007928508158958071	0.006418531903343046	0.003496997622215246	0.0	0.007627944898858522
(+) RSBN1L	0.07900091225260768	0.04100210209249177	0.01453384507463426	0.013990397073392544	0.0	0.0014667149145663869	0.012291449432307632	0.0245685059809425	0.0
(+) RSL1D1	0.016632109936411406	0.07540163961057951	0.0	0.0	0.0982066311771322	0.04960610665273008	0.02042775996539133	0.0	0.06654014233506918
(+) RTKN	0.0	0.07525876299899346	0.0	0.11123918066310784	0.0	0.12391134718299605	0.0002562466718414261	0.01976827602630259	0.0
(+) S100A14	0.013446928498412487	0.2164913194696649	0.0	0.0	0.0	0.007314086100909542	0.04641153472398594	0.021488856494005885	0.020273838209896373
(+) S100A2	0.06242261948970219	0.10683047175053188	0.009934729359242927	0.0	0.014686553610589148	0.0	0.007420069157300471	0.0	0.02565966061696864
(+) S100P	0.0002986333661005959	0.20126334805765492	0.0	0.0	0.0	0.004439772036673623	0.003493526037705133	0.016382568082356393	0.0
(+) S100PBP	0.02174990928401466	0.0	0.11103485068224553	0.0	0.0	0.019116264116888045	0.0002553043258339469	0.0	0.0
(+) SAMD4B	0.13450923345036273	0.026615929411416307	0.0637597534834981	0.005198805812446526	0.0	0.025743073154149886	0.0	0.0	0.006869122050098899
(+) SAMHD1	0.12420077065759443	0.0	0.027128036621604137	0.0	0.0	0.014460214983489022	0.0	0.001284743493213848	0.02191392883696361
(+) SAP18	0.023014268864998196	0.0	0.0337281828748043	0.0	0.0	0.043930657883282605	0.0	0.05619331642086875	0.010253223956390852
(+) SAR1A	0.07590431948409435	0.09124904957815463	0.0042012963301568534	0.0	0.0	0.0	0.0028859259354631784	0.005989766587135902	0.0008645798383628924
(+) SBF2	0.06363576161042647	0.0	0.0	0.02228653415138159	0.02583807190217279	0.002819787061834233	0.0	0.0008068968453757264	0.0
(+) SBNO1	0.0646150192146079	0.0024561349761344003	0.014296687588926342	0.0	0.043671984465554495	0.0	0.000711518754582384	0.0	0.04105786258039252
(+) SBSPON	0.032045219539001725	0.0	0.09418678664111808	0.0008088233572423377	0.0	0.004316865708897199	0.010696948733594983	0.0791010152962099	0.04048863432049363
(+) SC5D	0.023318696684188355	0.022844808651305296	0.0	0.0	0.0	0.0	0.0025347443771951165	0.0	0.10874475602001485
(+) SCAF4	0.03866591751338768	0.0	0.007989649978451936	0.0	0.006553386525791935	0.007056594670933058	0.012317447709251124	0.010360927162481857	0.0743440737980971
(+) SCIN	0.05924815334627949	0.09969558339547621	0.04693183480519617	0.0	0.01777755715037254	0.028793687563443335	0.003493746739054528	0.013702637173817128	0.13776514464470863
(+) SCNM1	0.14666428208241544	0.045517632211450894	0.17169308495473673	0.0	0.002052820311568503	0.023292664525961446	0.20430168941515225	0.06471732272688065	0.09353214248626074
(+) SCP2	0.028064631894556668	0.0	0.011761741078426747	0.0	0.0	0.00624341135522229	0.17747921427371194	0.015258867372821871	0.0
(+) SCRIB	0.07926050524582176	0.0	0.03514006415925073	0.0	0.05037264690117105	0.042174866627830813	0.0	0.0	0.0
(+) SCYL3	0.017633187468168193	0.0	0.18334014606267635	0.0	0.0	0.017892817144695466	0.011562116277575779	0.0	0.0
(+) SDHAF1	0.05149550897175009	0.0071126932244562025	0.010144655100253091	0.0	0.0	0.025531670955481214	0.0	0.0038462095435490553	0.0
(+) SDHB	0.0	0.014284149233910104	0.014171239356114041	0.0	0.0032465790486311675	0.1213397362565529	0.1754423934213863	0.0	0.026417603828447232
(+) SEC16A	0.01740261922299203	0.006365775133468911	0.03712692906506444	0.0	0.0	0.0	0.0	0.13118221505180272	0.0
(+) SEPHS2	0.041365056932028514	0.012273862680753988	0.0	0.0	0.0	0.16539003012102205	0.0	0.0	0.0022259475039362476
(+) SERAC1	0.0003714567997934505	0.0	0.03650478484516715	0.010719659082521253	0.0	0.0	0.014406580820859714	0.03457680114662002	0.0804262345294203
(+) SERPINB5	0.0029168537893060112	0.22031572741819042	0.001850536456822752	0.0	0.0	0.009072885637209096	0.0	0.018890106371272353	0.027572846764247372
(+) SERPINF1	0.07607025799405191	0.08245354842567236	0.03885191178077215	0.0	0.11289100288167554	0.19419727723196756	0.1562226208417206	0.06920267910081222	0.022327252882308152
(+) SESN1	0.0	0.010302411117201652	0.04367597008721439	0.016073610759251684	0.11113939983846896	0.012407253892373361	0.053201024497299555	0.06903558871781026	0.023975816467318348
(+) SET	0.0	0.20069756893656457	0.011339192256744032	0.0	0.015693172325447546	0.0	0.0005031426305724441	0.0	0.004737066888368163
(+) SETD7	0.0	0.0	0.025970437057043962	0.0	0.008750674108585993	0.0	0.0022302013421579745	0.07372271502811709	0.0
(+) SF1	0.02566326009428934	0.0	0.002869615911869516	0.0	0.023791106794213333	0.002255621763110169	0.17957972749005324	0.0	0.004331689319898111
(+) SF3B3	0.09137697321222532	0.018008374939531363	0.0	0.0	0.02318136112178682	0.0	0.0	0.0	0.00047043560669102907
(+) SFN	0.0448631535106627	0.2614248741780946	0.0	0.0	0.0029442455978322597	0.00011115179456756006	0.0	0.034638941400229085	0.01785274480507347
(+) SH2D3A	0.07002598144852323	0.23158249394204114	0.033413753198101546	0.0	0.006989102687852389	0.005304322518916668	0.0	0.0	0.0063757443506814995
(+) SIAH1	0.053316612128406556	0.011854726599177448	0.013062849426776416	0.0	0.0	0.019894756875622956	0.0	0.03657887725500914	0.0009186652418405179
(+) SIPA1L3	0.0015870281081205814	0.0	0.057931559581207354	0.0	0.08851485593273353	0.0	0.0	0.007986319141007043	0.09974869538319178
(+) SIRT6	0.0777437370505776	0.0	0.04556244842841842	0.0	0.08897738568179149	0.0	0.0031396576684717477	0.0003783674430673878	0.0
(+) SKIDA1	0.0	0.0	0.17986966582533886	0.0	0.0	0.0	0.010673137396758145	0.02485611670486298	0.033858381447752696
(+) SLC12A2	0.0	0.0	0.07015909671911238	0.0	0.0	0.0018460959352054021	0.12864516239328602	0.0	0.03814070457747989
(+) SLC16A1	0.0	0.04052640465506887	0.09858990479392864	0.007595621905312981	0.0	0.004007480326447307	0.00911184050454082	0.020204280095834703	0.13776774067686634
(+) SLC17A9	0.01455982843924916	0.0015660439548493491	0.0	0.0	0.10720799865854252	0.15374057768924473	0.16440234300931508	0.0	0.0001800071756902667
(+) SLC20A2	0.10471291151643472	0.03412745284225092	0.0	0.0	0.03196878310191971	0.0	0.00129834699092116	0.0	0.004836307400556259
(+) SLC23A1	0.1156909807292732	0.006417026322886524	0.007142015088162331	0.0	0.0	0.007890485516404186	0.0	0.06782721910179056	0.0
(+) SLC25A3	0.016132196652942354	0.04313401463165743	0.0	0.005214440945465971	0.11413666762517294	0.0	0.04599729469278765	0.0014172889494522153	0.04517188208863267
(+) SLC25A35	0.04219556779122834	0.10300224911590398	0.10906017621474862	0.0	0.0	0.0	0.02525140911102356	0.0	0.0
(+) SLC25A5	0.0	0.11281256003714418	0.0067028839691656	0.0	0.008498117498824516	0.05688898872738879	0.11177252952196604	0.0	0.013777251841829598
(+) SLC26A2	0.00029186354072818766	0.06355324529973619	0.0	0.03588674265725076	0.0	0.03348586229344957	0.1850341024619994	0.006563159926337831	0.0
(+) SLC2A3	0.0	0.14487733829155874	0.0	0.12749721676094136	0.01322562905768263	0.006964942468200736	0.0	0.0	0.04900890714797344
(+) SLC31A1	0.05909096322410098	0.039582561965509605	0.16940611114688806	0.049003184730077955	0.0	0.16042431110910663	0.035010913602767826	0.10967337866028508	0.14839752846597834
(+) SLC33A1	0.03742087118178113	0.07859214819687206	0.013429810903460597	0.0	0.0	0.12648465410062656	0.0	0.0	0.004547015229280975
(+) SLC35F5	0.03937182740603009	0.06533467304946917	0.010920841603629244	0.040808460812285535	0.0016551169607388883	0.0	0.0015685264454826377	0.021271389317062152	0.0029498854439754894
(+) SLC38A5	0.14263046872049298	0.022420527087571165	0.08358867640604552	0.0	0.13420218308254186	0.0017058470119017568	0.012264041692144711	0.0	0.002689933391855598
(+) SLC38A9	0.06838065964005938	0.02934272243672937	0.06685189524620719	0.001159399453833034	0.0	0.010670114050617428	0.0	0.016160557564180087	0.046422987915470115
(+) SLC39A1	0.011941082486407024	0.09724175138312131	0.09288991961481247	0.0	0.0	0.006174957858392322	0.004020193352908443	0.0	0.033426235861755416
(+) SLC39A14	0.05539277152404107	0.012656557632130364	0.0	0.0	0.03950025054362068	0.0751585090590371	0.0	0.010214163808231688	0.0025977125510802048
(+) SLC39A3	0.057573277067239956	0.0	0.09063849617739175	0.0	0.0	0.10051545911413211	0.012885499833046248	0.02020402030424371	0.0
(+) SLC52A2	0.045430956775655215	0.07604250058888108	0.0	0.0	0.0	0.02395558666412078	0.01089887447253741	0.0	0.0
(+) SLC6A6	0.0	0.0	0.11436346879503909	0.13700441457104418	0.004143329920781765	0.0010954822937110067	0.0002764533475135388	0.0	0.003521196566936335
(+) SLC7A5	0.012492433772503876	0.123652293339398	0.0	0.0	0.0	0.057771090950785774	0.028785824063198667	0.09533458658382844	0.029497151042396995
(+) SLC7A6OS	0.10833861267177482	0.09248240477115623	0.0028954498714009384	0.0	0.0819231332457697	0.07281157564841143	0.016159989662082975	0.0	0.017599954152448333
(+) SLC7A7	0.061180807389739245	0.10751611235429948	0.0	0.010087524139328733	0.0	0.03242315732732516	0.0	0.02093488348668678	0.0
(+) SLC9A6	0.0830476878755772	0.0	0.11667123345676603	0.0	0.0	0.0	0.0	0.0	0.07788906395922372
(+) SMARCD1	0.0016281403438301498	0.008241400889525637	0.03833732474133987	0.020544830683515952	0.08177601275016917	0.020589210245134618	0.011505007190193081	0.0	0.055624592288862074
