	P0	P1	P2	P3	P4	P5
(+) IARS2	0.0045132388198954095	0.11333142742832455	0.0062027178016987004	0.019180599157066387	0.003985473295728349	0.002405912081999129
(+) IFI27	0.16503797153253	0.00671596966063739	0.190732923685981	0.008390171680664693	0.004865456419572155	0.0
(+) IFI6	0.10401693959442355	0.0	0.05710553595629343	0.0	0.0	0.0
(+) IFIT1	0.12749096004721103	0.0009383226075864758	0.05971687579295219	0.0	0.0	0.0
(+) IFIT2	0.11384559876303751	0.09995273560790378	0.035858711990100274	0.018525374982557165	0.0	0.02647466343366826
(+) IFIT3	0.12071822678427853	0.0	0.03593807499392029	0.00336464006400896	0.0	0.0
(+) IL17RB	0.0	0.02062322846689725	0.18376367519082346	0.04867721098774513	0.001164060376828929	0.0
(+) IL17RE	0.002782320104131738	0.20690094943836532	0.012119112654182002	0.032840354337548255	0.0007965803941066067	0.0
(+) IL20RB	0.05086267102748481	0.12582650042691576	0.0031695899667002073	0.028023011060946765	0.010558899572940308	0.0
(+) IL23A	0.005416408060192515	0.10062014689150361	0.0059493351720561905	0.0019983989276597	0.0	0.08302902005016317
(+) ILF3	0.07706327856880237	0.0	0.16216612472421663	0.0	0.07962596171592025	0.11633641369595886
(+) IMP4	0.016045220762075162	0.03596538297070621	0.04849051481071855	0.0	0.16446720906034584	0.0
(+) INCA1	0.13627672660509765	0.008399739892897905	0.12438320976959086	0.08931379903363483	0.006772261090334976	0.009301782360698256
(+) ING3	0.03576457825258126	0.0	0.03426376844433077	0.039670510834663046	0.0	0.012320577682748789
(+) INIP	0.0	0.002802762930413213	0.12634022846048035	0.0	0.0	0.06879258119497653
(+) INPP4A	0.0	0.0	0.20152790172861515	0.029623427461160284	0.03294802821647312	0.008378542605830432
(+) INPP5D	0.0	0.17537421249074564	0.01558830743401687	0.12411708324114856	0.16819644724500213	0.01978484231055847
(+) INPP5F	0.0	0.020945501214128578	0.02226209975375058	0.057426693680467045	0.06399890621983742	0.07897598824904864
(+) INTS3	0.050366408904326074	0.016439968181621772	0.21225882236044077	0.0	0.007333125322278097	0.0
(+) INTS9	0.026337194419303586	0.007623774151745201	0.018458577598523106	0.0	0.03349731035130691	0.0
(+) IP6K2	0.05040693918417062	0.024381680875102847	0.04389438538998503	0.019499848784304934	0.0	0.0
(+) IPO11	0.048955202949882294	0.01891986902658576	0.0	0.016901422508611052	0.00694498519665641	0.0
(+) IPO5	0.08397094357850501	0.0	0.017083757641688256	0.0	0.04633943831689554	0.004396975139735571
(+) IPPK	0.0	0.08471415192950983	0.18001002015334963	0.0	0.0	0.0
(+) IRAK4	0.010696468763642412	0.0	0.0	0.0	0.011764241726610815	0.10589217434707024
(+) IRF6	0.007173401809772833	0.20345345724748687	0.04447493259028691	0.004639280176040335	0.0	0.0
(+) ITCH	0.13616522732368816	0.15809980013401995	0.0	0.022698418812299313	0.005072851098651665	0.06531618177575764
(+) ITGA9	0.01090413630446372	0.0	0.026891750675788733	0.07477896170685074	0.0	0.1191790928364325
(+) ITGAL	0.021824884333030533	0.0	0.0	0.0	0.1502028391247115	0.0045994625172105725
(+) ITGB6	0.0	0.20538716056326675	0.027335017865362125	0.05928743230017154	0.0	0.0
(+) ITSN1	0.024360663137621277	0.0061997847439202005	0.02651326919555751	0.0639496748845332	0.0	0.0
(+) JAG2	0.0	0.11711863946187358	0.1181107858698797	0.003955883056619227	0.0	0.0940812727185625
(+) JKAMP	0.08392761592691017	0.09601923260310986	0.06064705397055038	0.0	0.03737946581973031	0.04348804297651024
(+) KARS	0.07423703576115537	0.05466282070116479	0.0	0.0	0.02393518673710406	0.0034704451622670366
(+) KCNE1	0.04481336478453231	0.0	0.21191570230039614	0.025328714400983818	0.006224982703795455	0.09601781810867968
(+) KCNIP4	0.0	0.0	0.13821532392377278	0.0	0.07435709253640184	0.08420258698672661
(+) KCNJ10	0.0	0.023076934276108362	0.15456627092335964	0.06477109378167743	0.04020015546083025	0.01854249572681878
(+) KCTD1	0.0	0.09698855731358239	0.18584172677558297	0.0	0.0028327203421247026	0.0896280605851964
(+) KCTD16	0.006460985858641494	0.0	0.0	0.06710143518658959	0.10662490014793884	0.0
(+) KDM2A	0.1587181331580507	0.0	0.034196028095505475	0.0	0.0	0.06466430703800072
(+) KHDRBS1	0.012883081940989197	0.0	0.05666050266413868	0.0	0.04163483408292429	0.14788176084597596
(+) KIAA1958	0.0	0.0	0.24437043794644903	0.00044746167923534583	0.0	0.0
(+) KIDINS220	0.0	0.0	0.1976426261549039	0.042207994965568554	0.0	0.005099123442651562
(+) KIF1A	0.02462880394101216	0.003177157417349728	0.1292610105643444	0.09500393994351353	0.01679024797983825	0.0
(+) KIFAP3	0.0	0.0	0.11422128191147049	0.05865246174795223	0.025489261998443834	0.0
(+) KIFC2	0.043001232273473675	0.0	0.139052911126865	0.0	0.007937696101702026	0.0
(+) KLHDC2	0.023984285016652507	0.06794655664579369	0.07058249781104355	0.00754199299470846	0.0	0.05838611189533504
(+) KLHL12	0.033518173547282745	0.0	0.19498662747596182	0.0027960798326160724	0.014167412387162667	0.0
(+) KLHL20	0.0	0.0	0.2686385633029194	0.0	0.0	0.0
(+) KLK6	0.0	0.2080067985944628	0.0	0.0	0.0748880839746845	0.009226695004027091
(+) KMT2B	0.10063256684192629	0.004395774409860977	0.03693797246656536	0.010921336133094525	0.0006914826443317565	0.0
(+) KPNA1	0.08089892609545625	0.0014640895401317373	0.020763397035118935	0.0	0.02901453086455544	0.0
(+) KRT13	0.0	0.1073993688241801	0.057216686059614524	0.022150178120621967	0.0	0.053217694137924
(+) KRT17	0.053974505205899616	0.1216244091540111	0.029103975009648505	0.0	0.005769815627994718	0.11474145194139335
(+) KRT19	0.0	0.24382960355662817	0.0	0.0	0.0	0.0
(+) KRT4	0.0	0.11779653113576079	0.0224108915248423	0.03847739176577267	0.0	0.0
(+) KRT5	0.0	0.11268404905456775	0.018384736418759234	0.03507610076277492	0.0	0.0
(+) KRT7	0.01209499168193084	0.10605913258604645	0.0	0.018282632446298526	0.03740815781242436	0.02094574353110431
(+) KRT8	0.05360643676404684	0.25419804278679925	0.027846638365568124	0.001160062087950196	0.01903068330335448	0.015166637745592425
(+) KXD1	0.0	0.0	0.05538623454584839	0.0	0.15668910929811164	0.022527965751831743
(+) LAD1	0.0	0.2404842552861899	0.0	0.0016241019376744858	0.0005387924973183249	0.006036109413956639
(+) LAMC2	0.01184838179078694	0.1770966255307142	0.0	0.0031422325871844478	0.08864590614430802	0.00641743966774833
(+) LAMP2	0.022749466103934683	0.0	0.0689397162641952	0.028086332587126183	0.0	0.07432281724638817
(+) LAMTOR2	0.0	0.0	0.12363875528770814	0.00449102141632041	0.022783135662561866	0.0
(+) LAMTOR3	0.0	0.0	0.02205885180150998	0.0314060414133577	0.0	0.17031743820350226
(+) LAMTOR5	0.006922081181372437	0.07849160321893994	0.0	0.0	0.1068653218569007	0.07387263722191738
(+) LARP4B	0.08937651517040315	0.05816864191288308	0.14056488573396594	0.0	0.21154201680710732	0.08873221323542538
(+) LAT	0.08114543293989337	0.0	0.0019102858122242916	0.011504469428238148	0.1507465490435403	0.0
(+) LATS2	0.02855887015835852	0.017893636708163668	0.04149942533695429	0.08638170368674337	0.0	0.017861600847269773
(+) LCLAT1	0.0	0.043841878420554266	0.218936893519291	0.0	0.014569874433062029	0.0
(+) LETM1	0.03604389180893368	0.005353974214448529	0.046141005052076016	0.0	0.12899870036799377	0.021446671654967026
(+) LIMK2	0.0	0.08578791913854103	0.24634782004072123	0.0	0.0	0.001045667433769081
(+) LIMS1	0.0007841529064134583	0.0	0.01932705723147695	0.017007247511190073	0.0	0.13719911595659223
(+) LMBR1	0.0010310447303106738	0.0	0.0876234363990282	0.08200037090847034	0.0	0.0
(+) LONP1	0.006095791881982655	0.0	0.004632092300723528	0.014701826043834161	0.11168594211387026	0.05785286589980307
(+) LONP2	0.03968866602177899	0.0	0.02155014305508245	0.010770225691441883	0.0	0.008111489737089998
(+) LRP6	0.0	0.0	0.14868874902788995	0.025906305667467776	0.0	0.09115035595632616
(+) LRRC37B	0.02366823339118705	0.0	0.07772999944038446	0.007436570001851669	0.002955201400177356	0.0
(+) LRRC61	0.06844079344011687	0.2014082540632314	0.04535418059680347	0.0	0.017615660234657597	0.04076573287858414
(+) LRRC7	0.0042434246862617965	0.007357316896159262	0.06917946521741336	0.09321262981070828	0.0	0.04478264827254204
(+) LSR	0.09053046722563758	0.2519698301135712	0.13327269523738383	0.0	0.0	0.05341263789346863
(+) LTBR	0.14318293326251902	0.27338127772309084	0.11666354617553526	0.0347593687335798	0.23089927912452227	0.03742253805734893
(+) LXN	0.025319734091978397	0.0944042332779783	0.04366143117171499	0.0828887420673237	0.1900926062119848	0.0014177528814925
(+) LYRM4	0.0730769625169584	0.0019756296500328774	0.008133966968271919	0.0	0.01452772342724225	0.0
(+) LYST	0.0	0.01979609057670288	0.018256607081553262	0.0008380796668462536	0.052569017555407875	0.030438427121347835
(+) LZTR1	0.06655939703678736	0.0	0.07891257521198863	0.0	0.06590157465381592	0.0
(+) MACC1	0.015058616742058646	0.21775665455442691	0.0	0.01958704953379793	0.0	0.0
(+) MAD2L1BP	0.019089977934691357	0.12893602481969563	0.025070840328660943	0.0	0.04789675648982867	0.0016211208315150907
(+) MAGEA4	0.10684855263335535	0.04901168398587301	0.0	0.0	0.0	0.0
(+) MAK16	0.09166373565209215	0.00540659796112923	0.02497138867627284	0.0	0.009691917600557595	0.0
(+) MAL2	0.025291008398588225	0.267543512993418	0.0	0.0	0.0	0.0
(+) MALT1	0.0	0.0	0.25636759311619556	0.008983374812227952	0.0	0.008497235933629355
(+) MAMSTR	0.06970806568300875	0.0	0.09903268433818824	0.0	0.04500892557164657	0.0
(+) MAN1A2	0.011222611840130198	0.0	0.06141949640232253	0.013209836289196301	0.0	0.019919245386771412
(+) MANF	0.06948612825831368	0.0	0.051974753271345375	0.038139954126012184	0.0	0.022346659332802127
(+) MAP2K3	0.025147501755401733	0.13144483389855424	0.0	0.0	0.17340837151936533	0.03538089679439188
(+) MAP2K5	0.014325591768677861	0.0	0.09092390731780615	0.0076487131151520135	0.01029870956334735	0.019833796873124202
(+) MAP3K11	0.044326963867430916	0.013145169857291741	0.029907125527296383	0.0	0.1573634381329383	0.0016396955971558346
(+) MAPK14	0.05305779049256931	0.0	0.004177759284814279	0.0	0.0	0.0
(+) MAPK9	0.04871296692911626	0.008740174401368078	0.0	0.0584764475099699	0.029468043437547223	0.0
(+) MAPKAPK3	0.030370318330808214	0.0044379440657805296	0.0	0.0	0.14768700928637118	0.0
(+) MAPKAPK5	0.062262262997947224	0.008978454313495665	0.02382875739695466	0.0	0.0	0.0025560289463896265
(+) MARS	0.0014578389372540395	0.0	0.0	0.0	0.0	0.1600330332550198
(+) MARVELD3	0.0	0.22217131942987767	0.0569927500900396	0.021575128232010368	0.0	0.0
(+) MAST3	0.028864547226319277	0.0	0.24961718300679286	0.0	0.0	0.0
(+) MAX	0.023929624748906492	0.18625961214498826	0.007514905016734164	0.019188321104108137	0.10771344917629004	0.0010237484057200492
(+) MBP	0.12353315772303132	0.2605630850518237	0.11711132375409733	0.10063191218742104	0.0	0.0037171891213739062
(+) MCEE	0.04449369349627454	0.11227508002198898	0.0	0.07116769556554668	0.0	0.0
(+) MCU	0.0003872562235327034	0.12318970919812015	0.013910140762093397	0.0	0.0	0.055990723782883424
(+) MDH1	0.0	0.14911172845267978	0.04900030690340491	0.005279542625921698	0.024842208177449997	0.049856485718980076
(+) MDM2	0.05179533979751519	0.0	0.029180274514555626	0.18116243943810012	0.23078753226142054	0.02307621254439389
(+) MED20	0.050983698671617755	0.03810821722948881	0.0	0.0	0.0	0.009498361156066696
(+) MED4	0.012106954628898908	0.0020765878692921994	0.06675324765001227	0.029060514779102712	0.0	0.0025134112824879997
(+) MEGF11	0.0	0.004000812370026095	0.04934824182909134	0.07453662683415885	0.0	0.08015473867873081
(+) MEN1	0.03330079887563919	0.0	0.025773412474636607	0.0	0.009025066885475021	0.12003783553736085
(+) MEPCE	0.04067348698355676	0.0	0.03222754198646073	0.006801715826069217	0.017526610401077457	0.0
(+) METAP2	0.03670851116740605	0.019678144474479718	0.0	0.0	0.0036135226177611284	0.08131879890235225
(+) METTL1	0.0	0.0	0.0	0.0	0.015861557936470934	0.13557313390957504
(+) METTL15	0.04038829939916724	0.008215306643387502	0.0	0.0209314581608118	0.029877864515806676	0.09883144989779004
(+) METTL18	0.0	0.08110562043767724	0.12669078948894003	0.0	0.028884803908241607	0.005711872878383105
(+) METTL9	0.031035801943178055	0.02060835531143498	0.005192869377485414	0.0	0.11598663150421332	0.0
(+) MEX3C	0.006274164421976686	0.0032823667988155286	0.16995614597455344	0.0	0.06633402161470409	0.05683487912380255
(+) MFF	0.10431525106368514	0.00793755701319083	0.14074121186157326	0.20520640337675225	0.23349434293017765	0.053714283406568565
(+) MFN1	0.02360784210303384	0.022025074834312874	0.07727738698674766	0.004754855887035961	0.06610525548392879	0.0
(+) MFSD12	0.0	0.041144933908945684	0.00678283019182113	0.023134333295919213	0.10201468470357225	0.0
(+) MGAT3	0.024867746833903276	0.1590691996086101	0.0	0.1307803889126111	0.006763973723690056	0.057851005542260275
(+) MGP	0.22864816773418406	0.027498370349306557	0.11413879237764572	0.2830498988015451	0.0	0.0
(+) MICAL3	0.19002170090399514	0.0	0.03325658038985205	0.020197782530668246	0.17173956159666934	0.06151063305612021
(+) MIER3	0.07593225960550078	0.013490687245112857	0.024395452431222632	0.04829987688532071	0.00477881872047505	0.0
(+) MIOS	0.04560482619806886	0.022186613081449567	0.0	0.027567118953259633	0.05546392422990049	0.0
(+) MISP	0.015413025259815338	0.26961958559996574	0.0	0.018062373797436	0.030973952274789676	0.0
(+) MOB1B	0.022110916314349777	0.0	0.022264744841815096	0.07973506991048172	0.01559820975361444	0.0
(+) MOB3C	0.052806272057495676	0.04606877163938132	0.008652718414386749	0.0219970122897573	0.0	0.0036770251792983756
(+) MOGS	0.02902706889391202	0.014316017278559766	0.017392299948355255	0.05068338346130657	0.006030280615503497	0.0
(+) MON2	0.16929058079342374	0.027414039398062424	0.06657237890643916	0.1713822850121489	0.14542912125965743	0.05016389834091617
(+) MPC2	0.0	0.0	0.05549052261712164	0.03017704103688284	0.08893224767579262	0.014406696116429288
(+) MPRIP	0.0	0.06138060365520664	0.0	0.02503071771901295	0.09412598571996257	0.10882175480075729
(+) MRFAP1	0.0052635658537062	0.0	0.09280881266491176	0.07380452808381804	0.10093386070852113	0.10545930525552662
(+) MRFAP1L1	0.015620065450249783	0.011776345520639823	0.0	0.043911032019314226	0.06647633387381618	0.009250250503051744
(+) MROH6	0.03415093948584667	0.1566536617184885	0.028249803297756056	0.0	0.0	0.025314607090426294
(+) MRPL13	0.0	0.18339498994820905	0.001267268992117297	0.0	0.017673936679574707	0.18560718508670662
(+) MRPL14	0.10396014547097748	0.13819301983186727	0.0	0.0	0.08227364922770064	0.0022407067600658517
(+) MRPL21	0.019755545653231097	0.045449473184926995	0.0	0.0	0.06870533762429716	0.0883261565837584
(+) MRPL33	0.0	0.0870735021186211	0.020371602000062286	0.02018320642009437	0.0	0.08525789014932085
(+) MRPL34	0.0	0.08122237370823993	0.052661081974571915	0.011602537023131958	0.05867155994054892	0.10551241120030161
(+) MRPL4	0.0	0.00860910339801687	0.17098461144272445	0.0	0.14259557259064287	0.03412936808367319
(+) MRPL44	0.0	0.02135448057022097	0.013729530647228158	0.0	0.07904880767737535	0.003209358910226529
(+) MRPL50	0.0	0.12512734727977662	0.14963921785302783	0.0	0.03179656744608369	0.0
(+) MRPL9	0.0	0.013011170128185055	0.05146598290985821	0.0	0.017494266162970295	0.12104217518135614
(+) MRPS10	0.06798870740168923	0.09420741902211452	0.0	0.0	0.0	0.02308914618094142
(+) MRPS2	0.0	0.13019473349252797	0.027164573275590787	0.013827098681131553	0.09327928145244813	0.004998427683642239
(+) MRPS5	0.0	0.12994925573732607	0.008963428145892335	0.0	0.05443839780576846	0.03696453959375891
(+) MRRF	0.0	0.20145338572721821	0.00940189143694004	0.021139182605413143	0.05444396712330084	0.0
(+) MSI2	0.0	0.0	0.28506837053330464	0.022812073718382453	0.005857390996166059	0.0
(+) MSL3	0.0077240416707097725	0.029191520507920198	0.03310009202199266	0.01434365383339334	0.0	0.08664568388855626
(+) MST1R	0.030545046154344457	0.26178533562634604	0.0	0.01476387472110441	0.0002758608585507136	0.0
(+) MT-CO1	0.060207471819860595	0.1438646198295531	0.21856081550696196	0.22513322398074506	0.0	0.0
(+) MT-CO2	0.1267203675997083	0.17747802569119053	0.22718504001940582	0.40889674294673806	0.0	0.0
(+) MT-CYB	0.020698404189229285	0.10009155984308206	0.10435118116541037	0.05687838777152378	0.0	0.0
(+) MT-ND1	0.013042737141289206	0.13025005504306142	0.14402111137849172	0.02646364203215772	0.0016133504530490427	0.0
(+) MT-ND2	0.025247260290908548	0.07890970110226592	0.09625789740074066	0.027390794208885037	0.0	0.0
(+) MT-ND3	0.02397909433666821	0.10388557687440524	0.06240724757200743	0.02429161727853225	0.0	0.0
(+) MT-ND5	0.01828358410169867	0.01489182168212594	0.10710275847674817	0.018705558174532008	0.0	0.0
(+) MTA2	0.15640311457001319	0.0017558194759485287	0.02930076571875039	0.0	0.007461879444238827	0.006707402423325899
(+) MTFMT	0.0	0.06652736479812946	0.02735358203712133	0.009440125602852468	0.0499220646834156	0.06209540502168321
(+) MTHFD2L	0.02106413342902337	0.0	0.020216776720425222	0.02308175182290566	0.15048814690620108	0.00018009357382725382
(+) MTMR10	0.0068684270008152835	0.0	0.08786622296519701	0.030462393094275262	0.0	0.07771902409105845
(+) MTMR3	0.019143762411139832	0.0	0.1632163841469477	0.0	0.0	0.03221011260203572
(+) MTMR4	0.00966149162051651	0.0	0.12658402354998846	0.0	0.0974933186595101	0.0
(+) MTX1	0.05548108115708365	0.11777094542508709	0.11067646631936338	0.0007665421968481191	0.08961537708825029	0.016156758490549636
(+) MUC13	0.07447897245051258	0.0	0.00629739627316944	0.0	0.124709394714561	0.0
(+) MUC16	0.0	0.121300740032697	0.13652346062988313	0.004697610449034717	0.0	0.10086210658679975
(+) MUC5B	0.0	0.0	0.004753179827907018	0.09437209935911718	0.04212593525254281	0.0
(+) MVB12A	0.07800260084495692	0.0	0.07114431611462509	0.010244651375756015	0.03493594352320969	0.014531741712740812
(+) MVD	0.04090540593916237	0.25016330623038996	0.0	0.013368155790774118	0.005223858756935062	0.0
(+) MYL12B	0.03928377139616715	0.0007078628563015042	0.0	0.0038735781927004293	0.020477630923329933	0.10016080343431648
(+) MYO1G	0.02660027829994947	0.0	0.050373095739980514	0.05887887690082297	0.02061811874421233	0.0
(+) N4BP1	0.0	0.1286486286291146	0.03929631002230768	0.009666050019480617	0.0	0.0
(+) NAA10	0.04720067336683395	0.027692428118236627	0.013690076365935975	0.0	0.006686448339486535	0.07690678124744074
(+) NAB1	0.0	0.08948678096489475	0.11694387307462609	0.03228187469827308	0.0	0.0
(+) NACA	0.0	0.022262791992511133	0.0	0.0	0.06778740499985075	0.09567820933655871
(+) NACC1	0.019743836965116352	0.0	0.10323364270705944	0.0	0.15842564207055343	0.0
(+) NADK2	0.04099182457933048	0.025692033012750318	0.10620989583592534	0.0	0.0	0.0
(+) NAGS	0.02096070763125539	0.0	0.04475380729935172	0.0	0.1913982998352093	0.003544204407018793
(+) NANOS1	0.017740005557513906	0.0009993639338695469	0.005734646910788762	0.0	0.046588184044385944	0.07262096223966963
(+) NANS	0.023443073561732204	0.12657629205891857	0.004568259197425477	0.0	0.017143317497991535	0.0
(+) NARFL	0.041985969607254064	0.0	0.02560060254725886	0.03272412498715626	0.002197791682974037	0.010342372068400442
(+) NAT10	0.06907484656024403	0.0	0.0	0.0	0.13491947330632287	0.021563474589626284
(+) NCK1	0.07349881636083495	0.049719845114696654	0.08491522011401871	0.016294576182862015	0.0	0.0
(+) NCKIPSD	0.07122633679654224	0.0	0.0	0.0034114447588075377	0.0	0.005751581929386963
(+) NCOA1	0.0	0.0	0.16045830886230816	0.01656151582427236	0.0	0.015486895699863208
(+) NCOA3	0.07676554591784825	0.10348028140585881	0.0	0.004285985167339888	0.0	0.0
(+) NCOA4	0.007112295625249525	0.07905642345778222	0.010801363473993323	0.05219769091875899	0.08637556921352382	0.10814092317992945
(+) NCOR2	0.07557069054353838	0.0	0.054771479392259674	0.0	0.001448045113880413	0.0
(+) NDUFA8	0.0	0.1268428985757159	0.030013488998387773	0.046117359910900275	0.04214569627707939	0.023085577136149685
(+) NDUFB1	0.0	0.11206417389606659	0.0482395517563301	0.0	0.07721980483277203	0.0
(+) NDUFB5	0.0	0.14234455696062984	0.07830168521661156	0.040884439694156616	0.025345112561338014	0.03230878234853637
(+) NDUFB9	0.0	0.23058212890030721	0.0150066968590496	0.0	0.03636771613945682	0.10718223527116683
(+) NDUFS7	0.0	0.06630074519233994	0.002093251129001702	0.0	0.0025061924556648366	0.10103151141327565
(+) NELL2	0.06348250511173181	0.1267315712153471	0.19031904312600925	0.10846388876202206	0.08462946799560762	0.0026355863043530676
(+) NENF	0.0033391695694600654	0.0	0.054262983967992985	0.017905922440008663	0.0	0.07611526345906038
(+) NET1	0.030486922921428253	0.14469174049707145	0.024329013419304855	0.002181328334208077	0.019426059551443137	0.04353984680621467
(+) NFE2L2	0.0646183852398448	0.03183589533092022	0.08275284647864076	0.023276145989893377	0.0	0.06881590659654915
(+) NFKBIL1	0.07970067422688346	0.0	0.06105623610779054	0.0	0.0	0.0
(+) NFX1	0.0	0.01608408872124024	0.2020901044973513	0.007496301990136659	0.012058957049691201	0.0
(+) NFYB	0.06880740944016898	0.04399671691807945	0.0	0.0	0.0	0.027270656392973283
(+) NIP7	0.07817981825215373	0.03664577315388269	0.0	0.0	0.11628626559456452	0.009841272037790548
(+) NIPBL	0.09699531618663114	0.06684953400885002	0.0	0.0	0.0	0.0
(+) NME1-NME2	0.023985001210929294	0.03755255178681883	0.0273246966420216	0.0	0.05307221043860718	0.0
(+) NNAT	0.07661180775264011	0.020858895239181458	0.038953390448197844	0.0	0.0	0.0
(+) NOA1	0.014425707372893969	0.011068808412005832	0.017219416682275307	0.00933584976297385	0.019335723796128194	0.06526537117372876
(+) NOB1	0.05368425639374953	0.08337960329963016	0.011368358714202935	0.0	0.0887793853871225	0.004322728078485942
(+) NOC4L	0.0423460616165661	0.0	0.03553309982426453	0.0	0.0741518819148342	0.08235327784806865
(+) NOP14	0.004661124786757373	0.0	0.009800087964195847	0.0	0.14332486368270062	0.006819212410894599
(+) NOP16	0.041081918624437705	0.0045428436090903055	0.0	0.0	0.12333676107218869	0.009617043009289653
(+) NOP2	0.020418564283164693	0.06610814118353624	0.0	0.006044909767394453	0.06530304014023856	0.020571102881915396
(+) NPNT	0.029519399273937597	0.10620038606577682	0.08669007595621173	0.07052668688880345	0.0	0.0
(+) NPRL2	0.04057156539230533	0.007945059797813023	0.04150723432156366	0.012699288557588236	0.013440198799353183	0.0016873635375894028
(+) NR1H2	0.0164978330592069	0.0	0.04615866934916641	0.010585311455147229	0.04960550489580266	0.0
(+) NRBF2	0.0	0.09131638808871238	0.025584205252695245	0.02517435598962226	0.026432461553695302	0.07887773040976298
(+) NRCAM	0.07785931298136323	0.0	0.3380211481778866	0.2050093912069846	0.0	0.14543509536187743
(+) NRIP2	0.006907136224287313	0.006027047446157919	0.009594241131306799	0.09404547573232067	0.0	0.015553148703716744
(+) NSMF	0.0	0.0	0.11686572188452396	0.043190377789468035	0.0	0.0
(+) NT5C3A	0.031168863787349444	0.053835465563760655	0.01414961693027022	0.0	0.0	0.10307186327856165
(+) NUDT4	0.0	0.0	0.1833944674100735	0.07881414335228669	0.009990774446629509	0.0
(+) NUMB	0.04546785335418062	0.0	0.0	0.0	0.14707692572977316	0.0
(+) NUP37	0.0	0.09781168029611124	0.0	0.0	0.08430084737845246	0.055834479715791495
(+) NUTF2	0.08342602622074519	0.11419228413406156	0.0	0.0	0.0011983099635009542	0.0
(+) NXT2	0.03472702477444179	0.01002249727419597	0.13838097031869126	0.0	0.09517766150057971	0.0
(+) OAZ1	0.0645233700411391	0.0	0.0	0.0	0.08335869532088344	0.0
(+) OGFOD1	0.06010918989571285	0.014927675912860138	0.013053133590155133	0.0	0.048599086859766355	0.001502079585567731
(+) OGT	0.079401319460107	0.0	0.031207089181296933	0.05179108058447471	0.0	0.0
(+) ORAOV1	0.01949384976910591	0.0031472720703161305	0.0	0.0	0.06814821577483376	0.10197015181300699
(+) OSBPL11	0.024791051372039446	0.0	0.19992970236428714	0.0	0.02552669659780951	0.0036257482291501184
(+) OTUD7B	0.0	0.0	0.06556954390251203	0.0	0.0	0.13926584984987536
(+) OXTR	0.07607451962132752	0.031555611644294046	0.0	0.07366453139704822	0.01441948169573754	0.010142941897671096
(+) PAF1	0.073582022203049	0.0029434031615350837	0.012188089211487315	0.0	0.0	0.02897077805118283
(+) PAIP1	0.026977674628006515	0.013213422633087307	0.0	0.005281096300017931	0.0	0.06603973531504817
(+) PAK4	0.0003883432337377314	0.05731691419767371	0.06763453621958995	0.0	0.05846912960049652	0.0
(+) PAPSS1	0.02288082447840216	0.0	0.02135493961348216	0.062199542035508384	0.0	0.028329911246361833
(+) PARP9	0.06694319415802782	0.01324794484443914	0.2293677818640085	0.0	0.003449469773586684	0.0
(+) PCBP2	0.065583647417495	0.06870635172337539	0.0024964569313398405	0.0	0.05708734503369241	0.04017450963930459
(+) PCDHGA11	0.07971653046644417	0.0036532743468125103	0.0	0.07948672832838548	0.007774921936283234	0.00676134426982036
(+) PCDHGB6	0.031022332776918606	0.011493229744523489	0.15937014537021274	0.015167225941539547	0.030177892676033893	0.0
(+) PCSK6	0.0	0.2831192116038532	0.042084855965700906	0.10380422816991655	0.04336763133521196	0.0
(+) PCSK9	0.03704217325433414	0.17877432240553925	0.13983957807444836	0.0	0.024538498989357237	0.009866489079478178
(+) PDCL	0.0	0.07567352981556984	0.028667162391188217	0.04644263890363935	0.023550699869632256	0.0
(+) PDE12	0.03746630428326494	0.010034184974412035	0.0	0.030212505482656055	0.07133273650917644	0.05545679456377339
(+) PDIA5	0.1501880283408695	0.050129888388252566	0.15561933233845346	0.15221832027337567	0.07643988080971949	0.0
(+) PDIA6	0.07420229502564342	0.023620537375489203	0.08258309825925643	0.09887146245214909	0.051384330576199774	0.010060760953711048
(+) PDLIM2	0.038397371374924556	0.24861336379688623	0.0	0.02507128672074505	0.07749801148136756	0.02194079192448933
(+) PDZK1	0.23003305465016946	0.02784877844177132	0.10596526488939043	0.022527884091550748	0.038151325908021526	0.13793822189938215
(+) PEX13	0.0	0.1777294475886196	0.04445228203918048	0.021826592561899713	0.0	0.0008846108738018969
(+) PEX5	0.029964316980643564	0.06828935980161212	0.03352513109577018	0.027945955851885383	0.021199363870941616	0.04790920064783073
(+) PFDN1	0.0060280768614263975	0.03025783484793197	0.0	0.020194743542547505	0.14338954038441765	0.014341579400959072
(+) PFDN6	0.12964808396922722	0.00815543292110213	0.01805718737905102	0.0	0.03739622305289044	0.013934302483071658
(+) PHF12	0.014959672653380768	0.0	0.22115256740669814	0.0	0.022368804305494108	0.0
(+) PHF20	0.0319055927638874	0.048301199152811024	0.0	0.03865499669986368	0.002224433920653882	0.0
(+) PHF21A	0.026738122800996647	0.0	0.011071010726480148	0.028703208767053463	0.004906891276340598	0.0677793242071305
(+) PHF6	0.03290633295627294	0.0	0.05279843276831202	0.0	0.022697371548974842	0.09019282645408311
(+) PHKA2	0.028431158687112643	0.0	0.058016428551264626	0.007033057694507985	0.0	0.011929014325493554
(+) PHKG1	0.002966853853032861	0.0	0.10106419958047741	0.06911660584447318	0.0	0.0
