	P0	P1	P2	P3	P4	P5	P6	P7
(+) INPP5F	0.0	0.001266175609457187	0.04393054920896447	0.03644997656843488	0.0	0.2713043225844038	0.05837081551020501	0.0033778438297406154
(+) INTS3	0.021929905315753496	0.0	0.24221532270175772	0.0	0.0138479047540938	0.01919847611205722	0.0	0.04700580922843346
(+) INTS9	0.02307336167554851	0.0	0.010555098603590753	0.0	0.0	0.13064891694968345	0.0	0.005236771400219572
(+) IP6K2	0.04115937685809085	0.01915069873527566	0.043798024257057935	0.02230781118603363	0.0	0.0	0.0	0.018943354902637415
(+) IPO11	0.049584642535029436	0.001952059311564531	0.0	0.015877189616965413	0.006981627959434412	0.0	0.0	0.022872408697405543
(+) IPO5	0.08757232808281103	0.0	0.02081772348231424	0.0	0.04640454078575816	0.0	0.0	0.014575265634889742
(+) IPPK	0.0	0.08518917375225359	0.1885307796399059	0.0	0.0	0.0006792006017103402	0.0	0.014740757382066533
(+) IRAK4	0.002374665062014982	0.0011977724427677423	0.0	0.0	0.017601424656004557	0.0	0.15074564279996597	0.003288980059364331
(+) IRF6	0.01779568153464897	0.14734898551226286	0.026904847924885743	0.006738753279644692	0.0	0.008784523358244915	0.0	0.06348945202489736
(+) ITCH	0.12236681318510255	0.0	0.024717666097218573	0.01307191744123338	0.0	0.10067142352498366	0.018778327161059014	0.17002548237348952
(+) ITGA9	0.007750521948798883	0.001034609237919383	0.014290787674947954	0.0650444086128074	0.0	0.11129117220511794	0.15924623415881095	0.0
(+) ITGAL	0.021245414696827166	0.0	0.003104796761817845	0.0	0.16977863878511398	0.0	0.0	0.0
(+) ITGB6	0.002047496939470812	0.1340467911511113	0.008481676554744204	0.060643867347096043	0.0	0.0	0.0	0.0833012195593453
(+) ITSN1	0.020712911610402413	0.0034432884685020393	0.02905832757859488	0.06307085918017702	0.0	0.0	0.0	0.012468686659277722
(+) JAG2	0.0	0.14630406010182606	0.09924332129281385	0.01522083130564531	0.0	0.0	0.13639495076182248	0.0
(+) JKAMP	0.09447130511352615	0.015795206807706512	0.08810967928416581	0.0	0.03887819857602472	0.0	0.016453226778309144	0.09224123111945333
(+) KARS	0.06070280079422757	0.008556917089407999	0.0	0.0	0.02824860676755389	0.0	0.0	0.06208393185034553
(+) KCNE1	0.047512546685003806	0.007224167804136989	0.24348393879897262	0.024779099691213318	0.010328179317810762	0.02871805417452658	0.10209417905041286	0.0
(+) KCNIP4	0.0	0.0	0.22335875793026883	0.0	0.09533624573464614	0.0	0.01617577848650679	0.0
(+) KCNJ10	0.0	0.010954092247404519	0.1702706891611043	0.03847540009028393	0.0	0.2936054730641023	0.005218622886140442	0.0
(+) KCTD1	0.0	0.14118531737264248	0.2413826440420583	0.0	0.027576657154699417	0.010548375552852467	0.034194374736817815	0.0
(+) KCTD16	0.006184270115344636	0.0	0.0	0.06322952061097774	0.11402938553930717	0.0	0.0	0.0052322039637632605
(+) KDM2A	0.17268664293393668	0.0	0.08849883685302887	0.0	0.0	0.023354315647159597	0.0034438003326851393	0.011177928497595318
(+) KHDRBS1	0.0113525962612937	0.002325250204119907	0.0925927890145852	0.0	0.06272941869910788	0.0	0.1319631612826846	0.002734028263399138
(+) KIAA1958	0.0	0.0	0.2827782053018274	0.0022434124285478653	0.0	0.0	0.0	0.017076607314717187
(+) KIDINS220	0.0	0.0	0.2260527861440412	0.04421494694661639	0.0005906119275099633	0.0	0.0	0.0
(+) KIF1A	0.025366214305148335	0.015542304660164324	0.1340818219138515	0.08758308473721138	0.0186589467275506	0.016874581856468153	0.0	0.004031347414372054
(+) KIFAP3	0.0	0.0	0.127846653755314	0.057378839042260626	0.027870744375673204	0.0	0.002506103528933784	0.0
(+) KIFC2	0.03967261522814485	0.003940762406448537	0.14989517693091917	0.001720893573995582	0.011989525610658022	0.011580406914054632	0.0	0.007476958962425756
(+) KLHDC2	0.032730552170820396	0.07971155128360152	0.12258963580331836	0.004894740296708105	0.0	0.0	0.005518127337701708	0.009614173353217766
(+) KLHL12	0.02903933536800951	0.0009690400269222926	0.2135675253518792	0.004958233131679649	0.015664344816272078	0.022778438561514253	0.0	0.0002541578510910114
(+) KLHL20	0.0	0.0	0.3007106413702354	0.0	0.0045267810551554485	0.02147361579773117	0.0	0.0
(+) KLK6	0.0	0.12393268094456171	0.0	0.0	0.0785463117345217	0.033966957675682224	0.0	0.09120278887910578
(+) KMT2B	0.10045673581502078	0.0	0.0405291749498659	0.01057108109248496	3.750006603017691e-05	0.016673466445047996	0.0	0.014694708493175338
(+) KPNA1	0.08233747665529328	0.0	0.016219895535728956	0.0	0.015755952993911145	0.0635943963857173	0.0	0.0047228245884571324
(+) KRT13	0.0	0.1382820504567533	0.07420092125871072	0.02520058382016063	0.007723192764342647	0.0	0.02611685056130134	0.0
(+) KRT17	0.06722377943815984	0.14546163709306423	0.0010141826530026944	0.0	0.01608370056260425	0.013160840492156343	0.1520297841948271	0.0
(+) KRT19	0.0	0.14359953194252023	0.0	0.0	0.0	0.0	0.0	0.10978008364009201
(+) KRT4	0.003840622581756236	0.14216741985360026	0.0007324441152956254	0.042007014387749834	0.0	0.0	9.575971411903281e-06	0.0
(+) KRT5	0.0	0.14287584452401939	0.0	0.03904527058773145	0.0	0.0	0.0	0.0
(+) KRT7	0.009894775588639607	0.007779008695297101	0.0	0.015502671461243745	0.03657532391509062	0.0	0.01631267048181691	0.10228387391178939
(+) KRT8	0.02226925195731359	0.10817402000284748	0.048693052212573654	0.0020954935311299177	0.02898416303751987	0.0	0.0	0.1763848913612509
(+) KXD1	0.0	0.0	0.06277370786539789	0.0	0.16973452822241802	0.010883995250859793	0.02860818541377861	0.0
(+) LAD1	0.0	0.14818692393760782	0.0	0.0	0.0	0.07246286802154008	0.00025935824146543413	0.09034131541027095
(+) LAMC2	0.009259866587868641	0.07431404361566635	0.0	0.0008913487875400768	0.09455135069329128	0.0	0.0	0.11693780699897047
(+) LAMP2	0.028443209692083204	0.0	0.10130800974420234	0.027208861805588135	0.0	0.011588908420036605	0.050632541296372846	0.0
(+) LAMTOR2	0.0	0.0	0.1384070334792473	0.00536115925569858	0.02672228159878856	0.0	0.0	0.0005254284239660444
(+) LAMTOR3	0.0	0.0	0.06145921088781818	0.03338698233871831	0.0023672489583459006	0.0	0.16110572579346433	0.0
(+) LAMTOR5	0.0	0.0	0.00043395869461025025	0.0	0.0785479428143161	0.11701436327562857	0.09068914486512572	0.0795955058729774
(+) LARP4B	0.06400477894455403	0.06418530560606994	0.1348634021146404	0.00038584208195457654	0.2275369539614511	0.05381502345942151	0.13058653358062255	0.04154621237016798
(+) LAT	0.08055480104377954	0.0	0.0018557910838867238	0.008694599300633531	0.1420587407824962	0.06024452072590248	0.0	0.007350534765249086
(+) LATS2	0.011970479492313184	0.0	0.07329388239991842	0.08189972118608282	0.0	0.0	0.0	0.038742204567313455
(+) LCLAT1	0.0	0.05397075377377885	0.2273537534587436	0.0	0.0023571581507971745	0.07398455020407096	0.001896084023436018	0.00019445183900646966
(+) LETM1	0.02373813245135251	0.0	0.06298416228921074	0.0	0.14353381945015634	0.0	0.0126300497096931	0.030706753238367458
(+) LIMK2	0.0	0.12989819143414064	0.24886634138375746	0.0	0.003280597952251581	0.007515439510530386	0.012863233606145752	0.0
(+) LIMS1	0.007775963737928807	0.0	0.09750720144736998	0.010973287158845732	0.008632757264729151	0.0	0.07048476850135182	0.006895197219636554
(+) LMBR1	0.0013814614274359276	0.0	0.09549209057224647	0.08142128661027703	0.0	0.0	0.0	0.0
(+) LONP1	0.0	0.0012706831000529482	0.006337325851259163	0.016830187463818626	0.12103407532003231	0.0016715900555075804	0.07890783688957849	0.0014458154401463823
(+) LONP2	0.039856593953680276	0.0	0.03552968299988982	0.01031038769521334	0.000962704608887271	0.0	0.0	0.0052456549050640365
(+) LRP6	0.0	0.008328203693942153	0.19617044659716007	0.027106722501308876	0.0	0.0	0.06774430081808012	0.0
(+) LRRC37B	0.024127672847462256	0.0	0.08487911204131905	0.009111305015646469	0.00485252584877092	0.0	0.0	0.0008986926134445216
(+) LRRC61	0.07163920714145759	0.11542791520872124	0.046702752987081715	0.0	0.0	0.1935872613941076	0.012965954566962512	0.08395507162665586
(+) LRRC7	0.013691676547947455	0.0180617165492976	0.11117838326488094	0.07863621405675046	0.0	0.02848508226890025	0.0071252476574152615	0.0
(+) LSR	0.08215457953323396	0.14493709250111225	0.18597965499915373	0.0	0.0	0.04710970873576564	0.0	0.13860675145915113
(+) LTBR	0.12413618135332626	0.12359889846949419	0.13963882506353975	0.0218216035540401	0.19701033597936093	0.21981018194838345	0.023002586118603712	0.17623811739841935
(+) LXN	0.029030982236543778	0.004680775528020821	0.04965531736234817	0.06521232374929312	0.12711676313140086	0.2341399745159451	0.0	0.07734127332174205
(+) LYRM4	0.07399341728556243	0.0	0.0017722625112335645	0.0	0.011308708720811545	0.034072792272495225	0.0	0.00639612634828286
(+) LYST	0.0	0.0	0.029426049643864555	0.0	0.0	0.24036280895329368	0.008078237736186664	0.001845444695838427
(+) LZTR1	0.07050327714296917	0.00010699686529816627	0.0872936155270183	0.0	0.07307685345414944	0.0	0.0	0.007880395668323017
(+) MACC1	0.025445167720091737	0.14963231987630618	0.0	0.018917677947829555	0.0	0.0	0.0	0.07472310769230593
(+) MAD2L1BP	0.020834131830289388	0.027786132800495886	0.00868831605214222	0.0	0.0	0.23856925723463984	0.0	0.0797728038695577
(+) MAGEA4	0.07740265480564529	0.0	0.004571598368166338	0.0	0.0	0.03051641901834138	6.932225431540543e-05	0.07188950466234195
(+) MAK16	0.08866489825840174	0.0	0.021781622602306278	0.0	0.0	0.0601975406243463	0.0	0.013688196765258917
(+) MAL2	0.008936819713920413	0.14092491416324782	0.0	0.0	0.0	0.0	0.0	0.14185712185667582
(+) MALT1	0.0	0.003501517775067198	0.2965832976184367	0.011173436322266554	0.0	0.0	0.0	0.0
(+) MAMSTR	0.07107157737604733	0.006036540064937825	0.10307019348371109	0.0	0.06195787427697381	0.0	0.0	0.0
(+) MAN1A2	0.011083981161198736	0.0	0.0887815347280817	0.010417800622261551	0.0	0.02086873589660993	0.0	0.0
(+) MANF	0.075615487147711	0.0	0.07354469951629905	0.026779277264894128	0.0	0.09310092337873307	0.0	0.0
(+) MAP2K3	0.002464685345970675	0.006160307951332796	0.0066728832971525475	0.0	0.1780586698437525	0.021780923081484587	0.0034349911176797883	0.14939786906565897
(+) MAP2K5	0.013065835609838239	0.0	0.1268120690117909	0.006795871857629102	0.017710124888508868	0.0	0.0	0.0023357533482405214
(+) MAP3K11	0.04856682393264062	0.0	0.013229148113093551	0.0	0.09500561808055441	0.2622632635684002	0.0	0.004290106009843378
(+) MAPK14	0.05685815433180659	0.0	0.006863354169588421	0.0	0.0	0.0	0.0	0.0004507876772987237
(+) MAPK9	0.05110272332863991	0.0	0.0	0.054635202223895285	0.030090182537349606	0.0	0.0	0.01805976590150369
(+) MAPKAPK3	0.01977762169338344	0.0	0.0	0.0	0.16474794068194804	0.0	0.0	0.017074439676090857
(+) MAPKAPK5	0.06340508054281874	0.0	0.0334252277659314	0.0	0.0	0.0	0.0	0.017685148907484387
(+) MARS	0.0	0.0005088307445436762	0.0035221699187035715	0.004732974493848585	0.00478887598194342	0.0032303349791016536	0.1737688922095766	0.007135460040183743
(+) MARVELD3	0.0012573161826613785	0.1515049023749626	0.046358496064117925	0.02447295423308942	0.0	0.0	0.0	0.0809550383691384
(+) MAST3	0.0248589250188074	0.0026140184724759295	0.2770533485392754	0.0	0.004475935479494495	0.009577839518132533	0.0	0.002183443367185463
(+) MAX	0.029107733053790788	0.10157678266323007	0.0	0.012177916057295452	0.10577887223154564	0.07077354611465185	0.0	0.08911922578255062
(+) MBP	0.11712290864437012	0.1324447273401919	0.1187694048268244	0.06966515895544129	0.0	0.2868517829247808	0.0	0.12712628325255906
(+) MCEE	0.05987683849344792	0.13726529483113284	0.0	0.06662265265651368	0.0	0.009389568343943588	0.0	0.0
(+) MCU	0.017105230518220497	0.1412893956485791	0.019139520012210427	0.0	0.015936995856262695	9.015480370098196e-05	0.030935943489145742	0.0
(+) MDH1	0.0	0.14314611927705534	0.01606559227408661	0.0008662571949338925	0.0	0.18919021653735751	0.0790680604759242	0.0004204471314921674
(+) MDM2	0.06024600373197826	0.008528618806699596	0.045408141864145504	0.16242107500073844	0.24732654466796083	0.022565437854376404	0.009859107928763908	0.004656844503553989
(+) MED20	0.058343166734648615	0.0029803390413184108	0.0	0.0	0.0	0.0	0.010821026978843903	0.035740072115490164
(+) MED4	0.012332264615775055	0.0	0.0803377170299709	0.02818070032534397	0.0	0.0	0.0	0.006371178405887166
(+) MEGF11	0.00036390898453340074	0.015113343632754978	0.11958757635289291	0.06697950023123429	0.0037365371349620865	0.0	0.013371177548791423	0.005199714297388025
(+) MEN1	0.026173581513470146	0.0	0.027672133956849185	0.0	0.014785720526177729	0.011365757502317895	0.14862209946248053	0.005614399923696887
(+) MEPCE	0.033364498971680305	0.0	0.038675714831627434	0.008092341161248842	0.025533400017884646	0.0	0.0	0.007603302718077349
(+) METAP2	0.044760242631990646	0.0	0.037785506295929486	0.0	0.012340655414906289	0.0	0.03480636010308106	0.029106212790756012
(+) METTL1	0.0	0.0	0.0	0.0	0.024375074442217468	0.0	0.1634949184555249	0.0025786364222180054
(+) METTL15	0.03816572151647463	0.0032317500488475053	0.0	0.022145872874722347	0.027788036462026933	0.026689475899433313	0.12755969699322406	0.009321531371428259
(+) METTL18	0.0	0.0013627857288837234	0.14461581007166766	0.0	0.021787561118335325	0.015906278277198968	0.0	0.08576413376919742
(+) METTL9	0.030115782184830235	0.0009531280012169155	0.0	0.0	0.08583713357355768	0.13637686871997945	0.00029998753332560605	0.01215107683488807
(+) MEX3C	0.014768451943560685	0.0033700652678898225	0.20539880355143525	0.0	0.0	0.2679451901066835	0.017256114634582428	0.0
(+) MFF	0.08809126833355485	0.0	0.16902407362641364	0.18670283241176389	0.21748396547833482	0.13605314814061598	0.051888292442349625	0.046371484519329875
(+) MFN1	0.023385743292538695	0.0017041357726669808	0.07482911482780918	0.0	0.023555151792964517	0.1693107845636308	0.0	0.012822292345663856
(+) MFSD12	0.0	0.0	0.0	0.004210040389031743	0.024911420443598314	0.28754829937746323	0.00037866808075950084	0.02756939161586516
(+) MGAT3	0.019696004235664477	0.056766588248437666	0.036011223331628976	0.11316250725400565	0.010341598541991938	0.023736738771247275	0.014001614705641185	0.11767021190707859
(+) MGP	0.2381439427880565	0.0	0.10776628262023388	0.25369707592740903	0.0	0.19199881518379322	0.0	0.03089533830395638
(+) MICAL3	0.2179691470789963	0.002944224579918012	0.06709440699912302	0.0027848436285769097	0.13237569912575364	0.1993139684803138	0.012370340233326697	0.0031482893803415827
(+) MIER3	0.07926483664851047	0.011535718607934838	0.027626768888241244	0.045878049529773986	0.006792179000657988	0.0	0.0	0.01283945868938339
(+) MIOS	0.0466957945395557	0.0012720700396878898	0.0	0.02398238650267432	0.05426667537259136	0.01289882979625342	0.0	0.025880802922633908
(+) MISP	0.0	0.1249969943328516	0.0	0.017537402684828177	0.039623747790258276	0.0	0.0	0.16518444701808702
(+) MOB1B	0.02786730345075042	0.0	0.02648440600011833	0.07624133268065345	0.010419174264907714	0.007153633774831498	0.0	0.0
(+) MOB3C	0.059139430394477804	0.01010799149322321	0.010648372161277656	0.016459667751032435	0.0	0.02509954387923298	0.0	0.03469684221998511
(+) MOGS	0.023803486117997905	0.0	0.01906600397221273	0.04393433907788958	0.0022111227047598844	0.04005146877061215	0.0	0.01659558962075431
(+) MON2	0.19659131512099534	0.09195536525983952	0.06469021189096541	0.1571410335376261	0.1683804056014828	0.024901338137049055	0.024454136228765775	0.0
(+) MPC2	0.0	0.0	0.06008251193008161	0.031137469708664843	0.09526541622734834	0.0	0.026580027932698404	0.010577402321673235
(+) MPRIP	0.0	0.0	0.0	0.024884187216035837	0.10024004529350837	0.0	0.14252553715739935	0.07522084791749052
(+) MRFAP1	0.0005776181552505939	0.014878104071871262	0.14866436508647277	0.06990263344258922	0.12210293407976615	0.0	0.07222391468193995	0.008276777099291744
(+) MRFAP1L1	0.01241311992535142	0.01718635947904843	0.0	0.04243869720741299	0.07847359856564867	0.0	0.003910671458709071	0.006872190545096256
(+) MROH6	0.03189907111915594	0.054359969401933855	0.026702086853908655	0.0	0.0	0.02570088486415214	0.02355497989936293	0.10516277018053329
(+) MRPL13	0.0	0.09894733837230205	0.03775670126994459	0.0	0.016470246786939865	0.04193390708837472	0.16016916239889228	0.10147899011390309
(+) MRPL14	0.11081457399642534	0.043891261858247856	0.0	0.0	0.07854774626702797	0.01566421664300092	0.0	0.1041872479419047
(+) MRPL21	0.02321753746641474	0.050490533634461064	0.0	0.0	0.054115585680221165	0.07949467161568416	0.10481919488104653	0.001350129713620242
(+) MRPL33	0.0	0.005044425603735788	0.09270088660239267	0.013074958865641714	0.0	0.0	0.016869417093701385	0.08811556520504586
(+) MRPL34	0.0	0.07753695487927213	0.021735881949850076	0.007210004467626312	0.010507611109083858	0.22051299342024572	0.15225965872432234	0.0
(+) MRPL4	0.0	0.02127236822957294	0.17694218746339918	0.0	0.10982306228801451	0.17242108654607285	0.03547711369850005	0.0
(+) MRPL44	0.0	0.001925769153223784	0.0	0.0	0.012112332674081119	0.23784426625370544	0.011992469832556887	0.0
(+) MRPL50	0.0	0.14028158099199525	0.13289946153441096	0.0	0.010022094886598248	0.1320701574108437	0.0	0.0
(+) MRPL9	0.0	0.0	0.05535000417479926	0.0031374022830335277	0.0169389099457784	0.003604161475052451	0.1511334577784847	0.025762105171516655
(+) MRPS10	0.07582906978199025	0.006915762127908021	0.0	0.0	0.0	0.001870908214493244	0.01474742858878057	0.08813445983390503
(+) MRPS2	0.0	0.14202588015916057	0.012155677444918895	0.01566754515872992	0.11821580696238335	0.0	0.005198532331018683	0.009509446895646865
(+) MRPS5	0.0	0.14021194828862002	0.0	0.0	0.03028037418456963	0.1357871999746173	0.0616491484123913	0.0
(+) MRRF	0.0	0.1472408506420542	0.0	0.020925892955810543	0.06580311192800983	0.007140764529045078	0.0	0.06502380827403756
(+) MSI2	0.0	0.0029344972050137624	0.31140722316912395	0.021520553645951495	0.0	0.0636904736478099	0.0	0.0
(+) MSL3	0.0021362805612109817	0.012140543531751037	0.10966917273830001	0.008936085125604938	0.0	0.0	0.019416368498326984	0.034092507707804
(+) MST1R	0.020786433279641758	0.14553685574585312	0.0	0.014907244945693211	0.008126341003749142	0.0	0.0	0.13169121951607676
(+) MT-CO1	0.0701506261072651	0.15894971704867686	0.23141068297785505	0.22341245099402068	0.0	0.0	0.0	0.010984885449361194
(+) MT-CO2	0.15362789946779917	0.2090785852044442	0.21142097175403168	0.39003714830947134	0.0	0.05009559051098235	0.0	0.0
(+) MT-CYB	0.016781926220816836	0.04816967304553072	0.10923803950287199	0.05841965580868743	0.0	0.0	0.0	0.06423230038076203
(+) MT-ND1	0.007380028569099328	0.07178975899369262	0.148451751465846	0.028085967133471862	0.0	0.028407285368973467	0.0	0.07112376246726453
(+) MT-ND2	0.019696620017089262	0.04087839129219888	0.10103461235585404	0.029924280513743712	0.0	0.0	0.0	0.05077001293500692
(+) MT-ND3	0.021374284162843787	0.04337267476270629	0.06599121063161946	0.02515512416452185	0.0	0.0	0.0	0.06740239581177436
(+) MT-ND5	0.014200515929395528	0.004567561807216468	0.11795054615538059	0.020476621226671283	0.0	0.0	0.0	0.02073612160293443
(+) MTA2	0.16652826038481072	0.01420628166022692	0.026738830991751273	0.0	0.014263652794246661	0.004703876471411378	0.0018126423800093178	0.0012556183839324542
(+) MTFMT	0.0	0.050403683600781984	0.058342560630411315	0.0	0.0	0.23748515559479375	0.020743540969282135	0.004867083189019997
(+) MTHFD2L	0.014822866361476332	0.0	0.03490568626312966	0.02225942030759259	0.1656856078830934	0.0	2.3531421987687973e-05	0.0011207726335796682
(+) MTMR10	0.01586050433773935	0.006788056105319302	0.16715454435776045	0.024843757943178415	0.0	0.0	0.009194849790167471	0.0
(+) MTMR3	0.02188012827488959	0.0	0.2135269345468638	0.0	0.003122690129172127	0.0	0.0007161259078290035	0.0006432271762957843
(+) MTMR4	0.004232328367708087	0.004045888339572557	0.1509266015647315	0.0	0.1074561341052105	0.018973472383520765	0.0	0.0
(+) MTX1	0.035698470076474406	0.0011519230737587062	0.13897163048180772	0.0	0.07803261700180686	0.0638463385534951	0.0028259705999701865	0.13125994739550897
(+) MUC13	0.07606106224349611	0.0019614343554591462	0.006087429324192805	0.0	0.13771185492796018	0.01929131218521661	0.0	0.0003345294856486673
(+) MUC16	0.0	0.0878926651613575	0.22494506845128381	0.0005844924246067676	0.0	0.0	0.015452080630844285	0.05829073260015257
(+) MUC5B	0.0	0.0	0.0	0.07421048754829998	0.015179016976515355	0.13515708014733768	0.0023746968211173056	0.0
(+) MVB12A	0.07333031814011384	0.001835949098987335	0.0704681305320631	0.009419222304047166	0.0337942818385457	0.05747973099092795	0.022941656593849044	0.0031284987367322455
(+) MVD	0.01613079488233568	0.10838286257846817	0.0	0.014817227785039404	0.010859008631728345	0.0	0.0	0.15916753537720552
(+) MYL12B	0.03544742722961766	0.012215331493616447	0.0	0.009064866828494406	0.021835260960774996	0.0	0.13856915854186802	0.001115627748015664
(+) MYO1G	0.02753281551619889	0.0	0.05835919034728286	0.05438697898616072	0.022004513484242812	0.00039182055512343417	0.0	0.007543110083366991
(+) N4BP1	0.00045526323803604836	0.13766071083504103	0.030531139806446356	0.013563249108392066	0.0	0.006462462141353864	0.0	0.0022526863191945686
(+) NAA10	0.05365587742845069	0.030546113709226726	0.048957453576934915	0.0	0.019615598436830743	0.0	0.033801829052457	0.012411836501679149
(+) NAB1	0.0	0.12664688558131912	0.09827048538595515	0.0371950063305533	0.008558128857071676	0.0	0.0	0.0
(+) NACA	0.0	0.006016743545068623	0.04256813473782787	0.0	0.0862642068261689	0.0	0.042935874452246586	0.029063285120998872
(+) NACC1	0.016481913313551012	0.0	0.11985280940690202	0.0	0.18342231814439378	0.0	0.0	0.0
(+) NADK2	0.03907882705430288	0.0	0.12235582366549211	0.0	0.0	0.0	0.0	0.034804120185744025
(+) NAGS	0.015635873671491086	0.001092672460291513	0.05846695174522834	0.0	0.21847789702811266	0.0	0.0	0.0
(+) NANOS1	0.025078706131716	0.01416130148167711	0.03400999362969789	0.0	0.05273664291813409	0.020092503777970935	0.03659948989808131	0.0
(+) NANS	0.0357746865116009	0.1402514365011462	0.0	0.0	0.015760062466601582	0.040093817694056434	0.0	0.0
(+) NARFL	0.04303244327044191	0.0003700417797874299	0.032138096667168804	0.032869002248000656	0.006186877305068534	0.0	0.000543594954661288	0.00468952213807263
(+) NAT10	0.0698880205569254	0.0	0.008117956124625219	0.0	0.14931925594653972	0.0030988841549830213	0.0011357833101254666	0.01199470563698198
(+) NCK1	0.04791927337508695	0.012000001631160414	0.09527607429317654	0.019686479203106025	0.0	0.0	0.0	0.0620509013009659
(+) NCKIPSD	0.07449967507367203	0.0	0.004562389747261809	0.0032238958842798295	0.0	0.0031218788968693555	0.0	0.00842820005108319
(+) NCOA1	0.0	0.0	0.19030208175109248	0.01819751161593396	0.0	0.0	0.01026209356544931	0.0
(+) NCOA3	0.04936264164787356	0.02340731724463813	0.0	0.007792090428900973	0.0	0.0	0.0	0.0975582801524789
(+) NCOA4	0.019965592961949892	0.027325060485389206	0.07562479546241334	0.0338842329349463	0.054664429574960906	0.15096843864085388	0.034863128595080714	0.05388823351922785
(+) NCOR2	0.08569297654148939	0.0	0.057845294025236374	0.0	0.0035136302920306815	0.0	0.0	0.0
(+) NDUFA8	0.0	0.1424791064183156	0.003208427472753399	0.044212656558463674	0.03217196384764952	0.08740761731461785	0.038917190265720776	0.0
(+) NDUFB1	0.0	0.14169448255926495	0.033337130530070015	0.0	0.09048151761733551	0.02760033941298197	0.0	0.0
(+) NDUFB5	0.0025603416157182817	0.1431052842983192	0.05713592270372887	0.030489344396806457	0.0	0.2111966748399158	0.04182752269462856	0.0
(+) NDUFB9	0.0	0.14766559120696454	0.0	0.0	0.004118616571530464	0.15202571762064193	0.12550884235200943	0.08489260045337839
(+) NDUFS7	0.0	0.0859151288290077	0.0	0.0	0.01083715972743471	0.0015803859622769457	0.1463897933521922	0.0
(+) NELL2	0.038949617472952815	0.10911460379056286	0.20785342384695565	0.10840546235445728	0.11057742373131722	0.004963456751226733	0.0	0.05723038101201982
(+) NENF	0.01095743518491734	0.0	0.12254293573400665	0.009781919476596394	0.0	0.01788800920290012	0.015123228276589717	0.0021778887412454034
(+) NET1	0.028536229750007552	0.09793335215649274	0.028221388286024166	0.004118369700661541	0.029097737722343656	0.0	0.03570799734520257	0.0655620388809372
(+) NFE2L2	0.07307351972631759	0.05393090084825745	0.05865612572600774	0.02683709679533612	0.0	0.021063174960349058	0.10986025293907724	0.0
(+) NFKBIL1	0.08297133182780513	0.00040797755375378064	0.06797170331246746	0.0	0.0	0.023229577883690223	0.0	6.154598866196063e-05
(+) NFX1	0.0	0.025871430753752814	0.21864392089509257	0.009293576641922681	0.019236849769393244	7.034267797987417e-05	0.0	0.005632098983190923
(+) NFYB	0.041706029975066915	0.0	0.017629239111646076	0.002585264306755465	0.0	0.0	0.014621469087957733	0.07226626789953831
(+) NIP7	0.06674266305003204	0.0	0.005623238388504352	0.0	0.12952450565178422	0.0057987872445064755	0.0	0.05680085421539546
(+) NIPBL	0.10967931188841638	0.07815929074656687	0.0	0.0	0.004520608479333299	0.0	0.0	0.0020162153125247734
(+) NME1-NME2	0.030443734501236025	0.0013958247494398508	0.006503911568058465	0.0	0.0	0.24432143471695567	0.0025520746641364872	0.013581840759440144
(+) NNAT	0.07981398323493201	0.032912297554431987	0.040115970580320466	0.0	0.0	0.00044864640521137387	0.0	0.0028663533834938516
(+) NOA1	0.01918169831638564	0.008319743012966662	0.06417079238552625	0.004215822837891199	0.0227309380169921	0.004946319694172745	0.021371300239959222	0.013035925551169484
(+) NOB1	0.060790454016437144	0.06806450318154221	0.004049705018410306	0.0	0.07146759068296321	0.09247278771431469	0.0	0.02275783645058438
(+) NOC4L	0.04428838009860654	0.0	0.08057464099094674	0.0	0.092711540325595	0.0	0.032826504266894325	0.017025727891689088
(+) NOP14	0.0	0.0	0.018090593382621485	0.0	0.15947654492847818	0.0	0.0	0.010295978184383407
(+) NOP16	0.033996937277681764	0.0019430141537454607	0.000494784263080935	0.0	0.1312703388814019	0.013940968261904135	0.0012125494294520133	0.020977538116672675
(+) NOP2	0.013377522007845078	0.004004718488367432	0.013841303186277387	0.004807123708324379	0.07254458960368057	0.0	0.004569648758643991	0.07095409054576854
(+) NPNT	0.04393788683921471	0.13721348732871927	0.07532452771187048	0.06919003654643127	0.0	0.0	0.0	0.0
(+) NPRL2	0.035239635000935327	0.004464830603848944	0.04889315099252663	0.01307576929909252	0.017765555681328343	0.0065878874234639884	0.0	0.011750920433486883
(+) NR1H2	0.014080355031984513	0.0027142126093429204	0.050658141519636775	0.01075773858688674	0.05210239411909502	0.0073551413597121125	0.0	0.0020565359783611017
(+) NRBF2	0.008489987813846718	0.10935363665824015	0.07445452709747861	0.017045219160107504	0.02942295891543802	0.05352798154515052	0.01940211323854392	0.0
(+) NRCAM	0.10564308934848991	0.015854436997087485	0.48575255804877004	0.1853292449595827	0.0	0.015201687866004565	0.025865503505018615	0.0
(+) NRIP2	0.005688722179360732	0.001520646990897551	0.02077270632906557	0.08384415278655283	0.0	0.022503466209197097	0.0073426430858652605	0.004680792334434405
(+) NSMF	0.0	0.0	0.12516524607494597	0.045085530734018234	0.0	0.0	0.0	0.0
(+) NT5C3A	0.04727583113684474	0.0720622602573069	0.038209874738437274	0.0	0.0	0.008378710915691794	0.07075658732514312	0.0
