	P0	P1
(+) CCNG1	0.052873173334013625	0.0038808504986188003
(+) CCNYL1	0.0	0.1779748913505118
(+) CD40	0.11622565736490555	0.1503367989253743
(+) CD53	0.0923213819335106	0.005746480830121019
(+) CDC42SE1	0.04915006682836089	0.024481234829803536
(+) CDH1	0.0	0.20771944648501364
(+) CDH3	0.04688126861722304	0.23039974839052454
(+) CDK2AP2	0.07111485285545249	0.004886354079553468
(+) CDK4	0.09753104878262515	0.05142228924540721
(+) CDK5R1	0.06098949072053387	0.06251767308124818
(+) CDK5RAP2	0.09551260201091716	0.03463888440266232
(+) CDK6	0.08475059205718483	0.0
(+) CDKN2A	0.21351400562998496	0.21269789812417922
(+) CDV3	0.009715451994072689	0.0934769665389877
(+) CEBPG	0.060305211796423265	0.028430668117062893
(+) CENPT	0.07611534304880734	0.004337375074377045
(+) CEP170	0.053838712505773004	0.0
(+) CERS5	0.053858006133452964	0.018623207142707196
(+) CFL2	0.10151938332305045	0.0
(+) CHCHD3	0.05435226826119775	0.04657934009613865
(+) CHD1L	0.03891503051618209	0.03575014710977551
(+) CHIC2	0.06986588019767524	0.0
(+) CHKA	0.056746878755201444	0.04307514728508749
(+) CHM	0.05200386375003112	0.010951752438787049
(+) CHMP5	0.054367005368123715	0.0667406846057488
(+) CHRM5	0.06057181901132874	0.002091647425846649
(+) CHRNB1	0.022256581698407253	0.10295177199870924
(+) CHTF8	0.05316006974039217	0.032544406915000317
(+) CLASP1	0.044802775536223007	0.02762104777123448
(+) CLASRP	0.03300078278674871	0.03424869254357138
(+) CLDN3	0.05887990695055981	0.2564558882419169
(+) CLDN4	0.0	0.20511726667935365
(+) CLDN7	0.0	0.22096077571801265
(+) CLOCK	0.026272351156754963	0.0
(+) CMTR2	0.00854013070320656	0.09985343689275596
(+) CNBP	0.029747634079939047	0.15654776226428024
(+) CNEP1R1	0.06695876530587629	0.0
(+) CNOT3	0.026215477986146075	0.09115712408848808
(+) COA4	0.07907648265630969	0.03752860155117288
(+) COL4A3BP	0.07159479598198405	0.03168852114571175
(+) COMMD5	0.05014160907416847	0.008267551858952997
(+) COMTD1	0.023401683471699245	0.18945194100573895
(+) COPS3	0.0	0.12407376738760989
(+) COX10	0.0	0.14329930169845653
(+) COX18	0.04774206676272837	0.0
(+) COX4I1	0.009365304798742383	0.14314985541787723
(+) COX5A	0.02175811931972415	0.14533549253102765
(+) COX5B	0.022664742235229064	0.1613766135749314
(+) COX6A1	0.01367508423860463	0.14933470008804675
(+) COX6B1	0.0365816544684304	0.13207187855807104
(+) CPOX	0.07997796101201018	0.0
(+) CRELD2	0.07304151594399357	0.0
(+) CRK	0.03483924988599855	0.04846096935724437
(+) CRKL	0.0038287590461010693	0.1240730961325358
(+) CRYZL1	0.13775543862244705	0.0
(+) CSNK1A1	0.04184440092164445	0.08853567937372482
(+) CSNK2B	0.04317526252043891	0.0
(+) CSTB	0.01905137993891803	0.12148267660105228
(+) CTC1	0.12653214058826648	0.27741259072869323
(+) CTH	0.06850478020459422	0.014458845184044292
(+) CTSK	0.11005246221038603	0.02408653443258889
(+) CTSZ	0.3526959779906883	0.2009117279887103
(+) CTTN	0.056670175533117345	0.0145034487954433
(+) CTTNBP2NL	0.07088592439921745	0.04300504166564659
(+) CTU2	0.07061257948563181	0.031651514972120195
(+) CUEDC1	0.07646308177677145	0.0019279378595289669
(+) CUL3	0.04300123525105779	0.0
(+) CUL4B	0.07030110501637088	0.0
(+) CWC15	0.02395894380204438	0.05345228012245347
(+) CYB561A3	0.05532705597149711	0.009343650545941027
(+) CYBA	0.17635729629528865	0.19167586467171435
(+) CYP20A1	0.045796850611790736	0.01244498381489248
(+) CYP3A5	0.2869595115626815	0.07004854186549343
(+) CYTH1	0.06147797359080698	0.06462612131765616
(+) DAGLB	0.22980678382313083	0.10431733858354532
(+) DAP3	0.021231452195181463	0.1288961506835995
(+) DBT	0.028741967333506636	0.05781528596736089
(+) DCAF17	0.14325792279313337	0.0
(+) DCT	0.0721767056535095	0.052585743066995996
(+) DCTN2	0.03487363684641421	0.006892803408017785
(+) DDB1	0.13385043878795794	0.0360854400283455
(+) DDHD2	0.05593750937179765	0.003463462465099336
(+) DDIT3	0.0575530295251943	0.028552814189176375
(+) DDT	0.02630510270629363	0.1339000578010803
(+) DDX19A	0.09758302127351	0.018182129039779397
(+) DDX23	0.06099861518548418	0.0090512629470738
(+) DDX51	0.08345082818907754	0.04390076530034337
(+) DDX52	0.06310125170785129	0.08596538000086636
(+) DDX58	0.06397086353454998	0.0
(+) DDX59	0.02684309676144115	0.09576379772862215
(+) DDX60	0.0712178281319389	0.0
(+) DEF6	0.0	0.20464549236114313
(+) DENR	0.06898461557326899	0.13247092047790815
(+) DERL1	0.014231466821701793	0.10545896700724325
(+) DGKZ	0.05028939806675131	0.02690499025261833
(+) DHRS7B	0.0	0.140822052427392
(+) DIABLO	0.06790482753013123	0.04811222638809459
(+) DLG2	0.054762543865800324	0.013544899219424686
(+) DLK2	0.0	0.20405201547098778
(+) DNAH10	0.12082774653877655	0.0
(+) DNAH14	0.05046772564964213	0.2354399955260766
(+) DNAJA2	0.026926305678130022	0.06903094631941303
(+) DNAJA4	0.028692026710875757	0.14072208621945956
(+) DNAJC16	0.051080370464150975	0.018236338865002703
(+) DNMBP	0.06388882532100319	0.02307646278772862
(+) DNMT3B	0.027644655112224123	0.0838659368655949
(+) DPH6	0.032850425808610105	0.05338118878708181
(+) DPY19L4	0.07188007211206957	0.0013365513861545175
(+) DPY30	0.0	0.16545309926610974
(+) DRAM2	0.03544774812379153	0.1038185418495261
(+) DSC3	0.0	0.2054594509034852
(+) DSP	0.14928288031538903	0.2719860045308478
(+) DTX3L	0.053578935143789495	0.0159966291718996
(+) DUSP11	0.0	0.24426719645130454
(+) DUSP14	0.009462062984350369	0.09224077243130895
(+) DUSP16	0.041863886446019904	0.07883553488732904
(+) E2F2	0.0410758709685039	0.06463633147958003
(+) EAPP	0.016134146463859984	0.13695840754170654
(+) EBAG9	0.019267288882620227	0.1192327403437563
(+) ECI2	0.07489378965792044	0.04500066760237943
(+) EDC3	0.031064687373517485	0.04125035569043227
(+) EEA1	0.09917897478377147	0.0
(+) EFCAB11	0.0	0.17621522212702798
(+) EFHC1	0.09721469375778526	0.0
(+) EHF	0.04412384842892304	0.12598695485465536
(+) EHMT1	0.02868289324204311	0.1009353350540833
(+) EHMT2	0.05446843635292443	0.03465706388578841
(+) EIF2A	0.0	0.11827714629721447
(+) EIF2AK2	0.059932263798327855	0.014013055510183694
(+) EIF2B2	0.0562829497789693	0.03782733458218455
(+) EIF3H	0.0	0.20260938948271007
(+) EIF3K	0.019300883716125455	0.1320976287243877
(+) EIF4EBP1	0.06610739492016438	0.057630278393048205
(+) EIF4G1	0.05735304246876824	0.01379113082501095
(+) EIF4G2	0.08259187890845242	0.0
(+) ELAC2	0.0007835435422838185	0.11414657819423123
(+) ELF3	0.10512799198406667	0.22072863860783531
(+) ELMO3	0.0	0.19410480337230765
(+) EMB	0.11719104710800121	0.21833655411982408
(+) EMC3	0.05019580659828543	0.0
(+) EMD	0.03456545690900314	0.025916667128805554
(+) EML3	0.05512470736956727	0.011921896421139402
(+) ENSA	0.0382690710069225	0.03498354686918986
(+) ENTPD6	0.0719872152916167	0.0513708040106432
(+) EPCAM	0.0	0.1840131243906633
(+) EPN3	0.0	0.18904679670869953
(+) ERBB3	0.04756532699365132	0.26501045961793646
(+) ERCC1	0.023622231292669268	0.07782978323859299
(+) ERCC3	0.053362179358892696	0.06255431891237981
(+) ERCC6L2	0.09670512117501595	0.024423120649368888
(+) EREG	0.17353530013982246	0.09947287422047855
(+) ERH	0.05964152166870439	0.03249498839865176
(+) ERI3	0.06182564292278994	0.03370800429707603
(+) ESRP1	0.0548508974643456	0.260424349489985
(+) ESRP2	0.0	0.2224624007459775
(+) ETF1	0.08530192158855747	0.05233950564261865
(+) EVPL	0.0	0.23587157724809338
(+) EXOC1	0.023104586762276617	0.0
(+) EXOSC10	0.04018571614474756	0.03790070495451159
(+) EXTL3	0.09321214643816364	0.0034273480635815877
(+) EYS	0.03776119996922461	0.004557965334708427
(+) EZH1	0.034011130617205794	0.0222664225997938
(+) FABP3	0.13295535509402312	0.0
(+) FAHD2A	0.07000221269374968	0.04615311467118658
(+) FAM109B	0.161724757768964	0.0
(+) FAM118A	0.03599863467297358	0.12576390630761125
(+) FAM120A	0.0309480240914515	0.07042699339426667
(+) FAM133B	0.05808908143593636	0.0
(+) FAM136A	0.08304375802546524	0.16140827958480558
(+) FAM168A	0.04256191352511465	0.002840381524108876
(+) FAM19A2	0.11781554996427894	0.0016340502496456466
(+) FAM49B	0.028275633865359053	0.17219138248701563
(+) FAM50A	0.044768238730492564	0.02029161161901586
(+) FAM83A	0.0	0.2317701602013253
(+) FAM83H	0.015034274659951842	0.2877990432373759
(+) FAM91A1	0.02030287376623461	0.06925021566217703
(+) FAM98B	0.054699207094241475	0.011549201118090435
(+) FAN1	0.0717673781238518	0.010587207424449071
(+) FANCC	0.05837455340051354	0.035622649017402655
(+) FAR1	0.1352830288738411	0.11122198169694253
(+) FAT2	0.05506297719223171	0.12041749423366399
(+) FBL	0.03661779247565788	0.08088979151605744
(+) FBLN2	0.06069782382707042	0.050258692862125164
(+) FBRSL1	0.2984115705797431	0.231520551157179
(+) FBXL13	0.09357105553464888	0.0
(+) FBXL6	0.03652291991562438	0.09866044866567213
(+) FBXO34	0.015165989905517421	0.18134043144742884
(+) FBXO46	0.028305449385016543	0.13089754866400274
(+) FBXO7	0.09215951115757678	0.04111146421198303
(+) FEM1B	0.07390950359124143	0.02947959551956195
(+) FER	0.08449680911374174	0.0
(+) FERMT3	0.06817372476908662	0.03601838052426069
(+) FGD3	0.024183571970409802	0.1816557174464795
(+) FHAD1	0.11060330031451675	0.01732609192513842
(+) FKBP2	0.04188688240282261	0.006368177668439968
(+) FMR1	0.031207851830483357	0.08328397164085415
(+) FNIP1	0.057893270883320594	0.002492571980951858
(+) FNTA	0.07353880247959084	0.0
(+) FOPNL	0.05885788870023093	0.0
(+) FOXJ2	0.05803282114814685	0.022705399579593374
(+) FRS2	0.042130025516462666	0.03064223785781697
(+) FXN	0.0785562234464201	0.17627364358632427
(+) FXYD3	0.019124746549612475	0.18877642372617426
(+) G3BP1	0.06225822427503717	0.05093569470769358
(+) GALNT14	0.03129371597278105	0.14254190476872153
(+) GAPDHS	0.01820925888161971	0.045445474591714156
(+) GAR1	0.020931260246070393	0.13771328922207196
(+) GCLC	0.01777470670083192	0.11200211138320222
(+) GCSH	0.005445332945649943	0.140110085141003
(+) GID4	0.0	0.13239965760774555
(+) GLE1	0.0	0.1820338004037437
(+) GMCL1	0.07117629218512282	0.04985197625612304
(+) GMEB1	0.0469518564528704	0.040956309527293226
(+) GMEB2	0.0726765057095071	0.030345495439700713
(+) GMFG	0.12384182609914708	0.019235526648074368
(+) GMIP	0.07031082797317935	0.019712459278845487
(+) GNAS	0.05647948370690295	0.040370500659388936
(+) GOLGA7	0.04388512850090862	0.005234367505449688
(+) GOLGA8B	0.04982171581245358	0.00928799589045067
(+) GOLIM4	0.08101197570075805	0.0
(+) GOT2	0.02488287031381491	0.13653181853582064
(+) GPAM	0.08182568635159741	0.009788855879868146
(+) GPATCH2L	0.08826253783690398	0.022187151666763515
(+) GPBP1L1	0.03301430586341994	0.029835725343809752
(+) GPM6B	0.27033817438798435	0.03906261484628151
(+) GPR180	0.04006953306743211	0.0849335882087572
(+) GPSM1	0.06157657883450728	0.0
(+) GRB2	0.048105237692591424	0.007907930306641591
(+) GRB7	0.0	0.2057176489172377
(+) GREM1	0.14869674083840317	0.0
(+) GRHL2	0.0	0.19156862327041266
(+) GRIP2	0.07586428461979713	0.0345550233097182
(+) GRPEL1	0.06078137201726033	0.08335486135293561
(+) GRSF1	0.06412550472581827	0.045502252497931404
(+) GSPT1	0.04595767294458923	0.0024400198372425065
(+) GSTP1	0.032502542791098696	0.149263954311831
(+) GTF2F2	0.05387044077748217	0.0525258024297009
(+) GTF2H3	0.06578626254633196	0.03367464276788431
(+) GTF3C5	0.0	0.11100197861212814
(+) GTPBP2	0.06504069636228091	0.014218602778602697
(+) GTPBP8	0.0	0.11638603596898568
(+) H3F3A	0.12151792717579461	0.08183730561627664
(+) H3F3B	0.042940155139422766	0.0
(+) HACL1	0.0	0.1540193670428465
(+) HADHB	0.031329594649171254	0.1368252199957155
(+) HCLS1	0.1734452679023669	0.02928603916886952
(+) HDAC4	0.06394582387734027	0.01528119664625356
(+) HEATR3	0.07135651269489572	0.0021342073566522324
(+) HEATR5A	0.05238485545510563	0.04325708908351191
(+) HELZ2	0.08431697639228007	0.0004702590875907001
(+) HERPUD1	0.08105444476260278	0.035420370000989194
(+) HIC2	0.023224457088317524	0.1714650748810903
(+) HILPDA	0.08459149699551831	0.013433619354219217
(+) HMBOX1	0.10289493866213156	0.010679215195758244
(+) HMG20B	0.1113948582000718	0.07357898982556894
(+) HMGCL	0.060598004597353775	0.0
(+) HNRNPA0	0.01350147114407533	0.10877125579854181
(+) HNRNPA1P48	0.04609600374623819	0.04799441205406565
(+) HP1BP3	0.03975545117464912	0.022765754779179036
(+) HPGD	0.05763190199351545	0.12603327915612372
(+) HPS5	0.0675772643726135	0.10530795573920687
(+) HS6ST1	0.2736087026358928	0.06646433874770766
(+) HSD17B1	0.015584298521987849	0.11511072190737362
(+) HSD17B11	0.11535033669484299	0.1734586118492521
(+) HSP90AB1	0.031140258004139547	0.12386835104918188
(+) HSP90B1	0.06392389790515392	0.0
(+) HSPA5	0.04440118503241294	0.0009988919312911302
(+) HTATSF1	0.053832056163993315	0.08504490879092692
(+) HYOU1	0.09597925340253796	0.0
(+) IARS2	0.0037972292227969654	0.10126958043794297
(+) IFI27	0.15124340021454663	0.036344759937493996
(+) IFI6	0.07001433382609897	0.006865317188172425
(+) IFIT1	0.08211087495210558	0.006453765035611249
(+) IFIT2	0.0802288502985825	0.09247641744282534
(+) IFIT3	0.08089716088005651	0.0
(+) IL17RB	0.07442204385073202	0.04372730049395894
(+) IL17RE	0.0	0.18150167510276335
(+) IL20RB	0.035660254259764726	0.1059893186007963
(+) IL23A	0.013988604790657246	0.1032217032677965
(+) ILF3	0.13604797843891941	0.0411080791085883
(+) IMP4	0.048450348247304716	0.0858072388681529
(+) INCA1	0.18183011378354813	0.014186991796085525
(+) ING3	0.06444143426750382	0.0
(+) INIP	0.042330887181998636	0.035365331195139994
(+) INPP4A	0.09330236342497397	0.017324679616772184
(+) INPP5D	0.11622800342331997	0.17860554909954515
(+) INPP5F	0.07780002232858448	0.043807074479632384
(+) INTS3	0.07502346328752088	0.051104063028455195
(+) INTS9	0.020005328731710816	0.022574236285483502
(+) IP6K2	0.048068380481897544	0.022501990667766546
(+) IPO11	0.039942092295599495	0.012017969308656572
(+) IPO5	0.06045320373475722	0.013968261465632853
(+) IPPK	0.014636597910409619	0.11026649129478718
(+) IRAK4	0.03578795069903446	0.01635340140076003
(+) IRF6	0.0	0.17774599693656196
(+) ITCH	0.08810576567496804	0.15184657940985022
(+) ITGA9	0.10201882193171533	0.008301426757507025
(+) ITGAL	0.06138337451486294	0.014395916114426909
(+) ITGB6	0.01626599752143171	0.17579841573999486
(+) ITSN1	0.06518702694130009	0.0
(+) JAG2	0.03126961913534053	0.14350764833516927
(+) JKAMP	0.07539105410024405	0.10635822189246383
(+) KARS	0.0327705433881574	0.05965145886368343
(+) KCNE1	0.13204583371381956	0.0339923452348524
(+) KCNIP4	0.07096426460140395	0.03838659216420069
(+) KCNJ10	0.0823585012952584	0.05980129584291205
(+) KCTD1	0.04675210465294542	0.13877182362597154
(+) KCTD16	0.08708588727835276	0.0
(+) KDM2A	0.11867820004276974	0.008266128547481282
(+) KHDRBS1	0.06292978177404816	0.039636597297491964
(+) KIAA1958	0.06328388895020125	0.031806371456911876
(+) KIDINS220	0.08822235835074894	0.0
(+) KIF1A	0.11642578870413182	0.015807638534157873
(+) KIFAP3	0.0882817870701257	0.0
(+) KIFC2	0.062392859914243634	0.023735660186467798
(+) KLHDC2	0.03887760967546596	0.08255590093724514
(+) KLHL12	0.08168604610153157	0.014432300609334115
(+) KLHL20	0.07808854163562923	0.01620910906339959
(+) KLK6	0.0	0.2037504809099576
(+) KMT2B	0.07530178352416302	0.009575020980988017
(+) KPNA1	0.05493381813408177	0.00800865574399797
(+) KRT13	0.02412584762496997	0.10643173363030975
(+) KRT17	0.04827308156377059	0.13858557393467016
(+) KRT19	0.0	0.2000616320150127
(+) KRT4	0.010915900239367726	0.09945178116732141
(+) KRT5	0.0032681512430359455	0.09650341532367161
(+) KRT7	0.016396198759615045	0.10464508823896623
(+) KRT8	0.00763474633958345	0.24635886083823763
(+) KXD1	0.05658469511630943	0.03325761424110553
(+) LAD1	0.0	0.2046387947877543
(+) LAMC2	0.010425395873121187	0.1775627770356884
(+) LAMP2	0.07802546909342914	0.0
(+) LAMTOR2	0.04401932351667052	0.007352332163616983
(+) LAMTOR3	0.07161912456586561	0.015262456018070756
(+) LAMTOR5	0.04444378091415847	0.10224523506390655
(+) LARP4B	0.16235627120492838	0.13629062442395087
(+) LAT	0.1063945320755637	0.010163636698921358
(+) LATS2	0.09067610560005909	0.006478522595632054
(+) LCLAT1	0.03015497530099571	0.09182897119383018
(+) LETM1	0.07059971534522186	0.04777701196907547
(+) LIMK2	0.021924256071132495	0.13044390685289933
(+) LIMS1	0.057433973307597364	0.015475216638504811
(+) LMBR1	0.0834119781248942	0.0
(+) LONP1	0.06974163861537555	0.01774935051429353
(+) LONP2	0.03967079368861348	0.0
(+) LRP6	0.07175898680961011	0.025718371074432433
(+) LRRC37B	0.044478884069362706	0.00028215043805534206
(+) LRRC61	0.028266899908955197	0.2076083091723026
(+) LRRC7	0.10190519983655551	0.0031968555090145625
(+) LSR	0.03202277067444979	0.2761508674423552
(+) LTBR	0.1850232186249151	0.30070224924334926
(+) LXN	0.13931258273534117	0.10158510177662439
(+) LYRM4	0.0482426751036479	0.003981431232852962
(+) LYST	0.020778383506566443	0.04064582715947783
(+) LZTR1	0.09072759499465707	0.0037296935968744445
(+) MACC1	0.0	0.18567320804487533
(+) MAD2L1BP	0.0035268498608171856	0.13806680510919547
(+) MAGEA4	0.048176930721911676	0.04469111171973806
(+) MAK16	0.04824117583368125	0.01972307223657236
(+) MAL2	0.0	0.22410727327096483
(+) MALT1	0.07246160540028718	0.024155806383611058
(+) MAMSTR	0.08356453240073376	0.0
(+) MAN1A2	0.03837276495453396	0.0041763357654994865
(+) MANF	0.08916307752939505	0.0033485145939411457
(+) MAP2K3	0.04274344516855715	0.15896871965775664
(+) MAP2K5	0.05471943544401683	0.00190706469584921
(+) MAP3K11	0.06581754136834714	0.06068743375996864
(+) MAPK14	0.026575961639348254	0.0
(+) MAPK9	0.08059580297610486	0.0
(+) MAPKAPK3	0.06304730900247338	0.01687328327009616
(+) MAPKAPK5	0.036440169669404825	0.012198278919366286
(+) MARS	0.041701943335686054	0.026267617721917987
(+) MARVELD3	0.0	0.1998991779181462
(+) MAST3	0.07797200136775256	0.031100508269153577
(+) MAX	0.029111583146581594	0.19402773892874495
(+) MBP	0.1305859620949667	0.25057902622033446
(+) MCEE	0.05744266980496496	0.08316689975145428
(+) MCU	0.0	0.12122281968181527
(+) MDH1	0.009098108791004124	0.15754886321627018
(+) MDM2	0.2568372857567494	0.0017586936869999536
(+) MED20	0.022257266603874882	0.030519332912809026
(+) MED4	0.04854381265842018	0.002567929043897796
(+) MEGF11	0.08882922467994053	0.007510847149405736
(+) MEN1	0.05577245179790897	0.026266228025354856
(+) MEPCE	0.04719319832640633	0.0
(+) METAP2	0.03367884615775369	0.036003120101051556
(+) METTL1	0.030875573138288998	0.0246045417661095
(+) METTL15	0.07188278384879115	0.024296613403774894
(+) METTL18	0.023345511630923854	0.10303657374559023
(+) METTL9	0.05814150883249669	0.026994465811524218
(+) MEX3C	0.07789286644742598	0.06009945124878043
(+) MFF	0.3440825096824782	0.03178268912784878
(+) MFN1	0.05525340280572345	0.04078373095301841
(+) MFSD12	0.039694772432271735	0.055936064193761195
(+) MGAT3	0.10032747785610503	0.13775725710625633
(+) MGP	0.3678778623620624	0.0
(+) MICAL3	0.2189296584382118	0.01866554644061574
(+) MIER3	0.08768606345941617	0.0059647495589156595
(+) MIOS	0.06556848248069139	0.01334195575378391
(+) MISP	0.0	0.2402456931854353
(+) MOB1B	0.08255051166659479	0.0
(+) MOB3C	0.04379599225979099	0.03907135259080502
(+) MOGS	0.056334242620344345	0.01043856990911323
(+) MON2	0.3133830904369187	0.016678778525300447
(+) MPC2	0.07433537052101703	0.008346855567638183
(+) MPRIP	0.051924066776057244	0.09044358329126835
(+) MRFAP1	0.13945364244080682	0.037436330965123284
(+) MRFAP1L1	0.05446241632469698	0.023851462521846292
(+) MROH6	0.008707099604841857	0.15304760015865357
(+) MRPL13	0.01850596803439188	0.20703476917294256
(+) MRPL14	0.06576792624428304	0.13354134632367648
(+) MRPL21	0.04011062737266986	0.07480320135296788
(+) MRPL33	0.02536559091886414	0.08889148698697324
(+) MRPL34	0.054008007110122144	0.10823468337821171
(+) MRPL4	0.07348754571526792	0.08197687035206529
(+) MRPL44	0.017485303025339682	0.043649925512464806
(+) MRPL50	0.01343906551908672	0.14683902413266273
(+) MRPL9	0.04534934082641315	0.04527353660351692
(+) MRPS10	0.027286117568233386	0.08469639819926024
(+) MRPS2	0.01720327443941109	0.14477166626162766
(+) MRPS5	0.0	0.14312747823491304
(+) MRRF	0.0	0.19177028621262507
(+) MSI2	0.08676607179717398	0.025837498032996634
(+) MSL3	0.04100892727735281	0.04149049334339105
(+) MST1R	0.0	0.22604582735496287
(+) MT-CO1	0.23070962564995773	0.10890837509803185
(+) MT-CO2	0.3989302479105251	0.10295773696485648
(+) MT-CYB	0.0619288553110079	0.0941014189516609
(+) MT-ND1	0.04484132074409268	0.1353103095918117
(+) MT-ND2	0.045936392465225885	0.08058502766851869
(+) MT-ND3	0.03029568845101197	0.09622462207772274
(+) MT-ND5	0.04537408123275056	0.027508695197540647
(+) MTA2	0.08448518647769494	0.018015481262299578
(+) MTFMT	0.027940863879880276	0.08870388677708929
(+) MTHFD2L	0.09255084344404767	0.0017781737605449461
(+) MTMR10	0.07364648413650761	0.005867011214855967
(+) MTMR3	0.06040230355493208	0.02005173110971871
(+) MTMR4	0.07060164113438068	0.023287628210769604
(+) MTX1	0.08008218169913031	0.13826190626863702
(+) MUC13	0.07401455309258034	0.023145727855654143
(+) MUC16	0.027031411116939463	0.15406473865846865
(+) MUC5B	0.07680250560353735	0.0
(+) MVB12A	0.09133636424112579	0.011292006172419945
(+) MVD	0.0	0.21628515907384727
(+) MYL12B	0.05857871872032174	0.019147377354890967
(+) MYO1G	0.08142789287181745	0.0
(+) N4BP1	0.0	0.11335353977881789
(+) NAA10	0.04894509409205625	0.04165980077690486
(+) NAB1	0.023642323182527493	0.09911481637186116
(+) NACA	0.035834176699493556	0.049654297314689046
(+) NACC1	0.07751347837786315	0.025024730088557604
(+) NADK2	0.042678603063601356	0.04053477249199605
(+) NAGS	0.07049949969267452	0.033686784708310775
(+) NANOS1	0.051363482576388585	0.014749686023098554
(+) NANS	0.0	0.11828341295162499
(+) NARFL	0.058228047127677374	0.0
(+) NAT10	0.07522266488746265	0.029134637419715333
(+) NCK1	0.061888822881833075	0.05481829196892439
(+) NCKIPSD	0.04286055900114959	0.003283061792950804
(+) NCOA1	0.06553435824689154	0.0
(+) NCOA3	0.02529873358712286	0.0899599097986692
(+) NCOA4	0.08790418539669857	0.10079866579058193
(+) NCOR2	0.05587649659394118	0.0
(+) NDUFA8	0.03529195949670265	0.1263157694636003
(+) NDUFB1	0.0027736454521461477	0.13159548431513338
(+) NDUFB5	0.0415863107974482	0.14879544376454495
(+) NDUFB9	0.0	0.2452525572956253
(+) NDUFS7	0.009708088848905663	0.08234527284075904
(+) NELL2	0.17362432135478503	0.14488963351871606
(+) NENF	0.05390280509029991	0.004614065738200036
(+) NET1	0.020379544812711144	0.14833628617958988
(+) NFE2L2	0.09052925610282082	0.04360893978684885
(+) NFKBIL1	0.05863255862115051	0.003518155637215731
(+) NFX1	0.049547778906270136	0.05195472989418027
(+) NFYB	0.03713721155159922	0.04302870385575552
(+) NIP7	0.0625454009474682	0.06770796305074767
(+) NIPBL	0.04527516899156253	0.05985313276001994
(+) NME1-NME2	0.027885548071221407	0.05049005909350705
(+) NNAT	0.04925894692891661	0.02480681424314476
(+) NOA1	0.04241308476551125	0.024887143388275128
(+) NOB1	0.04670017216010653	0.09743011318442571
(+) NOC4L	0.0659203701909694	0.038433580182317226
(+) NOP14	0.038846341283204334	0.03284392978783814
(+) NOP16	0.04806055250673886	0.04188638840477335
(+) NOP2	0.03116990593941085	0.07501399331618
(+) NPNT	0.07008677124223518	0.08937232465146462
(+) NPRL2	0.04524725448953034	0.018090845723342738
(+) NR1H2	0.04709267988306734	0.007801518982547076
(+) NRBF2	0.03960459869626122	0.09968521631079975
(+) NRCAM	0.33153669991236817	0.005876629150073375
(+) NRIP2	0.07490843078157729	0.0
(+) NSMF	0.05825549017510948	0.0
(+) NT5C3A	0.03658226610585807	0.06482553357590215
(+) NUDT4	0.10759509916210223	0.0012070964703011675
(+) NUMB	0.06991098577432113	0.0005599176608573515
(+) NUP37	0.003093668399136397	0.12163683092139649
(+) NUTF2	0.02422277283899158	0.10587345676519347
(+) NXT2	0.0876605014468795	0.04075829698079998
(+) OAZ1	0.06754345813575176	0.0
(+) OGFOD1	0.04724636252163828	0.028201354033264053
(+) OGT	0.09033061225948501	0.0
(+) ORAOV1	0.055226113945837395	0.030699860181083633
(+) OSBPL11	0.06908797619090472	0.038780755670634416
(+) OTUD7B	0.051753173215600995	0.025219162131703363
(+) OXTR	0.10181446943121548	0.01893104994259324
(+) PAF1	0.03999431651035474	0.019248466870275777
(+) PAIP1	0.03340969054852986	0.021608858825432127
(+) PAK4	0.02433974869497068	0.07754183274856981
(+) PAPSS1	0.0700007402260401	0.0
(+) PARP9	0.09466852536766072	0.05177162192655444
(+) PCBP2	0.056695483734013605	0.07946664019911961
(+) PCDHGA11	0.10532319966735888	0.0
(+) PCDHGB6	0.07261441421685606	0.04441568839771038
(+) PCSK6	0.05324228021403656	0.2538339112246235
(+) PCSK9	0.028098450796105238	0.20617307148079145
(+) PDCL	0.03478059170643697	0.06900595152508346
(+) PDE12	0.08065066452152243	0.02551305609061935
(+) PDIA5	0.2523047302176518	0.06387171810117011
(+) PDIA6	0.15151597890122012	0.03165528260987913
(+) PDLIM2	0.029162316643221234	0.24409692061653043
(+) PDZK1	0.23482820171263066	0.05545746458830478
(+) PEX13	0.0	0.16077256664795847
(+) PEX5	0.05713980001677268	0.07315694279473538
(+) PFDN1	0.05189219548971806	0.058952002799677716
(+) PFDN6	0.08674811083937753	0.02613078978038748
(+) PHF12	0.059270696390878466	0.047873325088210184
(+) PHF20	0.03749103772541282	0.035116465415895956
(+) PHF21A	0.06128063977208091	0.003931114587796082
(+) PHF6	0.06309616145892269	0.02798178360003961
(+) PHKA2	0.04196263269670326	0.005595718589102899
(+) PHKG1	0.07745302296081513	0.0
(+) PHLDB3	0.009619990654605184	0.12365742665429973
(+) PI4KB	0.07253733964246876	0.01675969857204823
(+) PIP4K2C	0.021045138160101867	0.0340851981862121
(+) PIP5K1A	0.1284223157760967	0.06917319482449806
(+) PIPOX	0.20692022650646222	0.021478773861327773
(+) PKP4	0.13777258990981048	0.10356786466684559
(+) PLA2G4B	0.05571022632225933	0.10905662701765596
(+) PLEK2	0.03581649109522624	0.2409719554908589
(+) PLEKHF2	0.01588474104784635	0.11952267991991844
(+) PLEKHG2	0.18332887716517807	0.03386987042023097
