	P0	P1	P2	P3	P4
(+) NFE2L2	0.10420108856205228	0.04344795617555844	0.09014535536977807	0.02731507976463206	0.0
(+) NFKBIL1	0.06586934266763304	0.0	0.06217877784384961	0.007285198095955157	0.0
(+) NFX1	0.0	0.0214775840069953	0.21905414032034867	0.011007487047431999	0.012441340775439994
(+) NFYB	0.08108919743385708	0.04848593064701137	0.0	0.003952543848066892	0.0
(+) NIP7	0.07703784826391885	0.041124998622928156	0.0	0.0	0.12476508502618144
(+) NIPBL	0.09472964122385785	0.07254084188858431	0.0	0.003824895940216831	0.0
(+) NME1-NME2	0.021150715249139453	0.04245710330001331	0.026123221825603657	0.0	0.05477529514363396
(+) NNAT	0.07112978110023437	0.024372436264551895	0.037011763450640646	0.0022176311047110153	0.00035537143552551447
(+) NOA1	0.03543494385686556	0.01414430612490191	0.05969334142024549	0.004127974698971074	0.021838946293892943
(+) NOB1	0.05277161300198125	0.09267301332739948	0.00918752033757831	0.0	0.09273127430524948
(+) NOC4L	0.07776310078952021	0.0	0.07197178597413961	0.0	0.07940404867099399
(+) NOP14	0.003809194225304613	0.0	0.011136612961064909	0.0	0.1486847395642678
(+) NOP16	0.04132579571104749	0.005285448047846962	0.0	0.0	0.1305933815218945
(+) NOP2	0.023205206171373526	0.07438255904728931	0.004128030902525407	0.009594642520773829	0.06819587387820711
(+) NPNT	0.00940681363062577	0.12041982888584606	0.09439418533893217	0.08084416339380711	0.0
(+) NPRL2	0.030802993575095146	0.010550940095589493	0.04305314514704514	0.020869432264278138	0.016711536563010217
(+) NR1H2	0.0021648502136828343	6.865175181066607e-05	0.04945734842014867	0.01842847546242874	0.052900618004080344
(+) NRBF2	0.014206620450591881	0.10303014187466931	0.08955232130706206	0.017629989952815724	0.02942909495399859
(+) NRCAM	0.09864807907160669	0.0	0.47542395304902557	0.2155525519132963	0.0
(+) NRIP2	0.005242851752344854	0.0070890178128657205	0.017500317386256264	0.10146171970532213	0.0
(+) NSMF	0.0	0.0	0.12527724365026638	0.04712973402262064	0.0
(+) NT5C3A	0.07697381595249655	0.05962144126767932	0.056447252666831135	0.0	0.0
(+) NUDT4	0.0	0.0	0.19831298351146567	0.08511849279582609	0.010319376441868764
(+) NUMB	0.04333406037223091	0.0	0.0	0.0	0.14894919981115312
(+) NUP37	0.010312194364886932	0.11254372672853326	0.0012520274176188527	0.0	0.09098931627028704
(+) NUTF2	0.07703829395346053	0.1267783867495877	0.0	0.0	0.004391692367442253
(+) NXT2	0.019029044538197912	0.013905365544128797	0.1547140671876591	0.005444349364120968	0.09899731796328752
(+) OAZ1	0.06526577470056416	0.0	0.0	0.0	0.08534978384466392
(+) OGFOD1	0.060743585366353756	0.016264395966179263	0.009615396390268163	0.0	0.05170426264731015
(+) OGT	0.060851885650571515	0.0	0.025430517723574134	0.06762197603765888	0.002519130067323202
(+) ORAOV1	0.08097347038944068	0.014730422329766521	0.0	0.0	0.06589443214655948
(+) OSBPL11	0.011594593403874087	0.0004042388668596078	0.22728730073061038	0.0	0.03336721272507576
(+) OTUD7B	0.04627059902062705	0.0	0.1439208471357681	0.0	0.0
(+) OXTR	0.07878205785173349	0.032928139440937906	0.0	0.08180220673747997	0.014073417810822782
(+) PAF1	0.08843815033442992	0.006933593409170361	0.011375085535217544	0.0	0.0
(+) PAIP1	0.06502577501609587	0.021573835723678648	0.0	0.005839652885262292	0.0
(+) PAK4	0.0	0.06581872268439612	0.07177217978532593	0.0006451909786812646	0.059876046393262806
(+) PAPSS1	0.038661659992610856	0.0	0.020636625778560926	0.06778549522822781	0.0
(+) PARP9	0.03433153767463198	0.021443767068409916	0.2545760563197355	0.012179039135721171	0.01304964378839265
(+) PCBP2	0.08034029417763579	0.07598735499618663	0.014342079987621112	0.002453906988097922	0.05940816917790706
(+) PCDHGA11	0.0826402674836605	0.0012089561148993897	0.0	0.08831258130205609	0.007070178118796675
(+) PCDHGB6	0.0055189512958523645	0.017806657573656175	0.17068670263422542	0.02795068966253956	0.03568720092612861
(+) PCSK6	0.0	0.3151362980761675	0.034854507766498136	0.11154033523129533	0.04023612793547848
(+) PCSK9	0.02698022432084544	0.20619709593627947	0.1530006527079153	0.0	0.029420845078284883
(+) PDCL	0.0	0.08386424200931168	0.027387473962604537	0.04977490343359076	0.022687143410964134
(+) PDE12	0.06120317910777698	0.00909942349957331	0.025820799055526214	0.028487563626155735	0.07437318533581741
(+) PDIA5	0.11346302347749494	0.06044213505558691	0.16321132114708492	0.18103596932334196	0.08748927711205128
(+) PDIA6	0.061386577643866826	0.02787614118954069	0.09324118006541876	0.11143652996251986	0.05746618977926077
(+) PDLIM2	0.03772235015664872	0.2776745912583216	0.006539114496863413	0.026832994484001244	0.0801884433187536
(+) PDZK1	0.27112762702143695	0.03386870204184947	0.16196746804314174	0.0401257315228687	0.044765553939645444
(+) PEX13	0.0	0.1979364433922186	0.048735967669168885	0.021200622109008947	0.0
(+) PEX5	0.03431738083715412	0.07767324552097377	0.06851595396842645	0.031158190312650335	0.024425975680850632
(+) PFDN1	0.012094684691234097	0.033687911451509116	0.0	0.020428490863977845	0.14757735156893373
(+) PFDN6	0.1330902166378538	0.009043675846614883	0.012644298966573124	0.0	0.044575361924710795
(+) PHF12	0.0	0.00028335611103026817	0.24649263981723393	0.0	0.02997155402506045
(+) PHF20	0.0261716347006749	0.052960465322516616	0.0	0.04461937274922713	0.0011067023129680688
(+) PHF21A	0.044391558835875	0.0	0.06172869262051498	0.023801605114304843	0.008583149867560187
(+) PHF6	0.06662203887061696	0.0	0.10285837590461153	0.0	0.026578465255661276
(+) PHKA2	0.02289896490817102	0.0	0.07028524228151962	0.014357180316714256	0.0002820834324906725
(+) PHKG1	0.0	0.0	0.1053123939561418	0.07877014479334842	0.0
(+) PHLDB3	0.028398288692672347	0.1438072031771839	0.06755675193228533	0.0	0.0
(+) PI4KB	0.04701629514725837	0.0	0.14662423709221128	0.007130474197754125	0.011559781833100144
(+) PIP4K2C	0.06685498125825064	0.02105058889053962	0.01954356403177439	0.0	0.0
(+) PIP5K1A	0.1274737971943961	0.02004294191874524	0.26948926575305326	0.0	0.012474824851467128
(+) PIPOX	0.00046013120024998973	0.0	0.5328288631527746	0.09605599405838486	0.0
(+) PKP4	0.13090458137055433	0.0831916196354005	0.1104388281569106	0.018272572311450335	0.111330568490672
(+) PLA2G4B	0.006181334964991147	0.1237408002380462	0.1432840982413988	0.04558725333193978	0.0
(+) PLEK2	0.062421065521589825	0.2827802077636178	0.0	0.021347531165175487	0.07213399921146903
(+) PLEKHF2	0.04810814428515006	0.1421218092814826	0.011195524044602471	0.0	0.012852811225180099
(+) PLEKHG2	0.2193554565213117	0.01038427653934872	0.128058165498162	0.04876067433083338	0.004339238123943203
(+) PLP1	0.0	0.007984939633717724	0.04640386617479701	0.11962982249811235	0.1308255234675888
(+) PLS3	0.03657481743742485	0.06351078738754005	0.100789724697381	0.0	0.0
(+) PLSCR1	0.1383479548435739	0.035267189856201184	0.0610774764291345	0.0021541436876911036	0.0008530009677012694
(+) PNPT1	0.022383662312683083	0.12618141193034574	0.016113816895355675	0.0	0.0
(+) POC5	0.09345404735569846	0.0036724420630172365	0.0	0.018219951181820446	0.013816201175010565
(+) POGZ	0.04615488758906937	0.0005221409982283858	0.11562155892156188	0.0	0.0
(+) POLB	0.0272941154157394	0.01369360636807247	0.0448982065145796	0.009736389806165641	0.08451563748705972
(+) POLE3	0.0052030782931413565	0.11060691232902521	0.21925289346568666	0.0	0.01522589513456053
(+) POLG	0.07700529398715987	0.0036666945610516837	0.0	0.0	0.032595125358790646
(+) POLM	0.009076304539324464	0.0	0.02805920183912368	0.014268657001308966	0.10796817048145772
(+) POLR2B	0.04349383019507085	0.0	0.06052031268456971	0.005460571612441508	0.0
(+) POLR2F	0.01548636888284702	0.025512408767834647	0.01791323602976079	0.0006947788415023708	0.08189974078180234
(+) POLR2G	0.0685814023454125	0.0	0.06034004514284833	0.0	0.0
(+) POLR2I	0.043784549055790795	0.06219153443598755	0.0	0.007371815659545394	0.010242867842789672
(+) POLR2K	0.04321142319720553	0.042805533340375006	0.029942149504694815	0.009826515279478563	0.026617457990841444
(+) POLR3GL	0.10994759663376026	0.0	0.10365641568660222	0.006642858994377416	0.0023266467344078326
(+) POP4	0.030060417507952335	0.14668868377703467	0.0062080461250584515	0.0053085698543914326	0.04068365021901293
(+) POU5F1	0.07326705443644117	0.17942979722263414	0.0	0.0038340570608951176	0.0
(+) PPARA	0.10591773397382895	0.0	0.046132372138150066	0.0	0.016678305456846208
(+) PPAT	0.02664834996758157	0.0	0.03231892658779674	0.0023784428828322814	0.034203859103668424
(+) PPIL1	0.07311019545918089	0.029085622118253072	0.019844944826542286	0.0	0.008457329031726916
(+) PPM1A	0.11721338407170113	0.09318962530798602	0.13106957328036725	0.0	0.014932169355149934
(+) PPM1B	0.0	0.08180993634195942	0.23205758854857392	0.0	0.0032647395449559753
(+) PPME1	0.1364450464261514	0.0	0.0	0.0	0.02012599758476277
(+) PPP1CB	0.0	0.0	0.3311189571116337	0.025421659628625404	0.0
(+) PPP1R12B	0.022054724144263103	0.0	0.07129501943806787	0.022024828138348877	0.0
(+) PPP1R12C	0.044860209153325066	0.0016597802338183343	0.019251949324993106	0.02901155184156496	0.0505841995393191
(+) PPP1R14C	0.10910657038123692	0.18839121552063612	0.30774903361371375	0.21303123143167038	0.05692800212424136
(+) PPP1R21	0.0	0.01311921329858043	0.20272002676919648	0.0	0.0
(+) PPP1R37	0.03564668110457954	0.06414935859416755	0.003955419000056214	0.013676730669870933	0.02395924010772147
(+) PPP1R7	0.05448033710524419	0.0	0.029010000366587078	0.006256662144590845	0.10576456585807767
(+) PPP2CA	0.06100190002855948	0.022161904070794006	0.0	0.0	0.09252759079238757
(+) PPP2R2D	0.0	0.04798675206422906	0.15305246329799863	0.031398265030084443	0.004822052808913394
(+) PPP2R5C	0.10722834347064376	0.0	0.14493569844616366	0.0	0.03577936291098319
(+) PPP6R1	0.018063864684749055	0.025246131649721604	0.0	0.04062277951300978	0.10394286366581537
(+) PPT2	0.008776182826488278	0.03205037636483851	0.0	0.07393267346574091	0.07852201658856404
(+) PRAME	0.048564257176976273	0.17245372621061159	0.06461677188656423	0.026558207696299473	0.1910906300295003
(+) PRDM15	0.049194059512195874	0.07503320800258784	0.036440443012069376	0.004986167667894459	0.0
(+) PRDX6	0.0	0.02325231948330774	0.25699220861057437	0.0	0.001991966297781626
(+) PRELP	0.01760705896446403	0.0	0.014594822737680526	0.1339931078508615	0.0
(+) PREP	0.0	0.01647264462755628	0.18343672526660787	0.03337746376315993	0.016657018719066597
(+) PREPL	0.0	0.0	0.049151072450986696	0.08601073884965921	0.02652064579294196
(+) PRKAB2	0.08315619197859378	0.0	0.08123748428740592	0.0	0.0
(+) PRKCI	0.027580596526899138	0.11139398293015483	0.09231894224781396	0.011251575656738034	0.010851331213751553
(+) PRKRA	0.05874322545204738	0.0	0.025388521521014396	0.038690667070126326	0.007813243332895134
(+) PRMT1	0.014706386642001877	0.1392045069313834	0.0	0.005473359692029712	0.044560533243005386
(+) PRPF4	0.0181902975860434	0.02235495153530052	0.12647736339458682	0.0	0.04090737176153732
(+) PRPF40B	0.02963307018668275	0.012006544926276804	0.039433429323380814	0.04731967994401631	0.0
(+) PRPF4B	0.05518846431869227	0.0	0.10805946066485762	0.0	0.0
(+) PRPSAP2	0.0	0.1903163288080344	0.08881016728408636	0.0	0.0
(+) PRRG2	0.0	0.25067687015310863	0.0	0.0	0.0
(+) PRRT1	0.1321028523991524	0.15647683255337322	0.2594112183284668	0.2393923809433778	0.08784947944948604
(+) PRSS8	0.002815401771398396	0.24679989254003037	0.02318316544742091	0.0	0.0
(+) PRX	0.10030131421587465	0.03822341477840124	0.04412639361302314	0.01725926305614904	0.0
(+) PSAT1	0.08110052501506591	0.02602772715351201	0.0474740403128237	0.04394557907479226	0.04642530385520167
(+) PSMA1	0.05604593441102912	0.07244399268178338	0.0	0.0	0.035829269573204904
(+) PSMB4	0.052421391783244654	0.03307678975288741	0.033641467903451676	0.0	0.020779078780163072
(+) PSMC1	0.039322102957522	0.12212765390798985	0.0	0.0	0.028261450326275025
(+) PSMC4	0.09294491506888321	0.06997208540897351	0.022841972248227066	0.0	0.03423401869087132
(+) PSMD2	0.04868868801261878	0.05322191148802667	0.0	0.0	0.11541100176079087
(+) PSMD4	0.06899336304363998	0.05194212997132965	0.06638188015183828	0.011138440759915734	0.0299004673021896
(+) PSMD7	0.06538689918536668	0.04474024199269412	0.0	0.0006716991639373186	0.048407900479366626
(+) PSMG2	0.1740832351026428	0.0	0.0	0.0	0.047646523264730956
(+) PTAFR	0.0	0.24378803513198993	0.02967188963116038	0.0	0.0
(+) PTCD3	0.0	0.06241345671581556	0.18706882736274902	0.0	0.0
(+) PTGES2	0.0	0.14370656095604503	0.014065201938978896	0.031101503019183598	0.06768744416684212
(+) PTGES3	0.047240875496038705	0.06910677595703245	0.030443120887812616	0.0	0.03814848849141204
(+) PTK2	0.008439618461607018	0.0731691082477923	0.015035852535375566	0.03523291190724201	0.010817872651018391
(+) PTK2B	0.05823362869379345	0.18305086483965932	0.09691238233951627	0.0	0.0
(+) PTOV1	0.034076075755034914	0.02483927205270155	0.022443760600520633	0.0	0.0027457997293658795
(+) PTPN4	0.006967386796332142	0.12071781803951959	0.08355985304463256	0.008458245852064693	0.0
(+) PTPN9	0.011847364694032594	0.0	0.24788524762566244	0.0	0.013898109327926903
(+) PUS10	0.1261382135871903	0.0	0.0766788953364646	0.0719970756024876	0.023742796285127495
(+) PUS7L	0.06545222842215738	0.04566926322646015	0.0	0.0	0.04538007205337755
(+) QDPR	0.0	0.022654240622351954	0.043940918638409036	0.0	0.15455959742136446
(+) QKI	0.016221100477815675	0.0	0.22531873799433216	0.014799339645503598	0.0
(+) QPCTL	0.02720410614310842	0.0584654124118282	0.05563576333651328	0.06447721701142317	0.0
(+) QTRT1	0.017407623965177733	0.0	0.15711665408801168	0.0	0.09432608341931577
(+) RAB10	0.0	0.041344613562336936	0.0981533456346076	0.028668838093075487	0.0016230626015536099
(+) RAB35	0.042971534811739764	0.0	0.01219746728170804	0.0	0.14757050016272913
(+) RABEPK	0.0	0.0	0.0	0.0014389715121558872	0.12649622792186452
(+) RABL2A	0.0	0.013025972499925499	0.2947696811479384	0.04666077112607018	0.0
(+) RAD17	0.07332122920734717	0.009021699016104844	0.0010652919541914746	0.03465980193012399	0.0
(+) RAD21	0.07829218114760748	0.24679928139097454	0.06648367471509115	0.0	0.0
(+) RAD51D	0.0020226696174271953	0.0	0.20465628414353643	0.0	0.09992444118295811
(+) RAI1	0.055127811259989036	0.02769917178702454	0.15181806416159738	0.0	0.012719049928307566
(+) RAP2A	0.04945847359506766	0.0	0.16700111035825274	0.0	0.06028773992872808
(+) RAPGEFL1	0.0	0.13218131844162873	0.071768638586384	0.010953865175417132	0.02356373690765218
(+) RASD1	0.047245773664649916	0.0	0.30000392327107983	0.007036789525117545	0.0
(+) RASGRF2	0.10121198904563573	0.0	0.05543929480203392	0.05024076833173187	0.005306571856076994
(+) RASGRP1	0.07563283692724358	0.11836588545315442	0.07874997023037414	0.0631751787729423	0.0
(+) RBBP4	0.06307417445218179	0.0	0.18980866043133887	0.0	0.0
(+) RBBP5	0.02452359051490653	0.0	0.10287374698098993	0.02100273769912164	0.0
(+) RBM42	0.07086825422140959	0.06367930757766661	0.0	0.004270824245321035	0.0
(+) RBMX	0.04831447259454261	0.0	0.18959358282457714	0.0	0.0
(+) RBPJ	0.06562735981523166	0.0	0.0	0.0002264530326955596	0.09217385737648513
(+) RCHY1	0.023370365062726394	0.07842334765646947	0.05735734402240531	0.03386891629127201	0.04696570260264155
(+) REC8	0.04912885491164558	0.0	0.30390784142183797	0.0	0.0
(+) REEP3	0.020860045245040364	0.07109872601016477	0.07807959189881648	0.0054228385362663604	0.0
(+) REST	0.08243481063746143	0.0	0.06811943129188706	0.002389954712584943	0.0
(+) RFX1	0.06089256788030947	0.0	0.061856306359983515	0.008235291544568353	0.02476775608749582
(+) RGPD1	0.06716739192844845	0.09493583649105732	0.04389614308395941	0.1519958049336205	0.0
(+) RGPD2	0.10258049822250766	0.10468637999581613	0.0686924285542331	0.16823816985787815	0.0
(+) RGS2	0.03026666603015783	0.07231939340863502	0.033313291769655744	0.023224203297934655	0.0
(+) RGS5	0.0	0.0	0.07358329343308725	0.08767913142945644	0.01784855694941364
(+) RHCE	0.0	0.0	0.0	0.13159678198622293	0.022344216170667244
(+) RHOF	0.03551498105772968	0.18262632659912373	0.0	0.002721970182448505	0.0162245335313032
(+) RHOT2	0.08877242338894636	0.004287810235703459	0.013356498006944438	0.0069633306760005734	0.009815107827104347
(+) RIC8B	0.0009621662686569268	0.0	0.13960860123572813	0.04533786308974017	0.0
(+) RIPK1	0.041673684760354754	0.0	0.0910168633408006	0.006076397266257753	0.0
(+) RMDN3	0.0037283613557679085	0.0	0.2005365231778134	0.0	0.0
(+) RNASEH1	0.07189837746061686	0.07027335570788805	0.05797006459503596	0.0	0.10110012020232445
(+) RNF126	0.054374712977966234	0.0	0.04322355543951418	0.0	0.1507898111484944
(+) RNF139	0.02762910087514125	0.09388031978403243	0.092259151577031	0.0	0.0
(+) RNF168	0.02336493768222116	0.1268581435601301	0.054939272162207724	0.0	0.001749053359872972
(+) RNF19A	0.0	0.0	0.3131429202088819	0.043657958198698346	0.011280465042012577
(+) RNF2	0.0403548558526599	0.04116764563175644	0.016600215343785404	0.0	0.012290080944490661
(+) RNF20	0.009281466277585616	0.0	0.25968280232745444	0.019484038104912185	0.0034720978823980326
(+) RNF217	0.013011325028144761	0.0	0.19242192215419254	0.00785401942244464	0.0
(+) RNF4	0.043911531615068146	0.004423286587062757	0.021354304267362928	0.0	0.12019294883963542
(+) ROCK2	0.024363428520052712	0.0	0.06822367791583747	0.05945799252314616	0.08517843618218006
(+) RP2	0.10941497036609171	0.0813025330110722	0.12242371390471565	0.043870640282994984	0.016695525038214223
(+) RPL30	0.05739096456488886	0.1169389119740242	0.0029814446931678445	0.0	0.0631498301348192
(+) RPL31	0.06949839619498875	0.17971272283128664	0.03374052316833796	0.0	0.1895856715397844
(+) RPL35	0.0	0.20773416853843907	0.019182683130368108	0.01521743288502368	0.03008242480113447
(+) RPL36AL	0.10420703550391465	0.050122877093130805	0.0	0.0	0.03806595865843312
(+) RPL5	0.06078340313221634	0.15649036650331774	0.054228973085269264	0.0	0.0818504715344478
(+) RPL6	0.08806629117346933	0.1395827015400515	0.0056197233710857065	0.0	0.15399262418984425
(+) RPL7A	0.0	0.2404286172373487	0.0	0.017008557354213236	0.08513301235097798
(+) RPL7L1	0.017415718940897218	0.11983934624120407	0.011952851193953309	0.0	0.026063012724150743
(+) RPP25L	0.0	0.13587846135472043	0.008039148844937906	0.0379253972775734	0.04367666850165983
(+) RPS16	0.09687157530003153	0.09885228927184565	0.0	0.0	0.03825700932802037
(+) RPS27A	0.11863100190180326	0.26968946322638365	0.08122357121742974	0.029309146904781286	0.20163200974903767
(+) RPUSD3	0.02043473413376307	0.11214551781460042	0.0	0.0	0.0914523542450003
(+) RRAD	0.16693571760380752	0.01775721253478586	0.12871902102623978	0.15232547108405362	0.08629887978099243
(+) RRM2B	0.0	0.0	0.007389194349026446	0.08583279725513274	0.11249613088579229
(+) RRP36	0.10767889829199671	0.11598439552179714	0.012886379010211599	0.0	0.0020318714401430927
(+) RSBN1L	0.0790008433001101	0.0473136932656941	0.01981713632958888	0.030073194027162645	0.0
(+) RSL1D1	0.06981997717044938	0.0861574312205204	0.010332699580462401	0.0	0.12602184518419696
(+) RTKN	0.0	0.11500454515418149	0.0	0.10681857666186123	0.014824407388301434
(+) S100A14	0.025034105954206794	0.25553332606733015	0.017161107782578126	0.016477770581047865	0.0
(+) S100A2	0.06587481581810278	0.1261725194925889	0.02314729655744829	0.0	0.005785891351919384
(+) S100P	0.0	0.2352238440256342	0.0	0.004905749112324629	0.0
(+) S100PBP	0.0017662503534984731	0.0	0.16615745768754747	0.0	0.0
(+) SAMD4B	0.10927889506673252	0.038619853767865704	0.09877024768627311	0.0	0.006562950307991601
(+) SAMHD1	0.10465655212338836	0.0	0.05818769088375836	0.011820835829686016	0.0
(+) SAP18	0.020944277413608926	0.0	0.08169796063444745	0.03970066861162414	0.012742019304933518
(+) SAR1A	0.06873343549475444	0.10374199882542373	0.0005332472773407403	0.006797949121546785	0.0
(+) SBF2	0.057319913387075004	0.0	0.0	0.019203179935006056	0.033320910308194285
(+) SBNO1	0.0860975351621898	0.0	0.034774539054296165	0.0	0.04490422824337526
(+) SBSPON	0.02547210413132141	0.0	0.190980486881033	0.06929138317999849	0.0024033441786540295
(+) SC5D	0.058673622670487695	0.0243796743322932	0.06128227691157112	0.0	0.0
(+) SCAF4	0.07155702320563932	0.0	0.06232926487934857	0.0	0.015912950215723934
(+) SCIN	0.09261665893767297	0.1143916280111989	0.1670291466718875	0.007168729881255682	0.032244034635364564
(+) SCNM1	0.2208528808416978	0.0640202106390552	0.3542109416913701	0.025360554840050873	0.03250391493549277
(+) SCP2	0.08907512300121048	0.0008631921248923672	0.044513875231284965	0.004903360620964183	0.0
(+) SCRIB	0.055581335753611405	0.0	0.053414047376902474	0.0	0.08852123046498793
(+) SCYL3	0.0	0.0	0.2763651555773924	0.0	0.005385736127278233
(+) SDHAF1	0.036861990366944056	0.015482799749382065	0.01713193724849617	0.0077756479058306805	0.001262559633335248
(+) SDHB	0.04284381696719471	0.05037234175229838	0.07516243854423858	0.0	0.043326435896182694
(+) SEC16A	0.01164847752138693	0.004637363934679421	0.08672328176001762	0.09886566236776896	0.00610688921730621
(+) SEPHS2	0.039813259227576746	0.042633748724496934	0.0013896855006199456	0.0	0.05979256970706778
(+) SERAC1	0.024607556427302155	0.0	0.1249102246253018	0.033755160476610827	0.0
(+) SERPINB5	0.0	0.26032158866594934	0.021936279729957032	0.018380625095899328	0.0
(+) SERPINF1	0.1238100925376186	0.12018399586970568	0.11312435445421462	0.05178578574737909	0.2331308333066874
(+) SESN1	0.0	0.007941563715712497	0.10886542526969527	0.06742551304842075	0.16272771580203918
(+) SET	0.0	0.23349111040919765	0.01074892345939912	0.0	0.00937879443522889
(+) SETD7	0.0	0.0	0.05702040602000014	0.04674712018736696	0.02488810489896237
(+) SF1	0.0986880497891383	0.0038021319455030906	0.017787516844818583	0.0	0.01840623338520231
(+) SF3B3	0.08708447131037554	0.014800264764866502	0.0	0.0	0.02954003186811436
(+) SFN	0.04622188294084435	0.30409845145347364	0.0	0.013153915411661329	0.010591674242174253
(+) SH2D3A	0.05076451590823773	0.2740090903399838	0.04231232638854325	0.0	0.0
(+) SIAH1	0.03862790226633739	0.01725772327044617	0.025599917280846048	0.04098508316278749	0.004697775748109952
(+) SIPA1L3	0.030925129572294936	0.0	0.14731123611971303	0.0	0.11268840896621263
(+) SIRT6	0.06791591406509016	0.0	0.05460960451791175	0.0	0.11267822286215272
(+) SKIDA1	0.0	0.0	0.3052275140581516	0.013568892843442997	0.0
(+) SLC12A2	0.045160391485667424	0.0	0.14397022960206	0.0	0.0
(+) SLC16A1	0.01923891751077536	0.0512647580946246	0.2622408795772057	0.015145217690551997	0.0
(+) SLC17A9	0.08386788254414942	0.028900371871786037	0.003335963787236688	0.0	0.18175778261684422
(+) SLC20A2	0.10545345725736022	0.03262196554540303	0.0	0.0	0.030584094829239277
(+) SLC23A1	0.10103614642533736	0.010559990630384718	0.015408968803724932	0.0620244379563884	0.0
(+) SLC25A3	0.0578359682469215	0.04306264398627991	0.02463321323976256	0.0	0.13142931531619104
(+) SLC25A35	0.02535231915727632	0.12892880528213263	0.15598731945247096	0.0	0.0
(+) SLC25A5	0.03198290231162795	0.14975668992921665	0.03385196633905725	0.0	0.019634691589885362
(+) SLC26A2	0.07197855539634203	0.0902901622173504	0.0	0.024098674761809425	0.0
(+) SLC2A3	0.007926810509540241	0.18016791949947084	0.0	0.0743972282426109	0.0058506541272086475
(+) SLC31A1	0.0861492267112224	0.08058666777083526	0.3883307962938587	0.13622542233299195	0.04248605984232143
(+) SLC33A1	0.01656489050231741	0.11634000080040338	0.038043361857683	0.0065296600266073	0.03293151307534903
(+) SLC35F5	0.03829059583551512	0.07537356447051036	0.012007054364181454	0.047776000118978736	0.0
(+) SLC38A5	0.1357364864109814	0.014100810979153595	0.10192788901660764	0.0	0.17488740011692366
(+) SLC38A9	0.056135342993614445	0.04163616662243335	0.13139279392637948	0.02246619510116654	0.0
(+) SLC39A1	0.0012156180672409612	0.1183277436469722	0.16606362559469875	0.0	0.0
(+) SLC39A14	0.04971756255139715	0.022403397386791344	0.0	0.005298899719910583	0.0931620880014334
(+) SLC39A3	0.0324455067616525	0.0	0.16183894086637796	0.007288504341298276	0.061083178925276836
(+) SLC52A2	0.03650674222212343	0.09527641965652144	0.002773246844592324	0.0	0.0
(+) SLC6A6	0.0	0.0	0.1555536464269379	0.09536092184693312	0.0
(+) SLC7A5	0.04169281024048444	0.15548003102059488	0.007053178860315959	0.07251875798159749	0.013589848247670205
(+) SLC7A6OS	0.11748276983500229	0.10768113069627526	0.009689198050317503	0.0	0.12906240809948344
(+) SLC7A7	0.04060141864346415	0.12932291057971285	0.0	0.03704803074963423	0.011103868011543965
(+) SLC9A6	0.08945242752440041	0.0	0.2176201061058747	0.0	0.0
(+) SMARCD1	0.03426500684375411	0.007336391145896767	0.08585745839575484	0.008870696742835369	0.10185009973440491
(+) SMG7	0.0	0.0078012808419560846	0.21130433841311067	0.008817304346795632	0.0
(+) SMG8	0.035546561613650135	0.0	0.11952411309523567	0.010385194550037854	0.0
(+) SMG9	0.06485804295977328	0.04052826796248815	0.04403577051564194	0.0	0.015491060194788239
(+) SMIM13	0.02008643757664962	0.0	0.18397464304414243	0.0	0.03209442022738829
(+) SMIM20	0.08125476202566839	0.01628820947523097	0.08477681763526086	0.008655589752352975	0.0
(+) SMIM7	9.70819573592176e-05	0.008467286669367592	0.21125347812253137	0.0	0.031521773789628636
(+) SMPD4	0.04061085924714463	0.026099172459143404	0.03425802440371955	0.0	0.1485852435116359
(+) SMU1	0.0	0.0	0.26808252036701824	0.0	0.0
(+) SMYD3	0.024281729038240156	0.0	0.011204068978421555	0.044468608723585185	0.0
(+) SNAP23	0.054384272189088735	0.05505150189024267	0.020219141229979264	0.00628005564222187	0.014654601849572181
(+) SNAPC4	0.009898680421940321	0.0040185574366398665	0.04310168657757614	0.028710384786927	0.0
(+) SNAPIN	0.0	0.07286386721740365	0.28743224752116164	0.0033554663703179496	0.0030966348073185124
(+) SNRNP35	0.026690823938787214	0.03076124940095533	0.02533679929501542	0.011548525113305586	0.04474259351385538
(+) SNRNP48	0.0	0.0	0.15990572897394517	0.0018967517219844164	0.0
(+) SNX24	0.0013315914765069908	0.016223862855703295	0.0	0.09779008363187455	0.012525911067028567
(+) SNX27	0.04284530685493347	0.0	0.15621599984234602	0.0	0.0
(+) SOS1	0.023304364581632882	0.02454947234055439	0.02629678461580128	0.048412249965399445	0.0038044557455680686
(+) SOWAHC	0.005284823959558336	0.16524811347911628	0.1921145431200719	0.0	0.0
(+) SP1	0.019523174663951193	0.05871760726745197	0.0	0.043012412410514296	0.01705070945487759
(+) SPARCL1	0.0	0.0	0.2496600559116413	0.11721221701409369	0.0
(+) SPATS2	0.024539802294923203	0.11205550408385197	0.0	0.0476487785880683	0.026030257268260432
(+) SPCS1	0.030842447008137017	0.004661451070830268	0.01521148218087555	0.027807760343975717	0.013338140276306604
(+) SPCS2	0.02628676592028156	0.022605010619795314	0.1905879624524449	0.0	0.014023221443347979
(+) SPHK2	0.0584190050354047	0.0	0.24331647790674893	0.06461875048437245	0.09309966702573055
