	P0	P1	P2	P3
(+) MICAL3	0.2388143577245664	0.0	0.09202793320750445	0.04710696748942699
(+) MIER3	0.02717105729020434	0.010098738497480648	0.04626143684465577	0.07097781811612641
(+) MIOS	0.07248662291472219	0.016882314328327704	0.0	0.03943071762804501
(+) MISP	0.018922731431505902	0.23169190335174314	0.0	0.024913723521442645
(+) MOB1B	0.026465527629255695	0.0	0.00623156909372087	0.09764762033564704
(+) MOB3C	0.013152032628779365	0.038147926639023735	0.03281439725946499	0.03528797530112397
(+) MOGS	0.00932235454488112	0.012733917847471509	0.02033984486297528	0.06557116048361558
(+) MON2	0.21229255813125453	0.024468675849964636	0.07960584205697903	0.2238720148409742
(+) MPC2	0.05386010497374607	0.001184043004050739	0.040912900044712104	0.03997003952993133
(+) MPRIP	0.08618899300091322	0.061338579779228235	0.018364802443909495	0.024753799432014154
(+) MRFAP1	0.07976297223227699	0.0071496741935721635	0.11852002360065032	0.07744766175244923
(+) MRFAP1L1	0.0627231664307033	0.00920640244919657	0.0	0.04953711725122807
(+) MROH6	0.007418362525246715	0.13658926074503017	0.04835389122008711	0.0033079862062764106
(+) MRPL13	0.022047027080615504	0.167294604395506	0.1043407074035386	0.0
(+) MRPL14	0.11861070078870768	0.1140229901054004	0.014300660023155111	0.011580016465820976
(+) MRPL21	0.07847612208701321	0.04705707485032372	0.035571034455519054	0.0
(+) MRPL33	0.0	0.07493870276199836	0.07651196581966772	0.010252742630925172
(+) MRPL34	0.05075022312973664	0.08943306763253783	0.06723737350992415	0.00948774188990925
(+) MRPL4	0.09197245382809657	0.030574546745706525	0.10683515518818858	0.0
(+) MRPL44	0.05020524307269275	0.028736228067460744	0.0	0.0016860218809003323
(+) MRPL50	0.0	0.12768985287691675	0.07529255668618945	0.002012657758229438
(+) MRPL9	0.020167146696845724	0.022273606398016385	0.09430680985316278	0.0
(+) MRPS10	0.03493949239750472	0.07885658360731575	0.033078139348689285	0.0
(+) MRPS2	0.06389926635577603	0.12004708572780842	0.0	0.014424542650769418
(+) MRPS5	0.03543311450862647	0.12545454355739025	0.0015549701207330268	0.0
(+) MRRF	0.02737026755876128	0.1777259847912454	0.0	0.02146189951290475
(+) MSI2	0.0	0.0007388845152015615	0.175592264512504	0.03358159424246174
(+) MSL3	0.0	0.028302122077777155	0.09447835745712299	0.008379249896652983
(+) MST1R	0.0076602186785063265	0.2247361622159317	0.0	0.0221355859290548
(+) MT-CO1	0.0	0.13137487843377746	0.1729933146430047	0.28380888132742915
(+) MT-CO2	0.0	0.16108850524034066	0.18979238174990232	0.5167627117336855
(+) MT-CYB	0.0	0.0903536834668725	0.07629542071063611	0.07391175798694662
(+) MT-ND1	0.0	0.12094642987516792	0.09555879131142177	0.03747315177537219
(+) MT-ND2	0.0	0.07344537436892477	0.07085116335321022	0.040961154747813276
(+) MT-ND3	0.0	0.09167390617617316	0.05062258755844098	0.03608319679753044
(+) MT-ND5	0.0	0.019162578428235738	0.07621836950236452	0.030243023988711544
(+) MTA2	0.10225063964792536	0.0	0.07036782734394485	0.0
(+) MTFMT	0.0214156731093134	0.07161982412235719	0.052812765504226984	0.004735446421312392
(+) MTHFD2L	0.13412707967380186	0.0	0.0	0.029547725162039674
(+) MTMR10	0.0	0.0	0.12860970336030111	0.027896368285427235
(+) MTMR3	0.0	0.0	0.14918973732281274	0.0
(+) MTMR4	0.0690633805459833	0.0	0.08512480969959005	0.0
(+) MTX1	0.07691332489416904	0.10511653410863737	0.10290226564463127	0.011466575277967544
(+) MUC13	0.13873986357005835	0.0	0.013392097605351165	0.0
(+) MUC16	0.0	0.11597024778720495	0.1547263618865477	0.0
(+) MUC5B	0.022294639881117677	0.001960687698172452	0.0	0.1074469344105799
(+) MVB12A	0.06482062191285903	0.0028150198697001125	0.06873695524151269	0.028637185632994028
(+) MVD	0.021718964617817145	0.21150581600360366	0.0	0.021963191852753517
(+) MYL12B	0.0593046769411569	0.0075104136651898724	0.05063187568715798	0.0008779905302967971
(+) MYO1G	0.013982194260937783	0.00035639747944257174	0.042470103833687926	0.07753933985236001
(+) N4BP1	0.0	0.112718663085467	0.021215388167780708	0.009987075129024567
(+) NAA10	0.03349081223119271	0.022907610664701303	0.07803268873302133	0.0
(+) NAB1	0.0	0.08920705379944348	0.049741890348887395	0.03908362200552733
(+) NACA	0.06335700558723291	0.020217401779177087	0.043510716721565125	0.0
(+) NACC1	0.13873530811165885	0.0	0.04932160681373598	0.0
(+) NADK2	0.00690217291799554	0.02674184940337098	0.08995615374009358	0.0
(+) NAGS	0.16521187309227206	0.0	0.01570123733852952	0.0
(+) NANOS1	0.05667032141843159	0.0013626409044139433	0.04592940193648481	0.0
(+) NANS	0.023713627057083183	0.1124940293983097	0.0	0.0
(+) NARFL	0.02415165854578115	0.0	0.037451323962614844	0.03875143980066583
(+) NAT10	0.1584903811906804	0.0	0.010249828882788595	0.0
(+) NCK1	0.0	0.04864676913643416	0.083036071603803	0.04210215480416576
(+) NCKIPSD	0.034301811713983034	0.0	0.03352237019693625	0.008445442980888037
(+) NCOA1	0.0	0.0	0.12113711281871753	0.0203222010578825
(+) NCOA3	0.029298802705007836	0.08682725948309325	0.009523663145586702	0.02022151906782837
(+) NCOA4	0.06394434876285363	0.07648138819789237	0.07369371089102993	0.05132653827834623
(+) NCOR2	0.04241869880384648	0.0	0.05257126637628505	0.000567760076426074
(+) NDUFA8	0.017487960562639696	0.1207628552715751	0.015997056844089686	0.05383010243952583
(+) NDUFB1	0.04559634345873487	0.105653831192885	0.015638594573236412	0.0
(+) NDUFB5	0.0	0.13941753890968336	0.06021831199402664	0.048913901142268616
(+) NDUFB9	0.02532110137551049	0.21164889685765623	0.05651175769777329	0.0
(+) NDUFS7	0.011127074741108429	0.0668175675729203	0.0426276494856098	0.0
(+) NELL2	0.05133998208038841	0.12466002646106068	0.14068440921250852	0.15222795716764254
(+) NENF	0.0	0.0	0.10054641862917915	0.012068694312107511
(+) NET1	0.028479751507971537	0.12768185537854387	0.05094635825432619	0.0007382018455643949
(+) NFE2L2	0.015908079584057936	0.03901165709920154	0.11015427417988338	0.041445830885268174
(+) NFKBIL1	0.004595340060054175	0.0010886395742872596	0.08626681298876832	0.0139563247876537
(+) NFX1	0.0	0.0278300972416726	0.1253854124729352	0.012922876987622508
(+) NFYB	0.021674633250467642	0.036119087704366504	0.042503437635424905	0.011981321924297525
(+) NIP7	0.1424998568463216	0.02937613733776488	0.013859734442063452	0.0
(+) NIPBL	0.05328148432433019	0.05519110590038635	0.02155649772990186	0.011162283436954917
(+) NME1-NME2	0.04157834110390184	0.04140237313902688	0.018923852397220074	0.0013867701821519787
(+) NNAT	0.02859202103083149	0.018920981122945928	0.05846853461354245	0.005280102693907579
(+) NOA1	0.021335514162629857	0.012356097918959419	0.06379358752559224	0.004363668378850407
(+) NOB1	0.09919773955049051	0.07387475499001597	0.014801457208024543	0.0
(+) NOC4L	0.09274774829095861	0.0	0.08091443397020807	0.0
(+) NOP14	0.11827873647252746	0.0	0.0	0.0
(+) NOP16	0.12660170497411177	0.005158666576543489	0.0	0.0
(+) NOP2	0.0658803694522815	0.056268997093582886	0.006340417380268023	0.008635958500189717
(+) NPNT	0.0	0.0951033153624634	0.06477188019264253	0.09043780993063343
(+) NPRL2	0.02057480447082136	0.00879662894307705	0.04581606230425879	0.02285221009868521
(+) NR1H2	0.03927905110009339	0.0013319667952987149	0.024588963590445954	0.021368130377019807
(+) NRBF2	0.006561955925120367	0.08646052970772547	0.07302492130103222	0.01979261880778772
(+) NRCAM	0.0	0.0	0.3813109193979923	0.24118960287045316
(+) NRIP2	0.0	0.003936877415149895	0.017950641000918453	0.10912812383059052
(+) NSMF	0.0	0.0	0.06591155792982552	0.053737574172570135
(+) NT5C3A	0.009112285606599343	0.04997476424154617	0.08730754927826608	0.0
(+) NUDT4	0.0	0.0	0.1080166590738307	0.09717819201574743
(+) NUMB	0.15066968075109424	0.0	0.0	0.0
(+) NUP37	0.07430923454542908	0.08483416759671372	0.0018982642116669455	0.0
(+) NUTF2	0.0441985997476248	0.0935384365613457	0.019991810703230552	0.004155316145328674
(+) NXT2	0.07087353357479047	0.023105774209636325	0.08944817882423925	0.011042291607470738
(+) OAZ1	0.11517972544875048	0.0	0.0	0.0
(+) OGFOD1	0.07180826090643898	0.014347788788106632	0.023636600805542876	0.0
(+) OGT	0.024426377057719467	0.0	0.04448125765849701	0.07769021327147003
(+) ORAOV1	0.08856465618825668	0.00868316768650166	0.033735851326722376	0.0
(+) OSBPL11	0.013363761918598976	0.010661636017509978	0.15016424584377608	0.0
(+) OTUD7B	0.0	0.0005524303204238273	0.1350709812211963	0.0
(+) OXTR	0.043048466711934394	0.02491869224406393	0.02960275162458498	0.09518849501942181
(+) PAF1	0.03867415638569672	0.0020039504507401752	0.0551623559056471	0.0
(+) PAIP1	0.025823801286333884	0.014417713574291726	0.030994664142564618	0.00902288150857676
(+) PAK4	0.03132027491437192	0.06267131455890078	0.03160134318237656	0.004275071772898135
(+) PAPSS1	0.0006286241275181002	0.0	0.03159609441505179	0.08083605503447946
(+) PARP9	0.0	0.029226405865662355	0.18518513063748032	0.01901136162937579
(+) PCBP2	0.08272640939890341	0.05823513948633111	0.03716204634139068	0.006557343573932107
(+) PCDHGA11	0.04521707522376684	0.0013505796643115782	0.015739352984753787	0.10498024321106293
(+) PCDHGB6	0.010769693882686632	0.0280752187166073	0.10379168934573216	0.036421700720605917
(+) PCSK6	0.0	0.2533460987162743	0.014167773351858396	0.1264128977648387
(+) PCSK9	0.01614414817011602	0.16682467487717978	0.11531816951049512	0.0
(+) PDCL	0.0058344621138932354	0.07003050624936899	0.009282590331560934	0.055836424297017004
(+) PDE12	0.08502133452685662	0.007727681472256916	0.03797703498761918	0.030203355283662643
(+) PDIA5	0.09364896484984979	0.05432199646415034	0.14708563049890278	0.20946233629515362
(+) PDIA6	0.05472968939947616	0.028800728860460062	0.08505495286511398	0.12568551933167404
(+) PDLIM2	0.07072238396582059	0.21500911202246634	0.016089849238015996	0.029985028148795573
(+) PDZK1	0.1173957870069477	0.03162854996451826	0.25097144199128807	0.05891885885616082
(+) PEX13	0.0	0.1561350708823119	0.019204699339047636	0.021367636081760746
(+) PEX5	0.02309847411562487	0.06027803090005489	0.06402632559705491	0.03590312890504443
(+) PFDN1	0.12208911117174288	0.026981305373681815	0.0	0.01813478057034082
(+) PFDN6	0.09583072926516896	0.006331920181072517	0.06390590246078888	0.004375725600393219
(+) PHF12	0.0016822234323725458	0.015955467512327216	0.15330507512190739	0.0
(+) PHF20	0.012717600089580746	0.039587848246383305	0.0	0.05378065246220232
(+) PHF21A	0.01826610599429987	0.0	0.06519434797154615	0.027142500203877644
(+) PHF6	0.03414595689216177	0.0039848899463797	0.10792060113006285	0.0
(+) PHKA2	0.0007115460009285609	0.0009134814417955167	0.05998416408940863	0.01833805668764045
(+) PHKG1	0.0	0.0	0.06309220526725151	0.08707729696772903
(+) PHLDB3	0.0	0.11752452869145298	0.057079533552073985	0.0
(+) PI4KB	0.008248959904481932	0.0	0.13224437244098652	0.007866309453347455
(+) PIP4K2C	0.008587966960529093	0.01528974477117584	0.06380334383448184	0.0
(+) PIP5K1A	0.02592267160711743	0.025015250257376293	0.26138009703010284	0.0
(+) PIPOX	0.0	0.0	0.36761062276880097	0.09513828379818629
(+) PKP4	0.12604656715837814	0.06961651550365226	0.12779933874608768	0.025456221646883107
(+) PLA2G4B	0.0	0.10155296381687134	0.09239736994108727	0.049107784767768274
(+) PLEK2	0.07809678568266332	0.2156880066519559	0.019275151146982077	0.02448455733340984
(+) PLEKHF2	0.027425000063897555	0.11315867476891531	0.025643094259372022	0.0
(+) PLEKHG2	0.09839529266376142	0.00892403162303212	0.17952213647884802	0.06168373594520645
(+) PLP1	0.08862992698574722	0.01729509172113874	0.002309495963776615	0.1328823867220456
(+) PLS3	0.0	0.05328095482097838	0.09784521826259632	0.0
(+) PLSCR1	0.03780527313873958	0.02977073547534619	0.12365741151498025	0.008978848319953789
(+) PNPT1	0.0011491991586989848	0.0942968828349513	0.033197038621774415	0.0
(+) POC5	0.062239219450078695	0.0017389293033353815	0.019266067274426684	0.027899326594265313
(+) POGZ	0.0	0.004219923823399485	0.11083328355775873	0.0
(+) POLB	0.0685830609929992	0.019126799316563026	0.03006883465282187	0.01317974124492169
(+) POLE3	0.0	0.09564136189931437	0.1431363372521429	0.0
(+) POLG	0.06002197868461828	0.0031287187932772763	0.0287976174180929	0.002951602424944056
(+) POLM	0.08292689133313139	0.0	0.01662306626513715	0.015181332828823307
(+) POLR2B	0.0018665819817075904	0.0	0.07262626764521699	0.007237778636046487
(+) POLR2F	0.06351635117453786	0.027341306146107764	0.00683648431001661	0.002522380184202172
(+) POLR2G	0.017180344060621532	0.0	0.08397112356958655	0.0
(+) POLR2I	0.03065762244500937	0.04760345631257843	0.010338359742108187	0.010177091092318718
(+) POLR2K	0.03134052262837081	0.03467361611064221	0.04195378396355878	0.012741777283193754
(+) POLR3GL	0.02363614688088775	0.0	0.14348202635133508	0.010906915528198183
(+) POP4	0.04018911898175812	0.11241863285133227	0.017857026087303135	0.005840402292046363
(+) POU5F1	0.008005515953925891	0.14129499303219623	0.02953165508921997	0.014299321618273356
(+) PPARA	0.05780497145079091	0.0	0.07603910839937218	0.004442077775154613
(+) PPAT	0.03443881592595695	0.0	0.03382327871368921	0.0030123169326560103
(+) PPIL1	0.03503112217694794	0.021833229759376984	0.051637264551889786	0.0
(+) PPM1A	0.052155524342965554	0.07445998592976144	0.14205247518887124	0.0033696752013372268
(+) PPM1B	0.0	0.07322096578307649	0.15449694023701419	0.0
(+) PPME1	0.09594137239863189	0.0	0.0276541147912188	0.005645937341870087
(+) PPP1CB	0.0	0.0	0.20791630504797692	0.025174484596265343
(+) PPP1R12B	0.0	0.0	0.060677416322520335	0.027832835575294507
(+) PPP1R12C	0.053499065657444896	0.001121694942470705	0.032120238773858466	0.03339391948661261
(+) PPP1R14C	0.04025672768818479	0.15596413147290514	0.27113073505163676	0.2344425665281127
(+) PPP1R21	0.0	0.014461993457294587	0.13256381414059076	0.0
(+) PPP1R37	0.029249006441722448	0.05137369668141809	0.013571592844403367	0.02031087010003954
(+) PPP1R7	0.09854912496896151	0.0	0.04341932026002816	0.0056562779560699545
(+) PPP2CA	0.11046621446119077	0.018860303233139614	0.0	0.0
(+) PPP2R2D	0.0	0.045863845459159946	0.08729226093189746	0.03334899071295126
(+) PPP2R5C	0.06614462079086564	0.0008346509935702111	0.1438737045753548	0.0
(+) PPP6R1	0.08234702420688947	0.026710922964015373	0.0	0.04760358174053534
(+) PPT2	0.05687796360307557	0.03102959120118034	0.0	0.07934514186437756
(+) PRAME	0.16643733744321712	0.14046458575604645	0.03382496657838802	0.02989933235971465
(+) PRDM15	0.012700031892761688	0.060659014424533746	0.04378481889986403	0.008142022015588854
(+) PRDX6	0.0	0.027578973764766073	0.1533314604457724	0.0
(+) PRELP	0.0	0.0	0.018752960317379275	0.14920557363813505
(+) PREP	0.0	0.023858531992797086	0.11689059854942702	0.03550814055521753
(+) PREPL	0.02175651858751937	0.0	0.014787947242552802	0.09765048428771698
(+) PRKAB2	0.009371692194178207	0.0	0.11752046739529415	0.0
(+) PRKCI	0.020599297110834004	0.09164958310750083	0.05656275504149828	0.015948220174623256
(+) PRKRA	0.026644476956507842	0.0	0.039794825749437095	0.04971930391716536
(+) PRMT1	0.04182724883272276	0.10764570022980084	0.0	0.005666375639626151
(+) PRPF4	0.02618720557498601	0.02349910663057277	0.09245172906382575	0.0
(+) PRPF40B	0.004141696864073042	0.010134149235064716	0.04309097217495996	0.05433003246568612
(+) PRPF4B	0.01029611206048901	0.0	0.09948431195670623	0.0018157795530828905
(+) PRPSAP2	0.0	0.14738595621642955	0.05522538323630502	0.0
(+) PRRG2	0.0	0.1922297077381851	0.0	0.0
(+) PRRT1	0.10687339954326881	0.13715346001972994	0.19222589691248368	0.27559476309183045
(+) PRSS8	0.0	0.18943167732406943	0.018694375123730286	0.0
(+) PRX	0.046763967778992235	0.027775975630595386	0.07301099612499032	0.021271331629742065
(+) PSAT1	0.06334644439536478	0.022493621104511568	0.06381560869441576	0.052577051109482326
(+) PSMA1	0.047573968448590874	0.054011555187282824	0.030060946093043786	0.0
(+) PSMB4	0.023076686312036698	0.02804138150078525	0.05972869780125128	0.0
(+) PSMC1	0.046054486608792154	0.09155231450284149	0.004863206573407415	0.0
(+) PSMC4	0.06503560283219026	0.05139875228617498	0.06253504161605725	0.0
(+) PSMD2	0.1243003325992066	0.03978124805406274	0.0	0.0
(+) PSMD4	0.03671334248117736	0.040394965617151404	0.08962457232334368	0.011391307939071754
(+) PSMD7	0.07351215235026093	0.0319794567848121	0.015739010532031812	0.0018639794406946737
(+) PSMG2	0.13390134849957774	0.0	0.05924189361060527	0.0
(+) PTAFR	0.0	0.18968386618607547	0.009576433450960271	0.0
(+) PTCD3	0.0	0.05835155277613889	0.09894556790340417	0.0
(+) PTGES2	0.042817365048492845	0.11617684559584543	0.0	0.03273170380142283
(+) PTGES3	0.04591602937577956	0.05387467132319619	0.04428678173430104	0.0
(+) PTK2	0.005902379018107435	0.058629803047244404	0.014412638432137161	0.03788031884890196
(+) PTK2B	0.0	0.14365131761524824	0.11045260034512637	0.0
(+) PTOV1	0.017054103102280522	0.018812477616743626	0.03053650078567283	0.0
(+) PTPN4	0.0	0.09520741917149862	0.055695108718505165	0.010943712259188018
(+) PTPN9	0.0	0.0	0.17267990275957218	0.0
(+) PUS10	0.07143712441221763	0.0	0.10226834483546261	0.0847181459326036
(+) PUS7L	0.06838809890457799	0.03155504124498419	0.023589655741584878	0.0
(+) QDPR	0.10509957184816436	0.02819080003663172	0.00859141057097589	0.0
(+) QKI	0.0	0.0	0.15882969420470416	0.014213725349284983
(+) QPCTL	0.0	0.046089045124718814	0.05263866661045028	0.07481376880326
(+) QTRT1	0.08088409981908502	0.0	0.0914067622785795	0.0
(+) RAB10	0.0	0.03543273339268692	0.0547474416247921	0.030829737777506472
(+) RAB35	0.1373367800391585	0.0	0.011644479471749174	0.0
(+) RABEPK	0.09870663575519717	0.0	0.0	0.0
(+) RABL2A	0.0	0.02213372561795207	0.1638055228502011	0.053070120462033826
(+) RAD17	0.024678264633262684	0.0048483513632337	0.03951306028134683	0.042599571409764066
(+) RAD21	0.0	0.19068682706652265	0.1055957289153569	0.0
(+) RAD51D	0.062335422487624116	0.0	0.12970214076900913	0.0
(+) RAI1	0.007755179030752864	0.030363572859414333	0.1391473085990414	0.0
(+) RAP2A	0.049641503484102574	0.0	0.13696374845342704	0.0
(+) RAPGEFL1	0.0030371098232657577	0.11068654271000562	0.038276046387310775	0.012341336039905115
(+) RASD1	0.0	0.0	0.23435237789187577	0.007512541699800823
(+) RASGRF2	0.03550622340706139	0.0	0.09323897814949268	0.05850593392647581
(+) RASGRP1	0.0	0.09670429560054619	0.09679556999305597	0.07723323902899021
(+) RBBP4	0.0028789249973985983	0.0008680991444769822	0.16316709608262572	0.0
(+) RBBP5	0.0	0.00025387175699635744	0.08649623396082554	0.022558265535573448
(+) RBM42	0.02921177144054639	0.04677575832161333	0.024997435369648005	0.01017011061020667
(+) RBMX	0.004312918988264309	0.0	0.15569544089293347	0.0
(+) RBPJ	0.11728386900059247	0.0	0.0014420005899274265	0.0010099044372520953
(+) RCHY1	0.03659924935053115	0.061279889199832766	0.05263344233745588	0.03474899740772325
(+) REC8	0.0	0.0	0.23163646950453454	0.0
(+) REEP3	0.0	0.058183482847099614	0.07001980867116132	0.005085130968663965
(+) REST	0.020693636205699816	0.0	0.09411777498457975	0.006030723226210315
(+) RFX1	0.0454467206294389	0.0	0.06440361271272174	0.01040759889476258
(+) RGPD1	0.01956252274130771	0.07677168248624766	0.04377638474353435	0.17737429008388014
(+) RGPD2	0.02432161180441858	0.08538830022425602	0.0788528412105652	0.1997761549137399
(+) RGS2	0.005373867820239849	0.05900310665879177	0.03375080588998523	0.0288633185166524
(+) RGS5	0.0	0.0	0.04494893127049971	0.09851320038318809
(+) RHCE	0.012443003386150757	0.0	0.0	0.1426907667948916
(+) RHOF	0.025352983014529724	0.13753086008612894	0.008491004899900751	0.00689770263409269
(+) RHOT2	0.050220682759767044	0.0012131184971488234	0.05059254455111453	0.007126688435038818
(+) RIC8B	0.0	0.0	0.09055399955011474	0.04967677548822041
(+) RIPK1	0.0	0.0	0.08815987031331683	0.012113409155280124
(+) RMDN3	0.0	0.0	0.1425492604506665	0.0
(+) RNASEH1	0.10525314961515586	0.05586350770425181	0.06559252528381877	0.0
(+) RNF126	0.1429710794808244	0.0	0.036116037434734426	0.0
(+) RNF139	0.0	0.07344965035313519	0.08848066137796205	0.0
(+) RNF168	0.013908460159993419	0.10276119589806675	0.036399962878727814	0.0
(+) RNF19A	0.0	0.005988291830694348	0.18319429507820667	0.052226449936308525
(+) RNF2	0.027676359891600184	0.030498108378971153	0.029378589977342485	0.0
(+) RNF20	0.0	0.0	0.1793978433463878	0.01908876842346168
(+) RNF217	0.0	0.0	0.14265316850439286	0.00710711979694138
(+) RNF4	0.11030986452452014	0.003759356054928675	0.027093031056306404	0.0
(+) ROCK2	0.07519039911562975	0.0	0.03756389157349583	0.0678253603680079
(+) RP2	0.03377890869195915	0.06664369222397504	0.1429355119306938	0.05648972326661653
(+) RPL30	0.07416738510992549	0.08860741074289909	0.0240128374957074	0.0
(+) RPL31	0.1786364748556794	0.14833513307102603	0.01771866110359832	0.0
(+) RPL35	0.011228640435054194	0.16483706403594658	0.008990745178430178	0.01563158495419402
(+) RPL36AL	0.08575102696939625	0.04047067573684832	0.027006619065642373	0.0
(+) RPL5	0.07364494369473694	0.12197698135652817	0.0713383972924973	0.0
(+) RPL6	0.15615808021495137	0.10646897038598833	0.03639283801152129	0.0
(+) RPL7A	0.05410213734408666	0.1879961217438603	0.0	0.015255562187880175
(+) RPL7L1	0.024633009427715877	0.08980943998884232	0.01966238888961931	0.0
(+) RPP25L	0.021221355743156787	0.11035451119299836	0.0	0.04123234137495299
(+) RPS16	0.07035138058911608	0.07357910672166994	0.04552685381942955	0.0
(+) RPS27A	0.19725969605008126	0.21152198334744943	0.08923664588913044	0.034059339570073247
(+) RPUSD3	0.07839270528651235	0.08868215718608051	0.0	0.0
(+) RRAD	0.11697801420998082	0.01112884798391051	0.15946711575844516	0.18234409314767763
(+) RRM2B	0.07451391157739844	0.0	0.0	0.0928771294551215
(+) RRP36	0.05191983009346421	0.0842843045367257	0.06196647117348833	0.0
(+) RSBN1L	0.019087595584479342	0.03539937737786045	0.05387333381282647	0.04072754247841741
(+) RSL1D1	0.1355053687698205	0.06694302889696414	0.021758828768055512	0.0
(+) RTKN	0.0	0.09493310440465444	0.0	0.11496322203760308
(+) S100A14	0.0	0.19684164163710294	0.029720500688474785	0.017090192740944005
(+) S100A2	0.035781919914544	0.09896147788844527	0.04061447125389529	0.0
(+) S100P	0.0	0.1805848549933754	0.0	0.0034169559859641755
(+) S100PBP	0.0	0.004314125731882662	0.10853388560196939	0.0
(+) SAMD4B	0.043301428537769936	0.029455077912477798	0.12006079008529676	0.004501703606276174
(+) SAMHD1	0.015295230482000767	0.0	0.10507452560107639	0.022760586465423338
(+) SAP18	0.005334427597041145	0.0042532066345011355	0.0636056648509595	0.04776693433269218
(+) SAR1A	0.018970432599300605	0.08372487696797352	0.028036542632080018	0.014738518942805394
(+) SBF2	0.06866518778103789	0.0	0.0	0.021535383096111013
(+) SBNO1	0.07882972699490234	0.0	0.054781007603866685	0.0
(+) SBSPON	0.0	0.002752599361876453	0.14498391095366195	0.0775686716224263
(+) SC5D	0.005475707684538663	0.021292372055314923	0.08220334896866288	0.0
(+) SCAF4	0.034319929800636306	0.0	0.0815182954458177	0.0
(+) SCIN	0.04132508907199967	0.09688781285629006	0.16119851810862676	0.008400203242988971
(+) SCNM1	0.07036709524519404	0.061833327600000244	0.359915875089603	0.037181858535852395
(+) SCP2	0.009466523075928672	0.0014274203690541382	0.09120335273181554	0.009630382148565157
(+) SCRIB	0.09008981956629425	0.0	0.05571585842769071	0.0
(+) SCYL3	0.0	0.0	0.17171307511767517	0.0
(+) SDHAF1	0.014332734058634462	0.011672137272752393	0.030583288548135027	0.009928404739808206
(+) SDHB	0.03389388415417316	0.04611062520590005	0.076527710302487	0.0
(+) SEC16A	0.0	0.008653265996644828	0.06197368220969295	0.11269291579352421
(+) SEPHS2	0.0617023982057133	0.03823826609589837	0.00861900579266017	0.0
(+) SERAC1	0.0	0.0	0.10273292682136957	0.036837894150643875
(+) SERPINB5	0.0	0.20019769041545418	0.0157336769033873	0.016224092437741693
(+) SERPINF1	0.21461080406405025	0.11039786597411455	0.10249442912008862	0.062260085192998464
(+) SESN1	0.10081644297776894	0.01674931445638814	0.052941460243089565	0.07264850020108148
(+) SET	0.0	0.18151646764370305	0.0046055314381907185	0.0
(+) SETD7	0.008348349673318293	0.0	0.02264058686144063	0.05535206821095254
(+) SF1	0.05562973102014033	0.000565242198234104	0.0650671007279501	0.0
(+) SF3B3	0.07403853305782876	0.009050829251040903	0.023056934582572696	0.0
(+) SFN	0.025256898609845625	0.23431514520391844	0.014498679652091891	0.0168783292177298
(+) SH2D3A	0.012951779916303603	0.21200503936954168	0.05444248678319596	0.0
(+) SIAH1	0.01920977107479044	0.01301817774970359	0.03235258910686815	0.046965343877085286
(+) SIPA1L3	0.0908666324074517	0.0004446947379075865	0.10127547296753156	0.0
(+) SIRT6	0.1329540291646004	0.0	0.039434521840028554	0.0
(+) SKIDA1	0.0	0.0	0.19711171688366577	0.012989671153392593
(+) SLC12A2	0.0	0.0037954665378309425	0.12758352330695039	0.0
(+) SLC16A1	0.0	0.043037875517285905	0.19659436030669067	0.012511435073438108
(+) SLC17A9	0.17409363549355725	0.028700014602699817	0.024119298760312696	0.0
(+) SLC20A2	0.08909694336752966	0.023479385816861834	0.02204481302479804	0.0033198490904206694
(+) SLC23A1	0.0252789450878013	0.007621904573043892	0.06046051905771911	0.07725759257515247
(+) SLC25A3	0.12087222788305035	0.03589055318479066	0.0360725184277534	0.0
(+) SLC25A35	0.0	0.10715650435670875	0.11622264641805971	0.0
(+) SLC25A5	0.015967391922672953	0.1205671592330573	0.04228081278622816	0.0
(+) SLC26A2	0.016499031711781176	0.0670305164747406	0.04187398300815606	0.028762758525979825
(+) SLC2A3	0.0004460323631236971	0.13306484084251452	0.007920732368438425	0.08084480895592248
(+) SLC31A1	0.016844352991530837	0.08680624968568947	0.2914059970848373	0.16142361911668962
(+) SLC33A1	0.022724943346292468	0.09274991815977153	0.03373341133033924	0.00773640129743855
(+) SLC35F5	0.016067222410089087	0.05592601920531482	0.017106345977309444	0.05842604817795822
(+) SLC38A5	0.18952604048613525	0.020020541040958812	0.10679683429098343	0.004041740556097985
(+) SLC38A9	0.004238934628409307	0.03606010287540614	0.12128978063568009	0.02818228720149999
(+) SLC39A1	0.0	0.09197717406057322	0.11522991611652467	0.0
(+) SLC39A14	0.09996401824044357	0.01794409037337918	0.003077842409039156	0.009121157066178685
(+) SLC39A3	0.04360505345039898	0.00792970523602405	0.11288999213344011	0.01356093138479121
(+) SLC52A2	0.009014358327035977	0.07112473214318264	0.02581625633522075	0.0
(+) SLC6A6	0.0	0.0	0.08925196620216333	0.10352937878183537
(+) SLC7A5	0.022218481043378136	0.12041270693308062	0.01796925772909403	0.08498517092750282
(+) SLC7A6OS	0.1553908174725544	0.08434894575456768	0.0445022727050072	0.000305062744666459
(+) SLC7A7	0.02529949210516929	0.09657809339755451	0.012719936642066467	0.0435439067094774
(+) SLC9A6	0.010241952206047024	0.0	0.20114772960955685	0.0
(+) SMARCD1	0.08770036593844598	0.011148017354919645	0.06332524170652484	0.008897574171874596
